{'短评内容': '很好', '短评打分': 5}
{'短评内容': '2115房沐浴室里的花洒早就摔坏了，花洒漏水很大，导致出水很小，五星级的酒店竟然连坏了的花洒都没检查也没换个新的，还有就是沐浴室的抽风也坏了', '短评打分': 3}
{'短评内容': '周边环境不错，斜对面有个名族影城。床很硬，个人不喜欢睡硬床。安排房间在角落里，紧邻工地，楼下KTV咣咣咣到凌晨4点半，住在13楼像住在KTV楼上死的。刚睡着，工地又开始了。对不起，再也不会选择了。', '短评打分': 4}
{'短评内容': '很好的住处。', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '酒店房间的装修不错，浴室很大，就是电视附近没有插头。水吧的水壶要拿到办公桌上用。', '短评打分': 5}
{'短评内容': '环境不错，卫生干净！', '短评打分': 5}
{'短评内容': '其他都挺好，就是结账有点慢', '短评打分': 5}
{'短评内容': '房间够宽敞！干净没有异味', '短评打分': 5}
{'短评内容': '房间够宽敞！干净没有异味', '短评打分': 5}
{'短评内容': '房间够宽敞！干净没有异味', '短评打分': 5}
{'短评内容': '个人认为房间宽敞舒适没有异味，干净！', '短评打分': 5}
{'短评内容': '环境不错', '短评打分': 5}
{'短评内容': '性价比高，住的舒服', '短评打分': 5}
{'短评内容': '很好的酒店', '短评打分': 5}
{'短评内容': '房大床大卫生安静。', '短评打分': 5}
{'短评内容': '房间干净，床很大，安静舒适。酒店位于繁华商业区的马路对面，离盛天地，万象城都不远，步行可以到达。离一号线地铁站也很近', '短评打分': 5}
{'短评内容': '很好的酒店，设施和服务态度让人满意。早餐品种丰富', '短评打分': 4}
{'短评内容': '还不错，很好！', '短评打分': 5}
{'短评内容': '位置环境都不错，就是附近有道路施工比较吵', '短评打分': 4}
{'短评内容': '酒店在车站附近算是比较好的酒店了，去车站比较方便。周围在修路，出入会受些影响，附近有商场和吃饭的地方，比较繁华。  ', '短评打分': 4}
{'短评内容': '酒店在车站附近算是比较好的酒店了，去车站比较方便。周围在修路，出入会受些影响，附近有商场和吃饭的地方，比较繁华。  ', '短评打分': 4}
