{'短评内容': '很好', '短评打分': 5}
{'短评内容': '位置好，环境也不错，离海边很近。', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '不错', '短评打分': 4}
{'短评内容': '价钱合适，硬件还需改哦，周边环境一般', '短评打分': 4}
{'短评内容': '还不错的一个', '短评打分': 4}
{'短评内容': '公司去附近开会，给同事订的酒店，位置还算方便，干净卫生，还是可以的', '短评打分': 4}
{'短评内容': '可以', '短评打分': 5}
{'短评内容': '很棒的酒店，离烟台大学很近，对面就是一个超级市场，吃住玩一次性搞定', '短评打分': 5}
{'短评内容': '一般', '短评打分': 4}
{'短评内容': '房间很冷，电视很烂，而且打不开，有点像黑白的，服务态度很冷，感觉是借宿一样，周围环境一般。', '短评打分': 1}
{'短评内容': '一般吧', '短评打分': 3}
{'短评内容': '还可以吧，', '短评打分': 5}
{'短评内容': '酒店挺好的', '短评打分': 4}
{'短评内容': '客房 总体还可以 就是家庭房 太小 床 挺舒服和家里感觉差不多', '短评打分': 4}
{'短评内容': '服务态度不错,周边比较便利，有KFC，麦当劳，超市，屈臣氏.....', '短评打分': 5}
{'短评内容': '如家很温馨，比附近的清泉宾馆的布置好的多。位置也很好，靠近海边，方便游玩', '短评打分': 3}
{'短评内容': '帮朋友定的，整体还不错，环境也较好，离海边也比较近', '短评打分': 5}
{'短评内容': '好', '短评打分': 3}
{'短评内容': '很方便 酒店人员态度也很好 只是靠近马路 晚上会有点吵', '短评打分': 5}
{'短评内容': '毛巾浴巾有很重的味道', '短评打分': 3}
{'短评内容': '很方便，对面就是一购物广场，站牌很近，服务态度特别好', '短评打分': 5}
{'短评内容': '不错！地方好，购物方便，服务到位，特别干净。', '短评打分': 5}
{'短评内容': '总体感觉还可以，对面是佳世客比较方便。。。', '短评打分': 5}
{'短评内容': '每次去烟台，一般都会住哪里  还是不错的 就是在马路一侧的房间汽车声音比较大', '短评打分': 5}
{'短评内容': '不错，很干净…', '短评打分': 3}
{'短评内容': '基本去烟大办事都会住这，就是水小。有时网络不好！', '短评打分': 5}
{'短评内容': '环境很好，非常干净，价格偏高也算合理吧，不错', '短评打分': 5}
{'短评内容': '酒店服务很好，跟前台说热水不够热，马上就给解决了，如家的感觉', '短评打分': 5}
{'短评内容': '还可以，到烟台大学和工商学院都比较方便，可以到海边看海，走路20分钟左右。就是淋浴的水小了点，7层的网络也不是很好用。', '短评打分': 5}
{'短评内容': '酒店不错,很干净', '短评打分': 3}
{'短评内容': '房间很干净，服务员态度也很好，还会再来的。', '短评打分': 5}
{'短评内容': '不愧的全国有名的连锁酒店，入住很温馨，价格也很合理。\n房间布局很好，床也很舒服。', '短评打分': 5}
{'短评内容': '环境很好，房间外面风景很好，很喜欢！服务也超好！', '短评打分': 5}
{'短评内容': '还不错，特价的，挺实惠的', '短评打分': 3}
{'短评内容': '大概因为是正月的问题，所以竟然没有暖气，但是还好有空调，但是暖房需要一定的时间，剩下的都还是一样优质，这次的活动也不错，跟正常价位的房间都一样，继续支持如家。', '短评打分': 5}
{'短评内容': '比较好，位置好，价格底，硬件还可以。。比较好，', '短评打分': 5}
{'短评内容': '莱山区比较经济的酒店了，距离烟台大学很近，酒店服务也不错。', '短评打分': 5}
{'短评内容': '如家很不错，我也做过五星酒店，对酒店服务是否专业很敏感，如家的服务做的很好，服务态度不错，做到宾至如归', '短评打分': 3}
{'短评内容': '这个房间真的不怎么样，房间空调温度起不来，而且房间的墙皮都掉了好多', '短评打分': 1}
{'短评内容': '位置很好，对面就是佳世客，离烟大也近的很，设施服务没的说，就是楼下的KTV着实响亮啊，隔着一层都听得倍儿清', '短评打分': 5}
{'短评内容': '7楼水温不太恒定，其他的都还好~就是上7楼还得走一段楼梯。', '短评打分': 5}
