{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '性价比高', '短评打分': 5}
{'短评内容': '服务很好', '短评打分': 5}
{'短评内容': '房间很干净，噪音也比较小，东西食品也比较全，各项服务设施也比较全，洗漱方面也可以。住了好几回了，相比较都市快捷旅店来说，各项服务也比较速度，价格方面也较之之前的有优势，下次我还会选择这家酒店', '短评打分': 5}
{'短评内容': '还不错   挺满意的', '短评打分': 5}
{'短评内容': '性价比高', '短评打分': 5}
{'短评内容': '石狮摩登假日酒店(原石狮君莎商务酒店) 观景大床房', '短评打分': 5}
{'短评内容': '没去过，我也是醉了', '短评打分': 5}
{'短评内容': '一直习惯住在这里 方便 配套好', '短评打分': 5}
{'短评内容': '不错 石狮的酒店就是便宜', '短评打分': 5}
{'短评内容': '红红火火恍恍惚惚哈哈哈哈', '短评打分': 5}
{'短评内容': '环境服务都很好。', '短评打分': 5}
{'短评内容': '我喜欢的居所，交通便利，服务热情。环境优雅，以后出差就选它啦，谢谢。', '短评打分': 5}
{'短评内容': '环境不错，价格适中。服务不错', '短评打分': 5}
{'短评内容': '服务态度好，环境一般，位置较便捷，价格较实惠。', '短评打分': 3}
{'短评内容': '很不错，值得一提的是前台语气和蔼，进入到酒店给人第一感觉很温馨，这价格这服务性价比高。', '短评打分': 5}
{'短评内容': '超赞，帮帮哒。', '短评打分': 5}
{'短评内容': '感觉不太行，电脑那些都搬掉了，蚊子好多，床弄那么大干嘛，根本不像床', '短评打分': 3}
{'短评内容': '不满意，三点多入驻，客服人员自己搞错房间，没有及时更换，等到要休息了才强行叫人换房，非常的糟糕，这种这种服务态度太差劲', '短评打分': 3}
{'短评内容': '位置比较好找。房间也挺大。但是房间一股异味散不去，非常重的味道。所谓大床竟然是两张小床拼一起的，大是相当大，但感觉怪怪的。实在受不了房间味道，加了20换了个房间，总算是正常的大床了。', '短评打分': 3}
{'短评内容': '床铺超大，很适合，价格也很合理，好评！', '短评打分': 4}
{'短评内容': '前台服务员很差，说是携程还要验证什么的，设备跟不上！！房间都不打扫！', '短评打分': 4}
