{'短评内容': '此用户未填写评价内容', '短评打分': 3}
{'短评内容': '酒店位于湖北省水产局楼下，后面就是家属住宅区。旁边有交通银行，和公交车站出行很方便。酒店网络速度很快，热水速度要看具体哪个房间（临近马路的会快些，对着小区的速度有些慢）每次来武汉出差都会选择这个酒店出门去司门口，黄鹤楼都可以走路去。房间灯光有些暗，建议改进。其他方面就很好了。酒店在楼道中还有晾衣服的区域，性价比高，值得推荐', '短评打分': 4}
{'短评内容': '一直相信京东，感觉棒棒哒。', '短评打分': 5}
{'短评内容': '好，非常感谢', '短评打分': 5}
{'短评内容': '赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞', '短评打分': 5}
{'短评内容': '一般般，一般般...', '短评打分': 5}
{'短评内容': '辣鸡', '短评打分': 1}
{'短评内容': '总体来说还不错', '短评打分': 4}
{'短评内容': '出差目的地在附近，住过几次这家店。卫生，服务，设施及周边环境都挺不错，今后去那边还会住，是性价比较高的选择。', '短评打分': 4}
{'短评内容': '还可以，不错，位置好', '短评打分': 5}
{'短评内容': '房间太小了', '短评打分': 4}
{'短评内容': '离黄鹤楼户部巷都很近，从巷子里拐过去就到了，很方便。只是晚上地铁站回来拐小路到酒店路很偏，有点害怕。酒店里面很干净，有独卫，电视机，单独WiFi，装修的也很不错。就是卫生间洗澡的地方太挤了。', '短评打分': 5}
{'短评内容': '位置很好，就在首义广场旁边，去黄鹤楼、户部巷步行就可以，酒店不收押金、退房时也不查房，国内不多见。不过房间是在太小太小，洗漱用品没有也就罢了，连个喝水的杯子也不提供，我只能用装方便面的碗来喝水和刷牙，有点尴尬。', '短评打分': 3}
{'短评内容': '一般般的 感觉一般', '短评打分': 3}
{'短评内容': '每次出差都会在这住几天。很好', '短评打分': 5}
{'短评内容': '地方很不错。每次出差都会在这住几天。', '短评打分': 5}
{'短评内容': '还行吧，就有点小，半夜还有人塞小卡片，卫生还可以', '短评打分': 5}
{'短评内容': '特别小，隔音特别差，什么都没有，电视也是坏的，环境也不好，太贵了，住的心情很差。', '短评打分': 3}
{'短评内容': '房间太小，大床房的卫生间居然没有门！！！！！！你让我躺下看着马桶睡觉么？', '短评打分': 5}
{'短评内容': '布丁就那么回事，你要期望它有多大，也没法在闹市区了', '短评打分': 5}
{'短评内容': '不错的一家酒店，比预期值高，交通便利.适合年轻人的酒店', '短评打分': 5}
{'短评内容': '出行很方便，地点靠近交通枢纽及消费场所，很不错', '短评打分': 1}
{'短评内容': '昂同事预定的，，，，，，，，，应该不错。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '酒店装修卫生还不错，属于时尚酒店，适合浪漫中的情侣入住。感觉服务员服务态度一般，大厅里有wifi，房间里没有wifi', '短评打分': 5}
{'短评内容': '该酒店面积虽小但是还是很干净，交通很方便，还会再来的。', '短评打分': 5}
{'短评内容': '真的是蜗居啊，虽然地理位置很好，不过房间实在太小了。服务不错', '短评打分': 1}
{'短评内容': ',比较干净，地点好，交通吃方便，离黄鹤楼很近。', '短评打分': 3}
{'短评内容': '价格相对便宜 就是房有点小 然后地板不太干净 粘粘的', '短评打分': 5}
{'短评内容': '实在是有点小 而且打扫的也不是很干净 最后都没有敢洗澡  算了\nWIFI做的很好呢', '短评打分': 5}
{'短评内容': '小是小了点，但设施齐全，布局合理，但是隔音太差，很吵，建议自带耳塞，服务态度不冷不热', '短评打分': 5}
{'短评内容': '环境很卡通，洗漱用品需自带，电脑一开始不能上网，不过工作人员很快就修好了', '短评打分': 5}
{'短评内容': '服务态度一般。没有沐浴露有毛巾。装修很卡通', '短评打分': 3}
{'短评内容': '  安静、整洁、服务优。下次还来。', '短评打分': 3}
{'短评内容': '果然迷你，不是情侣的两个人入住，会非常的挤！推荐情侣入驻，一家人旅行，不必考虑此酒店~', '短评打分': 1}
{'短评内容': '还行，停车不放便', '短评打分': 3}
{'短评内容': '房间是如此的迷你，一层楼上密密麻麻隔了很多间房间，说了是既有电视又有电脑的，结果真实情况是不是没有电脑就是没有电视，隔音效果几乎是没有的,唯一觉得不错的是床单被子比较干净，没有异味。', '短评打分': 5}
{'短评内容': '还不错，离黄鹤楼很近，户部巷都很近，旁边就是商业街，交通便利', '短评打分': 5}
{'短评内容': '服务很一般,打电话问他们酒店在哪,竟然让我随便找个路人问问,早上6点楼上就开始装修,竟然连声歉意也没有,卫生还算整洁,交通也还算方便', '短评打分': 3}
{'短评内容': '服务质量还可以，房间小了点，总之不错。会考虑以后仍住该店。', '短评打分': 5}
{'短评内容': '总体设计比较时尚简洁，但是因为房间比较小没光照', '短评打分': 5}
{'短评内容': '本来以为可以节约点钱，为了能够离黄鹤楼近点，谁知进了店里才知道，洗漱用品都要自己买，最离谱的是隔音设施暴差，本来想好好的睡一觉，谁知隔壁***再干活，女的声音是响的要命，不知是快活还是受罪，吵的我都没法睡。', '短评打分': 1}
{'短评内容': '酒店理念新颖，但是服务员的态度是真的傲慢，这个就是武汉人的一贯作风可能是。但是连基本的服务都需要求他们做，实在是不爽。如果说地理位置，该酒店还是不错的，房间的卫生还是可以的，但是若要买服务，就算了。', '短评打分': 1}
{'短评内容': '看了其他评价有点担心，去了之后觉得还不错，至少创办者的思路是很好的，一次性的牙膏牙刷是没有，但是拖鞋还是有的，呵呵，其次厕所是有门的哦，床也算是挺宽的，就是一进屋的味道有待改善，另外就是武汉不禁鸣的，马路边早上还是相当吵的，位置是相当不错，离黄鹤楼户部巷以及武昌站都很近', '短评打分': 5}
{'短评内容': '设计蛮强，就是小了点，喜欢那香气，就是卫生打扫不够积极，我睡觉他又来敲门几次，不安宁啊', '短评打分': 5}
{'短评内容': '服务态度很不错，酒店位置不错，靠近阅马场，去黄鹤楼、户部巷步行都比较近。只是房间晾衣服不方便，房间隔音效果不太好！', '短评打分': 5}
{'短评内容': '性价比太低了 这个房子顶多100块钱 即使假期里面也最多130左右 我是216一晚', '短评打分': 3}
{'短评内容': '条件不错，位置也好，挺干净的。离黄鹤楼特别近，附近还有一条美食街可以品尝当地的特色小吃，适合家庭出行时参考，又经济又实惠。赞一个！', '短评打分': 5}
{'短评内容': '房子太小了…哈哈…还行', '短评打分': 3}
{'短评内容': '很好的酒店！环境很好 服务到位！地理位置也不错，就是卫生间小了点，不过还是很不赖的！很好很好很好很好很好  大家赖住', '短评打分': 5}
{'短评内容': ' 客服不错！房间也很好，就是隔音效果不够好吧，还好晚上睡觉比较静，总体还不错吧！', '短评打分': 3}
{'短评内容': '布丁超可爱，房间小巧，电梯特别，下次还会来的···', '短评打分': 5}
{'短评内容': '我以经住进去了非常感谢', '短评打分': 3}
{'短评内容': '条件一般般，但离黄鹤楼和逛街的地方挺近，就是房间厕所没门，有点味道', '短评打分': 5}
{'短评内容': 'A户型房间太小了，而且相对周边宾馆，就这么大面积还算比较贵的。旁边有好多商务宾馆的，大型的有艳阳天，建议到实地去考察再决定。', '短评打分': 1}
{'短评内容': '环境卫生好，地里位置好，就是没有洗浴用品，可能是酒店特色！', '短评打分': 5}
{'短评内容': '2011-05-04晚入住的房型大床房，价格实惠，就是没有洗浴用品，还带电脑', '短评打分': 5}
{'短评内容': '＋比较干净，就是房间有些小，电脑速度不是一般的慢', '短评打分': 3}
{'短评内容': '很喜欢布丁酒店，就是房间里没有电脑，只有网线，地理位置很好', '短评打分': 5}
{'短评内容': '房间太小，太封闭，而且连电视都没有，洗漱用品还需要自己去买，同等价位的酒店都是配备好的，布丁的性价比太低了', '短评打分': 1}
{'短评内容': '住过印象最差的一间酒店。订的是大床房，非常小，第一次住厕所没门的，疑惑了很久为什么设计师要这么设计。厕所对着床，so，睡起来不舒服。没有电视，有一台网络慢得不行的电脑。住了两晚，一晚没有热水，打电话给前台，第一次说：晚上10点有。11点没来，打第二次，前台说：明早有。第二天早上八点，打第三次，前台说：中午有。中午直接到前台，女前台头抬都不抬地应我们话，嘴巴说着不好意思，但丝毫感觉不出来她的歉意。不', '短评打分': 1}
{'短评内容': '太小了 太小了 真的太小了 一个房间和我家厕所一样大', '短评打分': 1}
{'短评内容': '服务不错  位置还可以  就是公交车比较少', '短评打分': 5}
{'短评内容': '太小了，隔音效果太差了，厕所还没门，洗漱用品都没有。', '短评打分': 1}
{'短评内容': '性价比还可以，适合商务人士，下次还会选择，毕竟离火车站很近', '短评打分': 5}
{'短评内容': '房间太小，性价比太差，以后不会住布丁酒店了。', '短评打分': 1}
{'短评内容': '已经入住', '短评打分': 3}
{'短评内容': '将就将就将就将就将就将就将就将就将就将就将就将就将就将就将就', '短评打分': 5}
{'短评内容': '卫生不错，清洁阿姨服务态度很好，不足的是隔音设备太差了，每天早上都是被走廊上的人吵醒的。酒店所处位置不错，可以走路去户部巷，辛亥，黄鹤楼和首义园。', '短评打分': 5}
{'短评内容': '酒店位于黄鹤楼下彭刘杨路繁华路段，非常好找。整个酒店装修非常摩登，但是又不失温馨。电梯的按键非常Q，感觉像Ipod界面。房间稍显小了点，走廊比较窄。房间设置还行，卫生做得比较到位。卫生间和卧室之间建议用玻璃门隔起来，洗澡的时候水溅得到处都是，放置毛巾和卫生纸的地方设计得比较可爱实用。房间里没有电视，电脑是一体机，速度比较慢，其他的都还好啦，喜欢床单的花纹和房间的配色，睡觉还觉得蛮舒服的。可惜晚上回', '短评打分': 5}
{'短评内容': '室内装修很漂亮，有设计感，橙色调，面积不大但很干净。卫浴较有质感。缺点是隔音不太好，不过总体来说性价比很高，比千篇一律的如家好玩。', '短评打分': 3}
{'短评内容': '房间的空调很给力。尤其是下雪那几天。这是第二次住了，感觉不错。唯一美中不足的是，房间里的电脑实在太慢了，网速也够呛。', '短评打分': 5}
{'短评内容': '麻雀虽小，五脏俱全，不错。\n不过如果能将其它设施（如莲蓬头）之类的修好，就更好了。', '短评打分': 5}
{'短评内容': '酒店的设计很有特点,房间比较舒适，除了卫生间的位置感觉有点怪怪的。不过离黄河楼、武汉长江大桥还有武昌火车站都比较近，出行很方便。', '短评打分': 5}
{'短评内容': '卫生不错，就是房间实在太小，格局布置的很不合理，卫生间的大门朝的大床。', '短评打分': 1}
{'短评内容': '小巧玲珑，走廊有地毯，隔音效果很好，房间有点小，但是设施齐全，很适合一个人居住。电脑使用方便。洗手间设计独特。晾挂衣服不是很方便，看不到外面的风景。\n不过地理位置很好。', '短评打分': 5}
{'短评内容': '很不错.环境不错.交通也方便.下次有机会还会选择他。', '短评打分': 5}
{'短评内容': '房间很干净，就是小了点！', '短评打分': 3}
{'短评内容': '窗户是向侧面开的，光线不是很好，但是布局很合理，身在闹市却很安静，交通便利', '短评打分': 5}
{'短评内容': '还行，性价比还可以，就是房间太小了。不大方便，设计很喜欢', '短评打分': 5}
{'短评内容': '房间很小，但是很干净。不足之处是我住的那个单人间卫生间正好对着床头，感觉真怪。', '短评打分': 5}
{'短评内容': '很mini，但房间设计还蛮活泼俏皮的，有电脑，卫生间没门，离床很近', '短评打分': 5}
{'短评内容': '开始住的房间有点不太满意，后来给换了一个。工作人员服务态度还不错。\r\n希望以后能越来越好。', '短评打分': 3}
{'短评内容': '房间还不错，虽然是小了点，不过其他都比较方便。\r\n就是电灯老是在闪，不知道是不是电压不太稳。', '短评打分': 5}
{'短评内容': '房间很小，但还是很实用的，就是洗手间感觉小了点，地理位置不错。', '短评打分': 3}
