{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '不错  很方便  房间也大', '短评打分': 5}
{'短评内容': '唯一的小缺点就是只能在路边停车', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '还行', '短评打分': 5}
{'短评内容': '还可以不错', '短评打分': 5}
{'短评内容': '唉没有太多房型供你选择，买的时候多多犹豫', '短评打分': 5}
{'短评内容': '这个酒店是经济型的。因为没有太多的房型供你选择。  买的时候多多考虑。', '短评打分': 5}
{'短评内容': '哈哈哈哈', '短评打分': 5}
{'短评内容': '房间不错 干净整洁 环境也安静', '短评打分': 5}
{'短评内容': '不错，挺好的', '短评打分': 5}
{'短评内容': '房间设施非常好，服务周到，热情。入住快速，以后会经常来入住。一次很好的入住体验！', '短评打分': 5}
{'短评内容': '还行吧 便宜', '短评打分': 5}
{'短评内容': '实惠便宜', '短评打分': 5}
{'短评内容': '环境不错', '短评打分': 5}
{'短评内容': '不错，挺好，关键实惠！', '短评打分': 5}
{'短评内容': '真心不错，好评升级房间', '短评打分': 5}
{'短评内容': '房间干净，卫生', '短评打分': 5}
{'短评内容': '房间好且干净，位置方便。 前台服务人员热情。', '短评打分': 5}
{'短评内容': '再次出差入住这里，一如既往的好。应该是来青岛常住酒店了。', '短评打分': 5}
{'短评内容': '酒店的环境卫生都挺好，服务热情周到，谢谢啦！会再住的', '短评打分': 5}
{'短评内容': '不错经常住在这里', '短评打分': 5}
{'短评内容': '还可以，比较方便，住了挺多次。', '短评打分': 5}
{'短评内容': '还可以，住了很多次。', '短评打分': 5}
{'短评内容': '住的阳光房，面积较小，隔音不大好，不过设施还不错，附近吃饭、购物都比较方便，总体上值得推荐。', '短评打分': 5}
{'短评内容': '我住的是“阳光房”，不知是啥意思，呵呵。总体还可以，只是房间面积挺小的。周围吃饭什么的都挺方便。', '短评打分': 5}
{'短评内容': '价格不贵，公道实惠。下回来了还住这里。关键是离办事处很近，很方便。', '短评打分': 5}
{'短评内容': '酒店不错 下次还会住这里  酒店不错 下次还会住这里  酒店不错 下次还会住这里  酒店不错 下次还会住这里  酒店不错 下次还会住这里  酒店不错 下次还会住这里  酒店不错 下次还会住这里  ', '短评打分': 5}
{'短评内容': '环境很好，交通很不方便。早餐很丰富。', '短评打分': 3}
{'短评内容': '酒店房间环境挺好，安静舒适，不过交通很不方便。热水热度不够', '短评打分': 3}
{'短评内容': '很卫生，挺不错的', '短评打分': 3}
{'短评内容': '房间很不干净，走廊里有股烂脚丫味。浴室东西不全，连浴帽都没有，这个价格就有点小贵了，跟附近新建的某些酒店没法比！！', '短评打分': 1}
{'短评内容': '很好，很干净的酒店，值得一去 我很喜欢他们的浴室和马桶干净', '短评打分': 5}
{'短评内容': '价位有点贵，性价比不高，房间太小了。。。。。', '短评打分': 1}
{'短评内容': '酒店比较干净，还可以', '短评打分': 3}
{'短评内容': '挺舒服的,性价比高,是个不错的选择', '短评打分': 3}
{'短评内容': '在李沧还算不错的酒店。暖气很舒服。......', '短评打分': 5}
{'短评内容': '酒店很好  就是电视台少了点  没有专门的停车场  里面环境挺好的', '短评打分': 5}
{'短评内容': '酒店挺好的  环境也很好  就是没有停车位 车停在路边不大安全  电视台挺少的 总体还可以', '短评打分': 5}
{'短评内容': '酒店不错 下次还会考虑  环境也很好 性价比挺高的 ', '短评打分': 5}
{'短评内容': '整洁干净，透光好，设计现代感，暖气加空调超级暖和，大厅有休息处可以喝咖啡上网，性价比很高，而且离李村商圈只要两站公交的距离，很方便。整体超不错', '短评打分': 5}
{'短评内容': ' 住了两次  还行吧  服务很好', '短评打分': 3}
{'短评内容': '酒店很新，房间不错，早餐也挺好的，就是门前的停车位比较少', '短评打分': 5}
{'短评内容': '阳光房太小了 不过很干净 位置也不错 10.1期间199', '短评打分': 5}
{'短评内容': '酒店整体不错，位置很好，交通便利，离李村商圈很近，可以走着过去，房间内部设置也还不错，都比较新，附近吃饭的地方也很多', '短评打分': 5}
{'短评内容': ' 入住阳光房，房间设施较新，整体不错，卫生条件可以，很干净，网络速度还可以，地理位置比较方便，晚上很干净，适合出差', '短评打分': 5}
{'短评内容': '房间干净、整洁，早餐尚可（北方酒店就这样），环境还行，出门打的也算方便，到青岛市中心10公里左右，就是淋浴房漏水。总体感觉不错，价格也便宜。', '短评打分': 5}
{'短评内容': '很干净，服务很好，就是房间有点偏小。。。', '短评打分': 5}
{'短评内容': '房间很小，但是很干净，安静也挺好，但是离啤酒街，离一些景点有些距离，打车3，4十要的。我是提前大概一周多定的，要的3个房间，但是入住的时候，却把三个房间给到了3个不同的楼层，非常的不方便，这就有些纳闷，这一个多星期的时间，都不够协调同一层3个房间的？微笑，礼貌，这都是表面上的，楼层的问题，说明为顾客服务，方便顾客的意识还是没有深入到骨子里。', '短评打分': 5}
{'短评内容': '房型不错，只是毛巾、浴巾及床单被罩的卫生需要提高的。服务态度不错，可以推荐', '短评打分': 5}
{'短评内容': '环境很不错，装修也不错，不必众所周知的连锁酒店差，性价比绝对高~', '短评打分': 5}
{'短评内容': '第一次入住这里，就喜欢上了，房间小小的，但是很精致，办了会员卡。下次朋友来了就这里了。', '短评打分': 5}
{'短评内容': '价格稍微贵些 但是环境不错 位置也比较不错的。', '短评打分': 5}
{'短评内容': '这家酒店整体装修比较简约、实用，收拾得也挺干净，住住还是可以的。价钱偏贵，但是青岛旺季沿海酒店都不便宜，勉强能接受，最大的缺点是离海边风景区太远，不适合旅游。', '短评打分': 1}
{'短评内容': '干净 服务好 设施齐全 安静 环境好 房间小\n个人感觉与周围酒店相比算是最好的了,一点都不比星级酒店差，大堂装修时尚前卫，前台服务热情周到。房间卫生十分干净。\n房间的热水很好很给力，用起来特别舒服。\n房间宽带网速也特别给力，下载速度有时居然能到2M。\n自助早餐要比一般经济酒店超值。\n周围有许多的商场和购物街，购物十分方便。\n距离机场也很近。以后再去青岛首选这家酒店。\n', '短评打分': 5}
{'短评内容': '除了房间有些小。其他的都不错，很温馨，很干净，服务也很好、', '短评打分': 5}
{'短评内容': '住的是阳光型房间，标准间，床挺大的，挺干净的。洗漱用品都有。性价比很高，下次肯定还会入住。', '短评打分': 5}
{'短评内容': '＋环境舒适干净 交通方便 推荐', '短评打分': 3}
{'短评内容': '非常好的酒店，设施很新，里面的装饰是我非常喜欢的欧式风格。\n地方不大，但是东西很全，晚上睡觉很安静，一觉到天亮。\n服务态度也非常好，而且有自助式饮料机，早上起来喝一杯暖洋洋的奶茶，还是非常舒服的。\n早餐的地方也非常漂亮。\n\n提出两点批评意见：\n1）房间内的桌子设计不合理，虽然凳子非常漂亮和柔软，但是侧身坐右边，从左边出来的时候，总会碰到左边用来放东西的一块格挡，那个尖角扎了我好几次，很疼。建议加上', '短评打分': 5}
{'短评内容': '宾馆很整洁，设置有特色。但位置有点偏，下次来时还是住这儿。', '短评打分': 5}
{'短评内容': '设施比较新，服务也不错，就是地方有点偏僻', '短评打分': 5}
{'短评内容': '服务规范，环境整洁，、是出行不错的落脚点，有家的感觉~', '短评打分': 5}
{'短评内容': '已经是好几次入住了，还不错，就是晚上有个喝大的客人和隔壁的客人打仗了，见识了！呵呵。', '短评打分': 5}
{'短评内容': '总体感觉不错，卫生条件很好，就是写字桌设计不合理，上网时累死了', '短评打分': 5}
{'短评内容': '干净卫生、非常温馨、服务很好、交通便利、是出行不错的落脚点，有家的感觉~只是觉得比上次入住的时候，价格貌似升了不少。', '短评打分': 5}
{'短评内容': '设施和服务都挺好，值得入住！', '短评打分': 3}
{'短评内容': '除了房间小真的还不错，很暖和 洗澡的地方也有点小哦', '短评打分': 5}
{'短评内容': '房间宽敞，卫生间干净，性价比较高，推荐！', '短评打分': 5}
{'短评内容': '时尚卫生，服务好，就是阳光房面积有点点小，总体感觉不错！', '短评打分': 5}
{'短评内容': '房间不大，但是很温馨，很给力，有家一样的温暖。', '短评打分': 5}
{'短评内容': '很好、很满意。。卫生、干净、服务也很好。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '感觉酒店很小，不过比较干净。服务也不错。这个价位算不错吧。', '短评打分': 5}
{'短评内容': '一直住，条件在周边算是最好的了，唯独阳光房有点小，不过很暖和', '短评打分': 5}
{'短评内容': '干净，暖和，就是停车不规范，早晨一个车赌后面，酒店也没有专人管理', '短评打分': 5}
{'短评内容': '很不错的商务酒店，干净卫生，还好啦。。。。', '短评打分': 5}
{'短评内容': '房间还好，服务也不错，除了房间小 没什么大的缺点 关键是价位好', '短评打分': 5}
{'短评内容': '...............不错，就是房间超小属于袖珍型', '短评打分': 5}
{'短评内容': '很好，干净，环境也好，附近交通也方便！！！', '短评打分': 5}
{'短评内容': '       非常                   不错            很安静', '短评打分': 5}
{'短评内容': '房间不错 超赞 服务也不错 价格好，下次来继续入住', '短评打分': 5}
{'短评内容': '很干净，服务也不错！', '短评打分': 3}
{'短评内容': '冬天房间里是暖气片，挺暖和的，一次性用品也比同价位宾馆的好，服务很好，总体感觉不错。', '短评打分': 3}
{'短评内容': '刚刚离开酒店，感觉很舒适。房间里的设施很时尚，有种家的感觉，服务很周到。', '短评打分': 5}
{'短评内容': '赞！房间超暖和，卫生挺干净的！说一下美中不足——两点：一、房门的反锁不能用，因此只能用防盗扣了。。。。二、淋浴后，面盆前面有积水，冬天里感觉很不爽，，，但总体说来还是蛮喜欢的', '短评打分': 5}
{'短评内容': '暖气很好，可惜的是所谓的阳光房，却不是阳面的！', '短评打分': 5}
{'短评内容': '房间面积小点，其余的都还好，挺干净，服务也不错。', '短评打分': 5}
{'短评内容': '环境不错，就是房间小了点。冬天住挺暖和的。', '短评打分': 5}
{'短评内容': '酒店还行，服务也挺好，就是隔音效果差了点，咿咿呀呀了半晚上。。。', '短评打分': 5}
{'短评内容': '房间还算干净，前台服务态度好，唯一的缺点就是房间有点儿小~', '短评打分': 5}
{'短评内容': '李村附近比较好的商务酒店，前台服务都很好，房间大小合适，还有暖气开放，冬天尤为的好，适合商务人士，推荐！', '短评打分': 5}
{'短评内容': '环境干净 酒店装修也比较新 服务员态度还好  有自助早餐 不过不包括在房费内', '短评打分': 5}
{'短评内容': '不像图片上的装修好……卫生间太小……挺干净……', '短评打分': 1}
{'短评内容': '装修卫生都还好酒店还是蛮新的，价格还是很合适。位置的话也算可以吧。', '短评打分': 3}
{'短评内容': '刚装修的, 位置比较安静.房间面积不大.窗户比较小.价性比适中', '短评打分': 5}
{'短评内容': '新开业的酒店,各方面都比较干净,住的比较满意,就是位置有点偏了.', '短评打分': 5}
{'短评内容': '+酒店很新很干净，设施很简洁大方！总体来说还不错！下次来青岛还会再来的！', '短评打分': 5}
{'短评内容': '整体都不错，就是远了点儿，卫生和服务都很好，满意推荐', '短评打分': 3}
{'短评内容': '客厅里的味道太重，没有停车场，刷牙杯子是一次性纸杯，另外房间太小了。', '短评打分': 3}
{'短评内容': '+房间太小了。', '短评打分': 5}
{'短评内容': '新装修的酒店，很干净，卫生间一看就觉得很干净，房间小了点儿，位置偏远，从火车站打车到这里要半个小时左右，28元左右，离市区远了点', '短评打分': 5}
{'短评内容': '酒店是新装修的，简单而实用，就是阳光房的面积太少了，连卫生间只有11平方左右。', '短评打分': 5}
