{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '早餐还可以 稀饭好吃 房间也舒适', '短评打分': 5}
{'短评内容': '一般吧。。', '短评打分': 4}
{'短评内容': '酒店服务态度很好  ', '短评打分': 5}
{'短评内容': '还不错的', '短评打分': 5}
{'短评内容': '房间有点挤，室内设施也就一张床加一个电视桌，电视偏小，虽然看的人少但是也是一种设施怎么也得正常一点吧', '短评打分': 2}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '一如既往的支持', '短评打分': 5}
{'短评内容': '到店预定的，还必须要扫他们的二维码才可以确认入住，让人有强制推销的感觉，反正我是很不高兴，住了这么多酒店第一次碰到，以后不会再选择他们的任何酒店了', '短评打分': 3}
{'短评内容': '酒店干净卫生，服务周到，早餐有中西餐可以选择。一出门就是五缘湾沙滩，十分适合亲子度假，这个价位算是十分好的性价比！  ', '短评打分': 4}
{'短评内容': '还可以吧，', '短评打分': 4}
{'短评内容': '看了很多关于这个7天的点评，都说这个所谓的“方特梦幻王国店”有点坑爹，其实主要是说店真的就不是在方特的附件，但再看看方特附近，也确实没有什么酒店可以住了，稍微可以让你安心住下来且最近的，也只有这个7天了，所以说起这么个名字也就无可口非了。 酒店前台的服务以及卫生、设施等都不得不失，保持7天一贯的水平，反正也就睡一晚，第二天一早就去方特玩了，也就没什么所谓。 值得推荐的还是这个酒店的位置：就在BRT', '短评打分': 5}
{'短评内容': '定错了日期，不能退也不能改日期，硬生生的又住了一晚，坑爹', '短评打分': 4}
{'短评内容': '同集路让我很不满意，外面一个晚上挖路，很吵。', '短评打分': 4}
{'短评内容': '周边环境一般，交通不便利，硬件比较一般，服务OK', '短评打分': 4}
{'短评内容': '同集路太吵了', '短评打分': 1}
{'短评内容': '对付着住吧', '短评打分': 3}
{'短评内容': '还不错。', '短评打分': 3}
