{'短评内容': '很好', '短评打分': 5}
{'短评内容': '还行', '短评打分': 5}
{'短评内容': '位置好，距离火车站近。', '短评打分': 5}
{'短评内容': '位置好，距离火车站近。', '短评打分': 5}
{'短评内容': '很干净', '短评打分': 5}
{'短评内容': '房间不大单人房开门就是床  没有浴室的玻璃门是坏的关都关不了', '短评打分': 3}
{'短评内容': '房间还不错。', '短评打分': 5}
{'短评内容': '不错，住了几天，感觉不错', '短评打分': 5}
{'短评内容': '不错挺干净的，经常在这住。', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '交通发达', '短评打分': 5}
{'短评内容': 'ggghhhhhhhhhh', '短评打分': 5}
{'短评内容': '了了了了了了了了', '短评打分': 5}
{'短评内容': '了了了了了了了了了了了了了了了', '短评打分': 5}
{'短评内容': 'thkCdujcfkJDSgkdhBfgjnHgG', '短评打分': 5}
{'短评内容': '图吐了老K了了了了了了了了了了了了了', '短评打分': 5}
{'短评内容': '图吐了老K了了了了了了了了了了了了了', '短评打分': 5}
{'短评内容': '图吐了老K了了了了了了了了了了了了了', '短评打分': 5}
{'短评内容': '很不错，卫生很干净，地理位置优越', '短评打分': 5}
{'短评内容': '性价比高，离车站近', '短评打分': 5}
{'短评内容': '挺好的，住了好几天了，给个赞。', '短评打分': 5}
{'短评内容': '房间很好，卫生很干净，距离火车站也近，北广场出门就看到了。', '短评打分': 5}
{'短评内容': '房间还可以，', '短评打分': 5}
{'短评内容': '还不错，！！！！', '短评打分': 5}
{'短评内容': '环境好干净', '短评打分': 5}
{'短评内容': '房间里一股臭水沟的味道，窗户贴着隔壁的窗口一点不安全房间隔音差', '短评打分': 2}
{'短评内容': '房间有点小，空气流通不好，卫生间没弄干净，异味比较严重，特难闻，没早歺，停车挺方便的，停车场比较大，有人看车。', '短评打分': 4}
{'短评内容': '服务好，', '短评打分': 5}
{'短评内容': '干净整洁，靠近老火车站，交通很便利，而且就在昆山的人民路，吃饭买东西极其方便，酒店的位置比较安静，晚上睡觉不会被吵到。', '短评打分': 5}
{'短评内容': '还可以，就是没有挂毛巾的地方，服务不错', '短评打分': 4}
{'短评内容': '在携程上显示离酒店就1.7公里，可是我导航一看有3.8公里，哥哥我一路泪奔走去的啊…', '短评打分': 4}
{'短评内容': '出差在外，离火车站近，方便', '短评打分': 3}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '还行', '短评打分': 3}
{'短评内容': '酒店前台很热情！离车站真的挺近的～屋子也不错！', '短评打分': 3}
{'短评内容': '真小，设施真不好，东西都比较少，吹风机都没有', '短评打分': 3}
{'短评内容': '還行，就是床沒有上次的軟了，差異很大呀。。。', '短评打分': 5}
{'短评内容': '好布丁啊。。。本身房間就小，衛生間還設那什么大。。', '短评打分': 1}
{'短评内容': '环境不错,很舒适干净, 可使用免费无线宽带上网,性价比高。', '短评打分': 3}
