{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '有一点不好，卫生间洗澡的时候把水打开还要等5分钟热水才有', '短评打分': 5}
{'短评内容': '很便宜不错', '短评打分': 4}
{'短评内容': '还好 有停车场 干净卫生', '短评打分': 5}
{'短评内容': '还不错，比较舒服', '短评打分': 4}
{'短评内容': '已经住了第二晚了。', '短评打分': 5}
{'短评内容': '房间太恶心了，窗帘全是别人吐的痰，也不知道洗一下！卫生间和床头柜都很脏，走廊一股灰味！', '短评打分': 2}
{'短评内容': '还行', '短评打分': 4}
{'短评内容': '不错的，也安静', '短评打分': 4}
{'短评内容': '好，不错', '短评打分': 4}
{'短评内容': '卫生不满意，地上很不干净。窗户很老，也就是比如家离技工学校近一点。去考试的话还是去如家住吧', '短评打分': 3}
{'短评内容': '还不错', '短评打分': 4}
{'短评内容': '总体感觉不错，交通方便，服务热情。', '短评打分': 3}
{'短评内容': '还行', '短评打分': 4}
