{'短评内容': '此用户未填写评价内容', '短评打分': 4}
{'短评内容': '还可以吧', '短评打分': 4}
{'短评内容': '酒店很不错，女朋友很喜欢', '短评打分': 5}
{'短评内容': '房间很大，床也很舒服，房间隔音效果不好，隔壁说话声音听的很清楚。', '短评打分': 4}
{'短评内容': '住了多次了，一般吧，就是地理位置方便。', '短评打分': 5}
{'短评内容': '各方面算是达标，只是房间临主街道，隔音效果实在是让人头痛，大半夜马路上的汽车声音弄得我一晚上没睡好，希望加强房间玻璃的隔音效果吧。', '短评打分': 3}
{'短评内容': '房间超大，很干净，实惠', '短评打分': 5}
{'短评内容': '暖气很足！', '短评打分': 5}
{'短评内容': '卫生间超小，洗澡的位置才1平米左右，出水不好，都溢出到房间门口了！窗户钉死，打不开。电梯比较小，车只能停在街边，开不到大堂门口。服务倒是还可以。插座很多，有8个！', '短评打分': 3}
{'短评内容': '位置很显眼，在路边', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '这次不错，住了一直住的的房间。', '短评打分': 5}
{'短评内容': '就那样吧，很一般，没办法。', '短评打分': 5}
{'短评内容': '无房，几次了都这样，直接退掉。', '短评打分': 5}
{'短评内容': '挺好的，酒店环境方便又好。', '短评打分': 5}
{'短评内容': '酒店整体条件还可以。价格不贵。卫生间的拖鞋有点脏。领走临时加了半天。当时专门提前打电话问过前台，说是按我实际支付房价的一半收取，我说是我付了158一天的一半吗。得到前台肯定答复。最后结账的时候收了104。', '短评打分': 2}
{'短评内容': '不错，办理入住快，住了好几次了。', '短评打分': 5}
{'短评内容': '不错，这次房间比较好，周内，人少。', '短评打分': 5}
{'短评内容': '酒店确实可以，就是附近施工有一点吵', '短评打分': 5}
{'短评内容': '未入住，人员爆满，直接退款。', '短评打分': 5}
{'短评内容': '不错 周边吃的方便 交通便利', '短评打分': 5}
{'短评内容': '店里真的不错，环境卫生服务都很不错的，就是因为旁边新建的楼施工比较吵', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '本来都不错，就是当天没wifi酒店也不解决', '短评打分': 4}
{'短评内容': '没有窗户', '短评打分': 4}
{'短评内容': '位置很好', '短评打分': 5}
{'短评内容': '去咸阳办事住过几次，还不错。就是有时车位比较紧张，停车不是很方便。有的卫生间设施不是太好用，地面积水，但大多数还是可以的。', '短评打分': 3}
{'短评内容': '预付房费之后再告诉你说有团队游的客户，所以退你房费你去别的酒店住吧，丝毫没有任何商业诚信和底线，环境卫生各方面真的不太好，估计也只能接团体客户了。', '短评打分': 1}
{'短评内容': '经济实惠，设施良好，服务周到，住的舒心。交通方便，周边商业、饭店较多，出去吃饭、买东西都方便、实惠。是宾馆入住上选。', '短评打分': 5}
{'短评内容': '设施需要更换，尤其是床，当然环境非常不错', '短评打分': 5}
{'短评内容': '外观可以，内部实施陈旧，不值那么多价格', '短评打分': 2}
{'短评内容': '订的单间，到店的时候网上显示还有，前台说没有，只给的标间，差评。', '短评打分': 1}
{'短评内容': '还算干净，房间较小', '短评打分': 3}
{'短评内容': '很好！', '短评打分': 5}
{'短评内容': '11月6日入住，房间很冷，没有空调，不具备高级酒店条件，客人都感冒了，', '短评打分': 3}
{'短评内容': '整体感觉很不错，卫生环境都好，就是蚊子太多，可能是新开业不久，早餐比较单一，网络系统有点问题，希望下次入住时能够有所突破。', '短评打分': 5}
{'短评内容': '优点：设施较新\n缺点：临街的房间太吵（15楼都受汽车声骚扰，不知是不是隔音太差），标间的床太小\n另外，在试营业期间，网络等时有故障，后勤保障跟不上', '短评打分': 1}
{'短评内容': '酒店有停车场，有保安守夜，酒店和西咸新区管委会一栋高层，硬件环境不错，性价比也高，就是由于新开酒店，对员工的专业培训明显不到位，员工普遍有服务热情和服务意识，但是普遍缺乏酒店专业的服务技巧和沟通技巧，也就是硬件比较硬，软的方面和品牌酒店有较大差距，建议酒店管理方加强酒店管理方面的建设和对员工系统的培训。至于为什么有上述感受，就不详细例举细节了。\n总之，酒店不错，很好。', '短评打分': 5}
{'短评内容': '房间还算干净，就是空调太不给力，天气太热就会不舒服', '短评打分': 3}
{'短评内容': '酒店条件不错，价格合理。在外办事只是图个方便，酒店服务希望进一步改进！', '短评打分': 5}
{'短评内容': '房子宽敞，环境也不错，就是配套设施不够齐全', '短评打分': 3}
