{'短评内容': '很好', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '离车站非常近，店主热情，晚餐价廉物美，热水巴适！', '短评打分': 4}
{'短评内容': '位置好，房间卫生，被褥干净，吃住行都方便。', '短评打分': 5}
{'短评内容': '入住房间很好', '短评打分': 5}
{'短评内容': '老板人超级好！准备爬山还没计划 老板特别仔细的拿出地图给我们讲了一遍路线。跑去买特产打不到出租差点误了去高铁的车，打电话给老板求救他马上过来就接我们去换乘中心。客栈离黄山换乘中心也特别近，基本三分钟就到了', '短评打分': 5}
{'短评内容': '经朋友推荐选择了厘米客栈，做为一家私人客栈，设施齐全，服务周到热情，主动帮游客提供旅游信息。店主一家人挺实在。', '短评打分': 4}
{'短评内容': '老板很热心，帮忙找了汤口到唐模到棠樾牌坊到徽州古城到汤口的车。师傅人好，体贴周到。 厘米的饭好吃不贵，推荐他家。', '短评打分': 4}
{'短评内容': '挺好的，很满意。', '短评打分': 5}
{'短评内容': '挺好的', '短评打分': 4}
{'短评内容': '干净卫生，距离换乘中心很近，方便，有包车服务，价格不高。', '短评打分': 4}
{'短评内容': '干净卫生，距离换乘中心很近，方便，有包车服务，价格不高。', '短评打分': 4}
{'短评内容': '离黄山很近，非常方便，店家服务也还不错。', '短评打分': 5}
{'短评内容': '老板人很好，晚餐的菜跟好吃，心情愉快啊。。。', '短评打分': 3}
{'短评内容': '客栈不大，但环境还不错，晚上很安静。客栈价格适中，老板很热情。', '短评打分': 5}
