{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '服务态度非常不错，环境也好', '短评打分': 5}
{'短评内容': '酒店不错 ..环境很好下次来还住', '短评打分': 5}
{'短评内容': '干净卫生，安静适宜休息。服务员服务周到，热情好客，工号139。', '短评打分': 5}
{'短评内容': '商务出差，非常好', '短评打分': 5}
{'短评内容': '酒店位置不错，公交，地铁，长途汽车站都不远，非常的便利，酒店花园很大，停车很方便，周边餐饮也蛮多了，房间设施齐全，干净卫生，推荐！', '短评打分': 5}
{'短评内容': '酒店位置不错，公交，地铁，长途汽车站都不远，非常的便利，酒店花园很大，停车很方便，周边餐饮也蛮多了，房间设施齐全，干净卫生，推荐！', '短评打分': 5}
{'短评内容': '酒店位置好，餐饮方便出行方便', '短评打分': 5}
{'短评内容': '地铁附近，交通便利', '短评打分': 5}
{'短评内容': '不错，下次还会入住', '短评打分': 5}
{'短评内容': '非常喜欢！', '短评打分': 5}
{'短评内容': '酒店很不错,房间很干净,住得很舒适,下次再来', '短评打分': 5}
{'短评内容': '价格不便宜，假期确实没办法', '短评打分': 5}
{'短评内容': '环境不错，园林式的，住的还可以', '短评打分': 5}
{'短评内容': '酒店的环境挺不错的，典型的江南园林式建筑，园景房和湖景房应该是同一种，窗户边刚好有一棵枇杷树，对于我这个刚从塘栖过来的人来说好有亲切感', '短评打分': 5}
{'短评内容': '性价比高，房间大，早餐丰富', '短评打分': 5}
{'短评内容': '环境不错  下次还会光顾', '短评打分': 5}
{'短评内容': '挺好的酒店，就是位置离中心区稍远，不过地铁听说很快就通啦。下榻时门口道路正修地铁灰尘较多，道路堵的厉害。酒店里环境好，小桥流水的，亭台楼阁，湖中锦鲤多多，挺好的酒店，值得推荐。', '短评打分': 5}
{'短评内容': '很舒服的酒店', '短评打分': 4}
{'短评内容': '很舒服的酒店', '短评打分': 4}
{'短评内容': '环境一流，服务也很好前台客房都很棒，有个中庭做的景观是标准的园林味道，有空可以坐下喝杯茶，哦，还送了水果和饼干。', '短评打分': 5}
{'短评内容': '服务太棒了！下次来继续入住！', '短评打分': 5}
{'短评内容': '挺好，推荐', '短评打分': 5}
{'短评内容': '环境，服务都很到位，毕竟星级摆在那呢', '短评打分': 5}
{'短评内容': '早餐很好吃。免费送的茶让我们有了头脑风暴的地方。苏州出差的必选地。', '短评打分': 5}
{'短评内容': '空调太强悍需要脱光才能入睡，价位有点高', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '酒店很优雅，园林式酒店，早餐很丰富。房间干净、宽敞。', '短评打分': 5}
{'短评内容': '比较安静。早餐比较差，品种单一，长久以来没有改进。', '短评打分': 5}
