{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '还行', '短评打分': 4}
{'短评内容': '还行', '短评打分': 4}
{'短评内容': '还行', '短评打分': 4}
{'短评内容': '还行', '短评打分': 4}
{'短评内容': '一般', '短评打分': 4}
{'短评内容': '说真的，买东西还是京东好点，快递一流，服务一流，售后更是无可挑剔，值得推荐，期望越来越好?。', '短评打分': 5}
{'短评内容': '睡睡醒醒睡睡醒醒睡睡醒醒睡睡', '短评打分': 5}
{'短评内容': '一贯七天的风格，简洁明了，酒店时间是不是有点长，房间地板踩着嘎吱嘎吱响，其它都还好！', '短评打分': 4}
{'短评内容': '偏僻不好找，靠近路边有点吵，', '短评打分': 5}
{'短评内容': '还有一晚都没有睡就回来了⊙▽⊙', '短评打分': 5}
{'短评内容': '很不错的东西，信赖来源于生活的点点滴滴！', '短评打分': 5}
{'短评内容': '很不错的东西，信赖来源于生活的点点滴滴！', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 5}
{'短评内容': 'good', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '环境不错，卫生也很干净', '短评打分': 5}
{'短评内容': '房间蛮大的，喜欢房间的大窗户，卫生干净，服务也挺好的，不错！', '短评打分': 5}
{'短评内容': '不错??', '短评打分': 5}
{'短评内容': '环境非常不错，住过几次，感觉非常好', '短评打分': 5}
{'短评内容': '环境交通等都不错，不过这房型不配牙刷，要买套装2牙刷5块钱，也不算贵', '短评打分': 5}
{'短评内容': '地址很好找，适合出差住宿', '短评打分': 5}
{'短评内容': '交通方便，价格比较合理，房间干净', '短评打分': 3}
