{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '挺好', '短评打分': 4}
{'短评内容': '挺好的', '短评打分': 5}
{'短评内容': '真的非常棒的酒店，服务也好，停车方便', '短评打分': 5}
{'短评内容': '很不错的一次购物！下次继续！好地方', '短评打分': 5}
{'短评内容': '很不错的一次购物！下次继续！好地方', '短评打分': 5}
{'短评内容': '停车场够大，窗很大，位置很繁华，早餐店内店外选择多样', '短评打分': 5}
{'短评内容': '惊喜！房间装修风格不错心情比较舒服，服务员服务比较好', '短评打分': 5}
{'短评内容': '房间设施不错，空间很大，前台服务到位', '短评打分': 5}
{'短评内容': '服务很好，房间也很棒！舒适度不错，价位也合适！', '短评打分': 5}
{'短评内容': '非常好', '短评打分': 5}
{'短评内容': '房间不错 设施给力 卫生不错 交通便利 停车方便 价格实惠 位置很好 隔音好 温馨浪漫 高大上 环境很棒 床舒服 服务不错', '短评打分': 5}
{'短评内容': '一直喜欢的一家，去潍坊必然要去怡家。', '短评打分': 5}
{'短评内容': '值得推荐，房间很大，地理位置也不错，，很棒', '短评打分': 5}
{'短评内容': '干净舒适', '短评打分': 5}
{'短评内容': '还行不错 去哪都方便。', '短评打分': 5}
{'短评内容': '超级垃圾，床单有问题，身上发红刺痛', '短评打分': 3}
{'短评内容': '还是很不错的', '短评打分': 4}
{'短评内容': '挺不错 住了好几次了', '短评打分': 5}
{'短评内容': '周围商圈倒是不错，就是有的时候住的房间临街，比较吵，吃饭倒是比较方便，再就是这个网速啊，比较坑爹啊，游戏都玩不了。', '短评打分': 4}
{'短评内容': '每次都住 干净卫生 位置好找 离温州中百泰华市中心近 周围很多好吃的 离火车站打车也就是起步价非常方便 ', '短评打分': 5}
{'短评内容': '没有免费的纯净水啊，只有卫生间有卫生纸，插座太少了希望改进，其他的都可以哦~不错不错', '短评打分': 5}
{'短评内容': '服务好热情周到', '短评打分': 5}
{'短评内容': '很温馨，服务很好', '短评打分': 5}
{'短评内容': '还行', '短评打分': 5}
{'短评内容': '挺好', '短评打分': 5}
{'短评内容': '总体还是不错的。只是有点小毛病。比如房门不好关。还有那个烧水放食物的房间太多余。和浴室打通就好了浴室太小容易崩水。洗完澡满地是水。总体来说推荐大家入住。服务很好。', '短评打分': 5}
{'短评内容': '酒店位于写字楼内，服务过得去，但进房间过道灰暗，房内设施陈旧了点。', '短评打分': 1}
{'短评内容': '地理位置很好，周边购物方便，房间很宽敞，服务态度也很好，还会入住', '短评打分': 5}
{'短评内容': '整个房间，色调以咖啡色和白色为主，温馨，干净，细心做的不错。隔音效果还可以再加强一下。窗外的夜色不错。朋友说很满意，下次还会推荐。', '短评打分': 5}
{'短评内容': '环境不错', '短评打分': 3}
{'短评内容': '房间很大，敞亮\n最喜欢那个小坐台，坐在上面吃着东西，观观景也很好。\n房间小摆件都蛮用心。\n卫生条件也挺棒。\n来过几次，觉得特有家的感觉。', '短评打分': 5}
{'短评内容': '屋内环境不错，但是厕所条件不好', '短评打分': 3}
{'短评内容': ' \n前台服务很好，房间很漂亮，挺温馨的，下次还会选择再次入住。', '短评打分': 3}
{'短评内容': '服务态度好，卫生，整洁，酒店位置好，隔音效果特别棒。总体来说酒店很人性化。住了一晚，结账后还送了小礼物呢。', '短评打分': 5}
{'短评内容': '住的很舒服，下次还会继续住，而且服务很周到\n', '短评打分': 5}
{'短评内容': '已经很多次入住了，还是一如既往的好，无论是服务还是设施！！！！！！赞', '短评打分': 5}
{'短评内容': ' 房间很大，很舒适，站在窗前看看夜景很惬意！', '短评打分': 3}
{'短评内容': '酒店性价比不错，设施也还可以。就是处于闹市区停车不方便。', '短评打分': 3}
