{'短评内容': '很好', '短评打分': 5}
{'短评内容': '还是不错的`', '短评打分': 5}
{'短评内容': '服务好，满意', '短评打分': 5}
{'短评内容': '好好', '短评打分': 5}
{'短评内容': '服务热情，下次再来', '短评打分': 5}
{'短评内容': '还是很好的', '短评打分': 5}
{'短评内容': 'fyggy', '短评打分': 5}
{'短评内容': '好的！服务好', '短评打分': 5}
{'短评内容': '规划和斤斤计较北包包', '短评打分': 5}
{'短评内容': '再次入住还是好评，好的酒店，不错的设施和好的服务好的享受。交通便捷，环境不错，附近有好多吃饭的地方，价格合理，推荐入住。', '短评打分': 5}
{'短评内容': '很好的酒店，不错的设施和好的服务好的享受。交通便捷，环境不错，附近有好多吃饭的地方，价格合理，推荐入住。', '短评打分': 5}
{'短评内容': '有点旧的酒店', '短评打分': 3}
{'短评内容': '很好的酒店', '短评打分': 5}
{'短评内容': '还可以不错', '短评打分': 5}
{'短评内容': '味道还是有些的，但对得起这个价，早饭有点晚，没吃。', '短评打分': 4}
{'短评内容': '环境卫生都非常好，服务也好赞一个?', '短评打分': 4}
{'短评内容': '酒店环境可能，吃行方便，但有时没反现，十分不好。', '短评打分': 5}
{'短评内容': '酒店环境可能，吃行方便，但有时没反现，十分不好。', '短评打分': 5}
{'短评内容': '酒店环境可能，吃行方便，但有时没反现，十分不好。', '短评打分': 5}
{'短评内容': '维也纳酒店（深圳观澜高尔夫店）没有餐厅 ,感觉非常不方便.', '短评打分': 1}
{'短评内容': '在观澜的话还是住这家酒店，价格实惠，房间设施也很好。', '短评打分': 5}
{'短评内容': '干净，安静。店内没有早餐，但可以打真功夫的外卖送到房间。', '短评打分': 5}
