{'短评内容': '很好', '短评打分': 5}
{'短评内容': '很方便，房间很大', '短评打分': 5}
{'短评内容': '卫生，服务，都不错', '短评打分': 5}
{'短评内容': '整体感觉都还行', '短评打分': 5}
{'短评内容': 'ok', '短评打分': 5}
{'短评内容': '第二次入住，感觉很好呢！交通便利，吃饭方便', '短评打分': 5}
{'短评内容': '送货的不错，快递给力哈。', '短评打分': 5}
{'短评内容': '房间设施及卫生有待改进', '短评打分': 4}
{'短评内容': '非常舒服', '短评打分': 5}
{'短评内容': '不错', '短评打分': 3}
{'短评内容': '房间很大。就是楼下停车费太贵了。', '短评打分': 5}
{'短评内容': '房间很大，位置方便，到那里都方便，推荐！', '短评打分': 5}
{'短评内容': '地理位置好，设施有点旧，落地玻璃窗相当不错。服务一般般', '短评打分': 4}
{'短评内容': '不干净，睡到全身发痒！', '短评打分': 1}
{'短评内容': '真宽敞2套沙发', '短评打分': 5}
{'短评内容': '酒店位置距离城市中心金马碧鸡坊非常近，房间面积很大，我住2205，在阳台上可以鸟瞰城市风景，另外周围小吃早餐很方便，不错！', '短评打分': 5}
{'短评内容': '环境很好，房间很干净，离市区很近，美中不足的是床垫太软！', '短评打分': 5}
{'短评内容': '公寓式的酒店，大家都懂的，硬件设施一般，相对比较陈旧一点，至于服务啊配套啊那些肯定不能和酒店比，我定的豪华大床房238元，感觉稍贵，应该在200内比较合理，但是这个公寓的位置不错，就在金马碧鸡坊旁边的时代广场楼上，位置市中心。', '短评打分': 4}
