{'短评内容': '很好', '短评打分': 5}
{'短评内容': '方便又好找！', '短评打分': 5}
{'短评内容': '位置很方便，离地铁很近，周边设施也很完善，电影院，商场都有，房间干净整洁，热水也很好，毛巾都是独立包装的。', '短评打分': 5}
{'短评内容': '不错，安保很好', '短评打分': 5}
{'短评内容': '离地铁站近，步行10分钟，附近有不少歺馆，用歺很方便，酒店很干净，就是房间有点小，门口有值班人员安检，乘电梯需刷卡，很安全', '短评打分': 5}
{'短评内容': '很不错，离学校很近，环境也还好。用京东很方便', '短评打分': 5}
{'短评内容': '小院子有点吵。', '短评打分': 4}
{'短评内容': '性价比还算不错了。', '短评打分': 5}
{'短评内容': '性价比还算不错了。', '短评打分': 5}
{'短评内容': '一般', '短评打分': 2}
{'短评内容': '一般', '短评打分': 2}
{'短评内容': '还不错，环境挺好的。周边方便', '短评打分': 5}
{'短评内容': '地理位置尚可，房间卫生差，毛巾都显黑，浴室浴液没了也不补充，没有一次性拖鞋。前台服务差的要死，那男的像跟你有仇，关键是，退房时说我偷他们衣架，衣架，衣架！！！我就服了，我偷你衣架，我有病啊？！极力不推荐。', '短评打分': 2}
{'短评内容': '比较方便，刚装修，但是携程订好房后在酒店没有显示，幸好自己去现场确认才有房间。', '短评打分': 4}
{'短评内容': '离人大步行10分钟左右 方便快捷', '短评打分': 5}
{'短评内容': '不错', '短评打分': 4}
{'短评内容': '整体说还不错就是隔音差点房间里有点凉。', '短评打分': 5}
{'短评内容': '我是给弟弟定的：酒店经济干净，交通方便，周边有很多吃北京菜的地方。', '短评打分': 5}
{'短评内容': '离地铁很近，但是也不好找。问路后找到。这酒店的特点就是出行方便', '短评打分': 5}
{'短评内容': '离地铁很近。环境一般。价格在北京还算合适', '短评打分': 5}
{'短评内容': '房间不算特别大，内部设施还行，交通比较方便。', '短评打分': 5}
{'短评内容': ' 总体来说还可以吧，地方不大但相对安静，旁边有双安商场、超市发等等，买东西很方便。', '短评打分': 3}
{'短评内容': '挺好的，房间稍微小点儿', '短评打分': 3}
{'短评内容': '整体还不错，房间还算干净，就是有点小，有点潮湿味，但酒店周边很便利，步行到铁四号线也就六七分钟的时间吧，周边吃饭，购物，出行也都挺便利的。', '短评打分': 5}
{'短评内容': '房间很小，没有一次性拖鞋和牙刷，不值这价，比不上汉庭', '短评打分': 3}
{'短评内容': '定点早餐店的早餐不错，中午又自费在那里吃了白肉砂锅，挺有特色的', '短评打分': 5}
{'短评内容': '酒店的床啊。。。。对人生就是一种折磨！', '短评打分': 3}
{'短评内容': '还可以就是电话分机号打通后没人接让人上火', '短评打分': 3}
{'短评内容': '位置不错，生活娱乐很方便，就是房间有点小，还是值得推荐的', '短评打分': 5}
{'短评内容': '很不好说，实在非常一般，但在北京这种价格也只能这么回事了。', '短评打分': 5}
{'短评内容': '房间比较小，家具老旧，洗手间太小，不值这么多钱！', '短评打分': 1}
{'短评内容': '现在改名了叫：便宜居连锁酒店。地理位置很好，入住的时候正在装修，暂不做品论了。', '短评打分': 5}
{'短评内容': '我觉得一般 房间有点小  不是太好  很一般', '短评打分': 5}
{'短评内容': '服务不错', '短评打分': 3}
{'短评内容': '到北京去办事，办事地点在附近，所以选择了该酒店。酒店感觉一般，价格不贵。', '短评打分': 5}
{'短评内容': '今天已人住，谢谢！预定和入住，反映了社会的诚信度和相互的尊重在提高。', '短评打分': 5}
{'短评内容': '环境不是很好，房子比较小，有望酒店在很多方面都要提高，尤其是哪个烧水的东西，真是差到家了！', '短评打分': 1}
{'短评内容': ' 房间小', '短评打分': 3}
{'短评内容': '距离人民大学很近。安静。交通方便，很好！', '短评打分': 5}
{'短评内容': '环境一般,空间太小.', '短评打分': 3}
{'短评内容': '，酒店一般，卫生间很小，家具比较老久，但服务还可以，交通便利！如果价位在198就会更有吸引力！', '短评打分': 3}
{'短评内容': '酒店前台服务非常好，房间安排得也很满意，晚上睡觉很安静，值得推荐。', '短评打分': 5}
{'短评内容': '可以', '短评打分': 3}
{'短评内容': '环境不错,很清静,周围购物也方便,就是房间有些小飞虫.', '短评打分': 3}
{'短评内容': '在北京能找到住的地方就可以 挺安全的在北京能找到住的地方就可以 挺安全的在北京能找到住的地方就可以 挺安全的在北京能找到住的地方就可以 挺安全的', '短评打分': 1}
{'短评内容': '＋典型的老式宾馆，但交通实在方便。床略小点，没有提供浴帽、电吹和拖鞋，小小不便，但总的说来性价比不错，给个好评', '短评打分': 3}
{'短评内容': '经济实惠，还有早餐，周围吃饭方便，交通也方便，也很安静。\n经济实惠，还有早餐，周围吃饭方便，交通也方便，也很安静。\n经济实惠，还有早餐，周围吃饭方便，交通也方便，也很安静。', '短评打分': 5}
{'短评内容': '价格比较实惠，交通比较便利，但里面设施一般，尤其是洗手间很小，早餐随时是提供的，但需要到另外的地方用餐，而且早餐真的不怎么样，甚至是比较难吃\n', '短评打分': 5}
{'短评内容': '不推荐，比较脏，设施陈旧，洗手间太小，洗涑用品质量太差了。', '短评打分': 3}
{'短评内容': '性价比还好。', '短评打分': 3}
{'短评内容': '太老了，唉', '短评打分': 3}
{'短评内容': ' 条件一般，但态度好', '短评打分': 3}
{'短评内容': '位置好,设备老旧,下次应该不会再去住了.\n\n虽然位置好,但是设备太老旧,', '短评打分': 5}
{'短评内容': 'cs11111111111111111111111111', '短评打分': 5}
{'短评内容': '此宾馆还行，电视坏了，打电话给楼下服务台，就马上安排人送上来一台，虽然电视款式老点，但是能看。酒店只是蚊子比较多，如果入住，需要买电蚊香哦！下次我如果在此范围办事，我还是会选择这里入住的。', '短评打分': 5}
{'短评内容': '内容', '短评打分': 3}
{'短评内容': '宾馆很不错。还有自己的停车场，位置好极了，买东西和吃饭都不错。198还有双人早餐。在这个地段这个条件超级不错了。', '短评打分': 5}
{'短评内容': '还可以吧，但是不推荐。地理环境还是不错滴。。。', '短评打分': 1}
{'短评内容': '地段还不错，就是有点旧，并且价格还算便宜吧~~~~~~~~', '短评打分': 1}
{'短评内容': '感觉标间跟多媒体间差不多，除了不能上网，别的几乎一样，但价格便宜不少，推荐。', '短评打分': 5}
{'短评内容': '酒店灯光较差，电脑过于陈旧，电视画面不清晰，房间的桌椅都有损害，使用不方面。', '短评打分': 1}
{'短评内容': '酒店环境挺好，周边交通也很好，就是有的房间太小。', '短评打分': 5}
{'短评内容': '卫生实在是不行，有很多小飞虫虫，牙膏不能用，硬的像石头，根本挤不出来', '短评打分': 1}
{'短评内容': '条件差', '短评打分': 3}
{'短评内容': '价格实惠，适合钱包比较紧的情侣\n\n不过房间光线不太好哦', '短评打分': 5}
{'短评内容': '淋浴很差,空调声音很大。半夜有很大的噪音。', '短评打分': 1}
{'短评内容': '住的时候没有特价房，服务员给换了间，谢谢。地理位置不错，离地铁站还算好；周围挺安静的，休息的不错。房间小了点，浴室的喷头坏了，出水不好，希望能检查下。', '短评打分': 5}
{'短评内容': '总体来看，打70分，特价房虽然没有窗户，但是房间有空气改善机也挺好', '短评打分': 5}
{'短评内容': ' 房间环境都很安静，也跟干净，如果可以的话希望价格更低一些，总之，好评', '短评打分': 3}
{'短评内容': ' 蛮好', '短评打分': 3}
{'短评内容': '地理位置好，出行方便，周边生活设施多，价格相对便宜', '短评打分': 5}
{'短评内容': '卧具卫生可，早餐也可。但房间小、不隔音，特别是卫生间太小、下水管脱落。服务不及时，清理房间不扫地、不洗尘。', '短评打分': 1}
{'短评内容': '房间小 外面很吵 下次不会去了', '短评打分': 3}
{'短评内容': '非常不错！院内还可免费停车', '短评打分': 3}
{'短评内容': ' 环境，干净程度都凑合吧，主要是地点好！', '短评打分': 3}
{'短评内容': '房间主体上还是过得去的，床垫还算舒服，但是卫生间绝对是非常糟糕的，极小，淋浴极不方便，害得你不想洗头也只能被迫洗头，还洗得不舒服。', '短评打分': 1}
{'短评内容': '价格便宜，交通也方便，但是房间比较小，适合一个人出差入住。', '短评打分': 5}
{'短评内容': '已如住，房间安排挺满意。', '短评打分': 3}
{'短评内容': ' 交通便利房间差', '短评打分': 3}
{'短评内容': '交通方便，房间挺舒适，又安静，周围小吃等很多，总之挺好的。', '短评打分': 5}
{'短评内容': '还可以，主要是交通很方便。', '短评打分': 3}
{'短评内容': '总体不错，可惜住宿时是一层，如果可以选择层数就更好了', '短评打分': 5}
