{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '因为房间给错了，虽然有补偿吧，但还是心理不是很爽，毕竟可以有个床却还要因为弄错和别人挤着睡，而且门也是很无语，很使劲才能推开，还没有反锁的链子，哎，感觉不是很棒', '短评打分': 3}
{'短评内容': '环境好，卫生好，设施好，服务好，装修新，安全，无气味，热情', '短评打分': 5}
{'短评内容': '通风透气。 干净 整洁。卫生。服务好。热情。设备全。出热水快 Wi-Fi强。特别好大赞', '短评打分': 5}
{'短评内容': '很方便 离火车站', '短评打分': 5}
{'短评内容': '酒店位置特别赞，位于景区附近，办理入住时前台服务很好，大堂干净整洁，房间装修精致，光线又好通风又好让人感觉很舒服很安全，布草干净卫生床套铺盖的很整洁，房间装修色调温和让人感觉舒服。洗澡淋浴花洒水好大又舒服，每个房间都有独立wifi，\xa0wifi信号很强，而且晚上出去还看到有保安师傅每个楼层的巡逻，让住的很安全，很放心，下次还会来的！', '短评打分': 5}
{'短评内容': '一是酒店网络好，这对出门的人很重要；二是浴室有洗发露、沐浴露比一般酒店都好；三是卫生好，天天换被子；四是酒店有餐饮，对火车站这样的环境，确实方便。', '短评打分': 5}
{'短评内容': '不怎么样', '短评打分': 1}
{'短评内容': '很不错，服务周到，价格低廉，环境舒适', '短评打分': 5}
{'短评内容': '感觉一般般', '短评打分': 2}
{'短评内容': '感觉一般般', '短评打分': 2}
{'短评内容': '感觉一般般', '短评打分': 2}
{'短评内容': '超级好哦！房间比别的酒店采光好多了，又干净卫生！帮帮哒', '短评打分': 5}
{'短评内容': '非常不错的一家店，房间采光特别好！干净卫生！推荐', '短评打分': 5}
{'短评内容': '房间一般', '短评打分': 3}
{'短评内容': '还好', '短评打分': 4}
{'短评内容': '离火车站不远，条件一般。临时加价。不过携程答应会反现。', '短评打分': 5}
{'短评内容': '凑合住呗', '短评打分': 4}
{'短评内容': '不错的选择不错的体验', '短评打分': 4}
