{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '一如既往的好，', '短评打分': 5}
{'短评内容': '很好，住了很多次', '短评打分': 5}
{'短评内容': '酒店位置不错，服务还好。6666666666666666666666666666666666666666', '短评打分': 4}
{'短评内容': '也就一般，', '短评打分': 3}
{'短评内容': '非常好，服务态度很好', '短评打分': 5}
{'短评内容': '吃饭很方便。', '短评打分': 5}
{'短评内容': '很好，很温馨，很喜欢如家的感觉～连住两个晚上，还有回访客人住宿情况，感觉是想得更好的一家酒店，建议前台跟安检人员能多点笑容就美好了', '短评打分': 5}
{'短评内容': '哈哈哈哈哈哈', '短评打分': 5}
{'短评内容': '不错。\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000', '短评打分': 5}
{'短评内容': '不错。\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000', '短评打分': 5}
{'短评内容': '不错。\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000', '短评打分': 5}
{'短评内容': '经常住在这里，很不错，推荐', '短评打分': 4}
{'短评内容': '还不错的环境', '短评打分': 5}
{'短评内容': '经常住在这里，都很好，推荐', '短评打分': 4}
{'短评内容': '给爸爸订的 住了第一天暖气里的水老是响 服务人员给换了一间标间 也没需要补差价', '短评打分': 4}
{'短评内容': '可以，已经是第二次住到这里来了。', '短评打分': 5}
{'短评内容': '环境不错', '短评打分': 5}
{'短评内容': '方便经济实惠又安全', '短评打分': 5}
{'短评内容': '房间太小了 每次去乌鲁木齐转机转车都是这个店 无他 离火车站近', '短评打分': 4}
{'短评内容': '房间太小 感觉太憋屈啊', '短评打分': 4}
{'短评内容': '环境还行 就是房间太小了 感觉憋屈啊', '短评打分': 4}
{'短评内容': '整体感觉还不错，服务也好', '短评打分': 5}
{'短评内容': '房间有点小，不过还安静。离火车站和汽车站都近。', '短评打分': 3}
{'短评内容': '不错，价格也合理,环境好，住房干净，东西齐全。', '短评打分': 5}
{'短评内容': '如家的房总是让人又爱又恨，不大，凑合住，还算可以把', '短评打分': 5}
{'短评内容': ' 房间干净卫生，还算满意吧。就是住了一个没窗户的房间，空间有点小。旅游旺季 没办法客房火爆 住着就不错了。', '短评打分': 3}
{'短评内容': '来了就知道了，新，干净，方便；性价比不错', '短评打分': 5}
{'短评内容': '房子是在小区里面，即使知道了，还是有点儿不好找，离长江路倒不算远，吃喝都挺方便。当时住的6楼，顶楼，上去发现走廊上都铺着白布，应该是下雨浸水采取的措施。感觉不太好。不过房间里面很大，也蛮温馨。还好吧，有可能还会去住。', '短评打分': 5}
{'短评内容': '环境很好，很干净，房间很紧张必须提前订， 我推荐给一位驴友，他提前一天订都已经没有房间了。附近有很多小吃店和夜市，吃饭很方便。离火车站很近，刚到乌市不知道酒店具体在哪，出租车可能嫌近都不愿去，没办法叫了一辆黑车20块钱，后来知道路线了，从火车站坐公交到冷库下或者BRT1到长江路下两三站路就到了，很方便。', '短评打分': 5}
{'短评内容': '除了地方不太好找以外，剩下都不错，电中断会有工作人员及时修理！', '短评打分': 5}
{'短评内容': '环境不错，价格也可以。不过离火车站没有介绍的那么近啊。', '短评打分': 3}
{'短评内容': '冬天入住的，暖气很给力，无窗房有点贵！！性价比不高', '短评打分': 5}
{'短评内容': '上次住的时候才151，环境交通什么的都很不错。可是这次想住，之前网上预订，标价151的时候显示无房，今天再查就180了。。很无语。', '短评打分': 1}
{'短评内容': '还可以，这个是特惠房，所以有点小，服务小姐不错，', '短评打分': 5}
{'短评内容': '酒店不错，硬件设施很新，新开的如家，热水非常好，服务一般，交通很便利，近长途客运站、黄河路、长江路、购物也很方便，近大小西门、商贸城、中山路，没有早餐，不过酒店外面有很多饭馆，房间不带电脑，不过前台有台公用电脑，房间也有点小，不过总体还行，下次还会入住，推荐下', '短评打分': 5}
{'短评内容': '环境挺好，安静，价格便宜', '短评打分': 3}
{'短评内容': ' 不错', '短评打分': 3}
{'短评内容': '床很大，房间很干净就是隔音不是太好，还能忍受', '短评打分': 3}
{'短评内容': '一般，又涨价了，房间有未完工装修就出租…无免费矿泉水…', '短评打分': 3}
{'短评内容': '挺舒适的  但是服务上欠佳   总机没人接电话   开放慢', '短评打分': 5}
{'短评内容': '交通方便 环境不错 只是房子有点小 隔音效果差', '短评打分': 5}
{'短评内容': '还不错，就是隔音效果比较差，旁边有装修，晚上休息比较吵', '短评打分': 5}
{'短评内容': ' 干净整齐，安静温馨，距火车站很近，公交方便，有机会再光顾！', '短评打分': 3}
{'短评内容': '环境还不错！谢谢', '短评打分': 3}
{'短评内容': '方便快捷，离火车站、公交车站、BRT都很近，不错！', '短评打分': 5}
{'短评内容': ' 很好,暖气烧的很热', '短评打分': 3}
{'短评内容': '房间一如既往的如家，而且离火车站较近，乘车方便', '短评打分': 3}
{'短评内容': '卫生环境都不错！', '短评打分': 3}
{'短评内容': '下次还来住。一个字 好！房间暖和 宽带很快', '短评打分': 5}
{'短评内容': '一如既往的卫生，只是没有窗，在这周围也就这样了。物美价廉，值得推荐！', '短评打分': 5}
{'短评内容': '蛮好的，酒店位置也很好，出去就是BRT，离火车站近', '短评打分': 5}
{'短评内容': '酒店很舒服也很干净，还有电视看，带网线的，真不错', '短评打分': 5}
{'短评内容': '走到哪里都会选择如家。很好，不过就是这个店有点难找。。嘎嘎。', '短评打分': 5}
{'短评内容': '房间环境不错，很干净，就是有点小。', '短评打分': 3}
{'短评内容': '住的很舒适，也很安静，很喜欢如家的设计，还很干净，真让人有如同家的感觉', '短评打分': 5}
{'短评内容': '一如既往的如家，就是找的时候稍微费点儿力', '短评打分': 5}
{'短评内容': '房间设施齐全\n布局温馨，颜色搭配舒适度高\n整体让人住的感觉非常满意\n各个方面都不错····\n以后出行还是会选择的呢！', '短评打分': 5}
{'短评内容': '比较干净整洁；\n房间较小；\n保安和前台一点都不热情。', '短评打分': 5}
{'短评内容': '交通便利  房间很干净  性价比很不错  推荐', '短评打分': 5}
{'短评内容': '帮朋友定的，说还不错~在火车站附近，很方便~', '短评打分': 5}
{'短评内容': '如家宾馆 全国各地都不错~~ \n\n此家离火车站比较近 本人推荐 ~~', '短评打分': 5}
{'短评内容': '不错 干净舒适 人性化很贴心  这是新开的一家如家 卫生条件不错 希望很多年后依然如此', '短评打分': 5}
{'短评内容': '交通非常方便，环境卫生服务没的说。性价比非常高。下次还来', '短评打分': 5}
{'短评内容': '不错，挺干净的', '短评打分': 3}
{'短评内容': '酒店挺干净，离火车站不远，但在过节的时候从火车站过去很麻烦，出租车都拒载啊~~', '短评打分': 5}
{'短评内容': '坏境还不错。就是网上订的是137 店里却收142.不懂什么意思', '短评打分': 5}
{'短评内容': '总来来说内部设施不错，环境可以，比较安静，服务挺好的，方便停车。', '短评打分': 5}
{'短评内容': '新开的如家，原来叫什么酒店的旧址，在老居民楼。。。。不过还是很干净的。。。。就是不停地推荐办如家会员卡\n', '短评打分': 5}
{'短评内容': '房间环境不错，也很干净，就是办理手续的时候建议多上一到两个前台，或者要求客人排队，免得前边到的客人等了好久也没排上，总体来说给个好评！', '短评打分': 5}
{'短评内容': '方便，离火车站近··还行吧··干净··就是有的房子大··有的房子小\n\n', '短评打分': 5}
{'短评内容': '酒店比较新，就是在小区附近，比较背，出门打车不好打。。总体还是不错的', '短评打分': 5}
{'短评内容': '已经点评过了，新宾馆不错哈！！！！住嘛................', '短评打分': 5}
{'短评内容': '新修的宾馆干净卫生，不错，就是没有窗户...........', '短评打分': 5}
{'短评内容': '环境挺好的呢，一如既往的如家连锁，就是总台办理手续慢', '短评打分': 5}
{'短评内容': '酒店不错，就是空间有点小，信号也不是很好，总体来说还不错。', '短评打分': 5}
{'短评内容': '房间有点小 宽带速度晚上很慢 其余都还不错...', '短评打分': 5}
{'短评内容': '新开的~干净的很~床也很舒服，就是因为新开的 前台的人员较少，办理入住手续的时候有点慢。服务态度也挺好的。总之一个字 赞！', '短评打分': 5}
{'短评内容': '环境很满意，服务态度也不错。', '短评打分': 3}
