{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '没有早餐，说是餐厅不开，早餐可以自己去旁边早餐点吃，有点可笑的啦……酒店周围也一般，购物也不是很方便的。一般般吧', '短评打分': 4}
{'短评内容': '一直这个酒店', '短评打分': 5}
{'短评内容': '一般，装修老一点了', '短评打分': 4}
{'短评内容': '环境好，价格好，服务好，如果有早餐就更好了，交通也便利，晚上有人从门下放小广告，希望改进。下次还会住。', '短评打分': 5}
{'短评内容': '比较旧的皇冠酒店 壁纸都是发霉还脱落的严重 电视看不了说什么数据不行 吹风机是坏的 厕所浴巾上有女人的头发 床还是挺大挺舒服 旁边的沙发有点儿脏不敢做 只住了一晚 第二天换地儿了', '短评打分': 3}
{'短评内容': '帮朋友订的，有朋友过来一直住这家，干净卫生交通方便', '短评打分': 5}
{'短评内容': '一大早八点半打电话查房！从来没见过！', '短评打分': 2}
{'短评内容': '挺好的，环境不错', '短评打分': 5}
{'短评内容': '帮同事订的，不知道如何！', '短评打分': 4}
{'短评内容': '房间太小，床也太小了，个子大的要好好考虑一下', '短评打分': 3}
{'短评内容': '一般般 不是很好。', '短评打分': 3}
{'短评内容': '总体不错，干净整洁。', '短评打分': 5}
{'短评内容': '房间很好，特别是羽绒被舒服，唯一缺点附近出租车不好叫，时间长点', '短评打分': 3}
{'短评内容': '地点有点偏服务员态度还可以但对周边环境及其他路线一问三不知(包括公交车路线)郁闷....', '短评打分': 3}
{'短评内容': '设备陈旧，床小的可怜，店名容易误导旅客！', '短评打分': 1}
{'短评内容': '很好 下次还会住很好 下次还会住很好 下次还会住', '短评打分': 5}
{'短评内容': '房间内设施不错，上网也快！\n\n早饭很差，据说是厨房在装修，唯一的一部电梯偶尔会坏，还好楼层不算高！', '短评打分': 1}
{'短评内容': '皇冠的条件真的不错', '短评打分': 3}
{'短评内容': '还可以，位置也好找，就是前面那条河的水太恶心了', '短评打分': 5}
