{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '不错,下次还来!', '短评打分': 4}
{'短评内容': '', '短评打分': 5}
{'短评内容': '给领导订的出差', '短评打分': 5}
{'短评内容': '出差住的，服务态度还可以，自带的自助早餐凑合，无窗的房间味有点大，酒店设施里的健身房也不开放，感觉不是很美丽', '短评打分': 4}
{'短评内容': '早餐很好', '短评打分': 5}
{'短评内容': '非常漂亮 酒店很大 干净整洁 不错选择\n非常漂亮 酒店很大 干净整洁 不错选择', '短评打分': 5}
{'短评内容': '还不错，整体还可以！', '短评打分': 5}
{'短评内容': '环境很不错，就是没有窗户的房间，信号很差！基本上无服务，希望改良一下！', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 5}
{'短评内容': '整体不错。', '短评打分': 4}
{'短评内容': '设施全面，非常干净', '短评打分': 5}
{'短评内容': '设施全，位置好', '短评打分': 5}
{'短评内容': '好真心不错', '短评打分': 5}
{'短评内容': '酒店性价比高', '短评打分': 5}
{'短评内容': '出差住的，在葫芦岛算可以的，住了二次，感觉还行', '短评打分': 5}
{'短评内容': '酒店人不多。淡季的原因吧！照片忘了照了', '短评打分': 4}
{'短评内容': '位置和环境都不错，唯一感到困惑的是床上的用品，不知道怎么回事，睡在上面浑身感觉扎，身上发痒，不知为何。', '短评打分': 4}
{'短评内容': '酒店设施不错，就是房间不好找，第一次入住找了好一阵！标识不明确！', '短评打分': 4}
{'短评内容': '第一次入住感觉还可以，挺舒适房间空间对比价位是小了点。', '短评打分': 5}
{'短评内容': '较新的酒店，在新区，早餐还好，距离老城很远。', '短评打分': 5}
{'短评内容': '有五星级的设施，酒店收费项目太多！没有必要都摆在那里贴上标签吧！像个地摊似的。', '短评打分': 5}
{'短评内容': '没有任何星级评定\n实质是一水疗会所\n餐厅的东西不怎么好吃\n唯一的亮点是送两张洗浴票', '短评打分': 1}
{'短评内容': '性价比不错的酒店，现代欧式装修。早餐需要改进', '短评打分': 5}
{'短评内容': '新开的酒店，可以无线上网，条件很不错了。', '短评打分': 5}
{'短评内容': '我个人很喜欢酒店装修风格了，洗浴娱乐住宿一体很方便', '短评打分': 3}
{'短评内容': '环境非常不错', '短评打分': 3}
{'短评内容': '帮同事订的，同事说该酒店是葫芦岛最好的酒店，就定为我们公司的常住酒店了：）', '短评打分': 5}
{'短评内容': '设施很新，条件也不错，值得推荐。三百多的价格还不错。哈哈', '短评打分': 5}
{'短评内容': '外表看起来不错，装潢很好，但标准单人间都是没窗户的，让人有种窒息的感觉。房间非常不隔音，隔壁不知是不是KTV，有人唱了一晚上的歌。门外和隔壁的人说话在房间可以听得清清楚楚。床非常非常软，软到只要躺上去就会觉得脊柱很难受，卫生间没有独立浴室，也没有浴帘，洗完澡满地水。我是强忍着住了一宿，根本没睡着。', '短评打分': 1}
{'短评内容': '没有窗子的房间不能住，装修的味道呛死人，其他的都好，值得住', '短评打分': 5}
{'短评内容': '千万不要住没有窗户的房间，新装修的 味道太大了', '短评打分': 5}
{'短评内容': '酒店总的来说是可以的，特别是房间洗澡时水流特别大，比葫芦岛同级别的酒店要好很多，只是还有些美中不足：1）室内装修味道还有点大；2）早餐没有水果；3）早餐时有很多洗澡客穿着浴服就来了，男男女女都有，让住店客人很别扭。', '短评打分': 5}
{'短评内容': '不错的酒店，应该是葫芦岛本地最好的酒店了。价钱也不贵', '短评打分': 5}
{'短评内容': '很好的酒店,服务态度也特别好。唯一的不足就是没有窗户。不过这里真的很不错。', '短评打分': 5}
{'短评内容': '酒店很新 新古典主义装修', '短评打分': 3}
{'短评内容': '此酒店休闲功能大于酒店功能，且房间隔音很差，隔壁有点动静听得很清楚。早餐很早就结束了，房间内的淋浴居然没有浴帘，更不用说隔断，且水很小。', '短评打分': 1}
