{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '真的实惠，家一样的感觉', '短评打分': 5}
{'短评内容': '不错不错不错不错不错不错不错不错不错不错不错的 ，订晚了 价格比平时贵了好多，房间里整体不错。干净舒适，睡晚了 到一点退房。服务员什么也没说就直接退房了，不少酒店都是墨迹墨迹什么要加钱吧啦吧啦的。唯一不足就是我住的房间，Wi-Fi 不好 不知道是这个位置缘故还是都这样', '短评打分': 5}
{'短评内容': '停车不是特别方便', '短评打分': 4}
{'短评内容': '还不错的一家酒店', '短评打分': 4}
{'短评内容': '店家地方容易找，有停车场，方便停车。', '短评打分': 5}
{'短评内容': '店家服务不错，地方容易找。', '短评打分': 5}
{'短评内容': '一般般吧，早上一大早的旁边有有扫地有些噪', '短评打分': 4}
{'短评内容': '不知为什么订购不成功竟然也叫我评价。', '短评打分': 3}
{'短评内容': '不知为什么订购不成功竟然也叫我评价。', '短评打分': 3}
{'短评内容': '价格便宜，住宿环境还可以。', '短评打分': 5}
{'短评内容': '很好！', '短评打分': 5}
{'短评内容': '不错！住了好多次', '短评打分': 5}
{'短评内容': '，', '短评打分': 5}
{'短评内容': '不错，环境，卫生挺好', '短评打分': 5}
{'短评内容': '如家酒店，宾至如归！个人认为国内快捷酒店如家和七天做的还是不错的', '短评打分': 5}
{'短评内容': '服务态度很好，入住和离店都很便捷，赞一个！', '短评打分': 5}
{'短评内容': '很好   干净  服务好', '短评打分': 5}
{'短评内容': '房间干净，服务态度好，还可以', '短评打分': 5}
{'短评内容': '双人房不太满意，器具老旧，没有大床房好', '短评打分': 5}
{'短评内容': '很好很好，很舒服，很好很好，很好', '短评打分': 5}
{'短评内容': '价格便宜，环境不错，挺好的', '短评打分': 5}
{'短评内容': '很好！房间大，有窗户。还不错啦', '短评打分': 5}
{'短评内容': '一般', '短评打分': 4}
{'短评内容': '服务ok', '短评打分': 3}
{'短评内容': '位置good', '短评打分': 3}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '房间干净，交通便利！周边环境相对较好，服务员热心周到，反应速度 较快！网络方便快捷！价格适中，适合再次住宿！', '短评打分': 4}
{'短评内容': '环境不错', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '现在才来评论三月份的订单是因为中间几个月都是在如家App上订的。今天又来住了一次，反正商务出差酒店对设施也没太高要求，但是这酒店的网络那叫一个垃圾，打开个网页能等10多秒。不求你百兆，但至少要和一般人家的差不多吧，这么多房间晚上一起上网根本没法用，提了几次意见还是老样。要不是公司规定打死我也不在这住。边上的KTV吵你们管不了，这边吃饭不方便你们无能为力，这些就算了，但是自己家里的网络总能搞好点的吧', '短评打分': 3}
{'短评内容': '感觉不错', '短评打分': 4}
{'短评内容': '如家还是不错，网络应该提速', '短评打分': 4}
{'短评内容': '第一次如家，有点如家的感觉', '短评打分': 5}
{'短评内容': '环境好，服务好，价格实惠，值得推荐，下次去还会住这', '短评打分': 5}
{'短评内容': ' 总得来说还是不错的  就是出老城区比较远点  其他比较满意  ', '短评打分': 5}
