{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '荆州会议中心，酒店很安静，停车也方便，房间比较大，但是要注意床头的开关，有的开关控制电源插座的，很容易充不上电。早餐种类丰富，炒面味道不错。', '短评打分': 4}
{'短评内容': '每次来都住这个酒店。不是因为有多好，只是位置还方便，周边出行方便，旁边就是会议中心，有电影院，可以看场电影放松一下。酒店设施也也旧了，电视机按键不灵，基本就是摆设。也没有啥服务。早餐只能填饱肚子，谈不上吃好。性价比一般。一年来一次住住还行。', '短评打分': 4}
{'短评内容': '地理位置不错，交通方便。房间也还可以。只是没有餐厅，吃饭不方便。', '短评打分': 5}
{'短评内容': '位置有些偏，有停车场，很安静', '短评打分': 4}
{'短评内容': '房间还可以，只是东楼没电梯，太不方便了。', '短评打分': 5}
{'短评内容': '房间还可以，就是旁边有个影院，晚上能听到影院里的声音', '短评打分': 5}
{'短评内容': '很不错，房间大，设施也不错！', '短评打分': 5}
{'短评内容': '服务设施都不错，推荐', '短评打分': 5}
{'短评内容': '总体感觉还可以', '短评打分': 5}
{'短评内容': '地理位置挺好，房间设备有点老旧', '短评打分': 4}
{'短评内容': '和图片中的一样，环境优美，服务态度也好', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 5}
{'短评内容': '还不错', '短评打分': 5}
{'短评内容': '比较方便，服务态度可以，还有电影票送', '短评打分': 5}
{'短评内容': '酒店离开办事的地方挺近的，就在一个剧院旁边。居然还送电影票，免费看了场电影，不错！', '短评打分': 4}
{'短评内容': '交通方便,房间卫生干净，服务很好，还送电影票，每次出差都住这里', '短评打分': 4}
{'短评内容': '整体感觉不错', '短评打分': 4}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '购物，吃饭都很方便，房间也比较整洁，每次出差都过来住，停车场也很大。', '短评打分': 4}
{'短评内容': '回复的太晚了，确实不错', '短评打分': 5}
{'短评内容': '酒店达不到四星的标准，床品和毛巾的品质不好，早餐简单，不过口味还行', '短评打分': 3}
{'短评内容': '酒店较新，信价比较高。', '短评打分': 3}
