{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '还可以，', '短评打分': 5}
{'短评内容': '给领导订的', '短评打分': 5}
{'短评内容': '还行吧，一般，别期望太高。这个价格也没有太多别的选择。', '短评打分': 3}
{'短评内容': '还行', '短评打分': 4}
{'短评内容': '不干净，潮湿，不隔音，很老', '短评打分': 2}
{'短评内容': '早餐挺好，粥好喝', '短评打分': 5}
{'短评内容': '非常非常差！\n1：发票金额比订单金额少，需要报销的会有麻烦；2：酒店通风非常差，大堂空气就很不好，楼上走廊和房间烟味非常重；3：一边是马路、一边是厂房，早上4点就开始搬铁片的样子非常吵；5：周边比较冷清；6：设备陈旧；7：看房间样子应该是以前娱乐场所改的（后来一个大叔说最早是厂房、然后改成桑拿，最后改成酒店的）', '短评打分': 1}
{'短评内容': '房间太小，一般般，凑合吧。。。。', '短评打分': 3}
{'短评内容': '还行，舒适透气休闲', '短评打分': 5}
{'短评内容': '环境可以，服务也不错！', '短评打分': 5}
{'短评内容': '嘻嘻嘻嘻嘻嘻嘻嘻我默默地关注一下我的生活和学习能力强……这种事发生什么事情都可以使用一些抗氧化的功效？我', '短评打分': 5}
{'短评内容': '还好', '短评打分': 3}
{'短评内容': '房间干净，安静。挺好的。', '短评打分': 5}
{'短评内容': '还不错', '短评打分': 5}
{'短评内容': '可以的，很安静，性价比高，早餐不错！', '短评打分': 3}
{'短评内容': '酒店位置好，交通方便，性价比高，一如既往的选择', '短评打分': 4}
{'短评内容': 'Cleanliness need to improve.', '短评打分': 2}
{'短评内容': '挺好的，还是不错的', '短评打分': 5}
{'短评内容': '温馨的酒店', '短评打分': 4}
{'短评内容': '性价比很高，房间质量和服务质量都不错，下次还会考虑', '短评打分': 5}
{'短评内容': '酒店二楼是KTV怕吵请选高一点的楼层，早餐要付费。', '短评打分': 5}
{'短评内容': '山水酒店共五层，二层是KTV，一晚上不消停，不明白评分怎么会这么高来?这不坑人吗', '短评打分': 3}
{'短评内容': '住的是255特价房，挺大挺划算，就是楼下夜总会很吵', '短评打分': 3}
{'短评内容': '还ok\n没有什么不满意的，这个价对应的服务就这样', '短评打分': 5}
{'短评内容': '总的来说还是家不错的酒店 服务也可以 楼下的餐厅味道不错价格不贵 只是交通不是特别便利', '短评打分': 5}
{'短评内容': '房間還算大，空調不制冷。整體還行', '短评打分': 3}
{'短评内容': '靠着马路，旁边还有个娱乐场所，隔音效果不好，装修一般吧，', '短评打分': 1}
{'短评内容': '还行还行还行还行还行还行还行还行还行还行还行还行', '短评打分': 5}
{'短评内容': '房间很不错，很高档的酒店', '短评打分': 3}
{'短评内容': '还行还行还行还行还行还行还行还行还行还行', '短评打分': 5}
{'短评内容': '医疗器械展期间订房，担心订不到房，本来预定了1间房，但是临时又多了1人入住，还好有空房，给我解围了。感觉环境不错，服务不错。还会再来', '短评打分': 5}
{'短评内容': '房间大，条件好！', '短评打分': 3}
{'短评内容': '环境位置都不错，只是酒店隔音效果不理想，空调不给力。', '短评打分': 3}
{'短评内容': '总体感觉还可以，性价比高，就是楼下KTV燥噪声有些大。', '短评打分': 3}
{'短评内容': '还行，就是KTV大吵了，给吵到三点多，休息不是很好。', '短评打分': 5}
{'短评内容': '位置离地铁稍远，房间很大，圆床很浪漫，还不错啦！', '短评打分': 1}
{'短评内容': '西餐好吃，客房价低又干净。而且有LOVE床', '短评打分': 5}
{'短评内容': '房间温馨，干净！很舒服！就是事隔一天，同样的房间价格涨了30元，不太爽。', '短评打分': 5}
{'短评内容': '酒店嗓音很大，很吵。很难入睡。。。。。。。。。', '短评打分': 5}
{'短评内容': '酒店环境很差，早上吵的要死，房间特别干燥，被子不知道是不是不好，睡的身上很痒。', '短评打分': 3}
{'短评内容': '酒店很大气，标准三星级以上，环境不错 ，内部装修是欧式风格，能上网，但是我住的这个193的特价房没有窗户，蛮不错的这个价位', '短评打分': 5}
{'短评内容': '装修的很好，特价房价格比较划算，就是晚上两点之前噪音较大', '短评打分': 5}
{'短评内容': '最便宜的房间说是会有KTV影响，但是真心没听见= =。。。', '短评打分': 3}
{'短评内容': '酒店比较干净、服务周到。但是三楼晚上噪音大、建议睡眠不好的朋友不要住特价房。', '短评打分': 5}
{'短评内容': '此酒店优缺点明显：\n\n前台有一个小姑娘特死板，解决问题不灵活！\n\n餐厅主管和服务员都非常好！\n\n三楼房间很吵，失眠者留意！', '短评打分': 1}
{'短评内容': '酒店挺好的，要求不是太高的话一般没问题，周围吃饭不太方便。', '短评打分': 5}
{'短评内容': '交通便利，还算舒适，价格也不错，关键是可以24小时退房，推荐', '短评打分': 5}
{'短评内容': '因为睡觉不惧噪音干扰，故选择该酒店特价房（二楼是OK厅），性价比较高！\n\n其它房间相对来说性价比就不行了！', '短评打分': 5}
{'短评内容': '该酒店特价房性价比较高！不怕噪音吵闹的可以选择入住，推荐圆床房间，比较舒服！', '短评打分': 5}
{'短评内容': '性价比较高，周边环境优美，只是楼下是歌厅，晚上较吵。', '短评打分': 5}
{'短评内容': '酒店一共五层，二楼是KTV，晚上十二点在酒店房间内还能清晰得听见KTV的声音，无法正常休息。早餐很差劲，连米饭都没有。', '短评打分': 3}
{'短评内容': '优质服务，不错的硬件，符合这个价钱！', '短评打分': 3}
{'短评内容': '很干净，性价比不错，但因为旁边有KTV，如果住特价房的话会有点吵！！', '短评打分': 5}
{'短评内容': '不错，挺干净的', '短评打分': 3}
{'短评内容': '班车到科技园很方便，今天只有两人，车队也送的，服务好！', '短评打分': 3}
{'短评内容': '三年都没有去这酒店。服务和设施都还是不错。下次一定会入住。', '短评打分': 5}
{'短评内容': '整体环境不错，性价比高', '短评打分': 3}
{'短评内容': '卫生、服务好、到科技园有免费班车。三楼需注意KTV噪音。', '短评打分': 3}
{'短评内容': '我住的房间在3楼，楼下是唱歌的地方所以噪音比较大，但是房间里的装修还是挺好的。挺有情调。在这个地段算是比较好的。价格也适中。就是白天冲凉的水温不够热，开到最大可能也就比体温高一点，感觉不舒服。', '短评打分': 5}
{'短评内容': '干净整洁,细节到位.很好.', '短评打分': 3}
{'短评内容': '由于大运会缘故价格翻倍，故未入住！大运会已结束便价格回归，此时性价比较高！适合入住。\n因为抗干扰能力强，所以选择了二楼噪音较大的房间，价格非常合适！', '短评打分': 5}
{'短评内容': '二楼的KTV确实比较吵，影响休息，还有房间的味道很大建议弄点清新剂什么的最好\n\n周围的银行都得跑很远啊', '短评打分': 1}
{'短评内容': '不错的酒店，如果是4楼以上就更好了，因为2楼是KTV,确实比较吵，但是考虑到可以便宜不少钱，堵塞你的耳朵吧', '短评打分': 5}
{'短评内容': '山水环境很好的，去了之后因为订的房间满了，酒店为我们无条件升级到了豪华房，有一张大圆床，并且是很温馨的紫色，推荐啊。。。太稀饭了。。。', '短评打分': 5}
{'短评内容': '酒店总体是OK的。但是3楼晚上有点吵，建议4或5楼。但是4或5楼价格贵好多。因此我还是选择3楼。性价比是蛮高的这酒店。', '短评打分': 5}
{'短评内容': '酒店不错，就是比较吵了一点，希望下次能够好点', '短评打分': 5}
{'短评内容': '3F的特价房性价比较高（四星酒店，单人间193大毛，好像在SZ不好找哈），酒店服务也很到位（离开时因为早起赶飞机，叫醒服务和退房顺利，并主动替我叫了的士）！但是容易失眠的朋友可能不适宜住3F，因为2F的卡拉OK要在凌晨2点停止，会受到比较大的影响！另外周围商业服务不太理想，这是缺憾！\n总的来说，适合我（在南山区探亲，夜猫子且睡眠质量好），比较满意（在网上查看后预订的，和预期一致）。卧具成色新和卫生', '短评打分': 5}
{'短评内容': '干净，早餐也好吃。就是旁边的KTV很嘈。要跟前台说找安净的房间', '短评打分': 5}
{'短评内容': '因为睡觉比较抗干扰，所以选择了特价房，OK厅噪音对我无碍！\n\n圆形大床很舒服，房间布置情侣风格，可惜没有情人在身边！', '短评打分': 5}
{'短评内容': '住的是韩式房间，价格稍高了点，倒是还算温馨。如果可以再便宜一些的话估计更好。因为毕竟不是在闹市区的酒店咯。', '短评打分': 5}
{'短评内容': '性价比不错的酒店,时尚、有个性，适合年轻人。', '短评打分': 5}
{'短评内容': '住了2次了，很不错的酒店，酒店装修也不错', '短评打分': 5}
{'短评内容': '订时说能用消费券，但结账时，却说不能用。', '短评打分': 5}
{'短评内容': '干净卫生，就是地理位置 不够好。找不到TAXI', '短评打分': 5}
{'短评内容': ' 宾馆较清洁，安静', '短评打分': 3}
{'短评内容': 'jhvghvljgkjgbjkbjgbhjvhjv.bjb;kj', '短评打分': 5}
{'短评内容': 'uyfyufufluguigilugiu', '短评打分': 5}
{'短评内容': 'fuyfyugulglug;iufyufyuy', '短评打分': 5}
{'短评内容': 'gkfgfvuykfvluyfgyluvguylvl', '短评打分': 5}
{'短评内容': 'very good hotel, we all like it so much after the first booking.', '短评打分': 5}
{'短评内容': '服务态度还不错.但是效率有点低下,打扫卫生半天都没有弄好..不过还是要夸夸她们.最后退房忘记拿隐形眼镜.立刻就通知了前台.还好还好.\n房间还不错.在3楼确实比较吵.但是因为比较晚睡也就没有太大影响.圆床很浪漫..洗漱用具和沐浴之类都比较舒服.', '短评打分': 5}
{'短评内容': '我入住的是靠近OK厅的房间，非常便宜！因本人睡觉不惧干扰，因此每次都选此房间，圆形床有特色！一夜情非常合适。', '短评打分': 5}
{'短评内容': '酒店环境好, 房间布置也很漂亮, 前台服务也不错，周围的餐厅也多。 但此酒店有一个唯一的缺点: 楼下的KTV太吵，而且开得很晚，影响睡眠。', '短评打分': 5}
{'短评内容': ' 不错，房间很好', '短评打分': 3}
{'短评内容': '还不错，交通比较方便，离机场也不远，但性价比相对差了些。', '短评打分': 5}
{'短评内容': '经济型考虑，可选择该酒店。\n交通较为便利。', '短评打分': 5}
