{'短评内容': '很好', '短评打分': 4}
{'短评内容': '可以吧，', '短评打分': 5}
{'短评内容': '吵，服务一般', '短评打分': 2}
{'短评内容': '基本都是住这家，方便', '短评打分': 5}
{'短评内容': '可以，住好多次了', '短评打分': 5}
{'短评内容': '很不错', '短评打分': 5}
{'短评内容': '服务好', '短评打分': 5}
{'短评内容': '不想说了，开的房太垃圾，明明上面显示只有15层，给我开16层，有要爬楼梯，就TM的天花板啊，没有热水，声音大，房间味道也大，进去里面被子乱七八糟的就没有人打扫', '短评打分': 1}
{'短评内容': '还不错，一直住！', '短评打分': 5}
{'短评内容': '房间挺大的，只是有点乱。居然还多了一个床', '短评打分': 4}
{'短评内容': '电视看不了，其他的还好', '短评打分': 4}
{'短评内容': '只是去机场近，酒店设施一般', '短评打分': 3}
{'短评内容': '很好！', '短评打分': 5}
{'短评内容': '房间还是可以的，属于经济适用型，离机场很近，打车10分钟就到，周围吃的玩的什么都有，很方便。', '短评打分': 5}
{'短评内容': '1. 周围环境很杂乱。\n2. 房间地毯很脏很脏，卫生间却很新很干净。\n3. 夜里附近的舞厅音乐震耳欲聋，吵到凌晨。\n4. 没有早餐，不提供。\n5. 价格很便宜。', '短评打分': 1}
