{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '可以可以', '短评打分': 5}
{'短评内容': '价格不高，服务质量不错。', '短评打分': 5}
{'短评内容': '多次入住，各方面一般吧！', '短评打分': 4}
{'短评内容': '条件设施一般，其他还行，一楼有餐馆', '短评打分': 5}
{'短评内容': '不管酒店硬件如何，起码是用心了（如图）。自驾游停车有困难，只有门前有限车位，其实总体满意。推荐酒店出门右转过一个红绿灯再走一百米左右，百年酱骨，你会不虚此行。', '短评打分': 3}
{'短评内容': '服务很好', '短评打分': 5}
{'短评内容': '不错', '短评打分': 4}
{'短评内容': '前台很好，周边交通也很方便', '短评打分': 5}
{'短评内容': '不错，环境还好', '短评打分': 5}
{'短评内容': '酒店三星标准，还算干净。但只有冲淋头，没有冲淋房', '短评打分': 3}
{'短评内容': '这环境优雅。服务到位。门口保安大爷热情', '短评打分': 3}
{'短评内容': '还可以，住的挺舒服，下次还去住', '短评打分': 3}
{'短评内容': '环境不错，服务到位，就是早餐每天都一样，可以改进一下', '短评打分': 3}
{'短评内容': '地理位置及服务均好，午餐，晚餐的味道也可以。', '短评打分': 3}
{'短评内容': '一般', '短评打分': 1}
{'短评内容': '不怎么样', '短评打分': 2}
{'短评内容': '房间卫生很好, 配置电脑方便上网. 前台不能做信用卡预授权, 不方便! 酒店餐厅有炒菜和火锅, 但只有点火锅可以挂帐? 让人费解, 难道炒菜的利润让酒店陪钱吗?', '短评打分': 5}
{'短评内容': '酒店的床不是很舒服，前台服务态度也不是很好，还中途涨价，好囧~', '短评打分': 1}
{'短评内容': '比较临近我想去的地方，离江边也比较近，屋子很干净，各种设施完备，但是稍微显小一点', '短评打分': 5}
