{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '还行吧，有点老旧，没有空调', '短评打分': 5}
{'短评内容': '位置不错', '短评打分': 5}
{'短评内容': '我觉得这酒店挺不错的～', '短评打分': 5}
{'短评内容': '房间整洁干净，睡宿觉这个价格很值，屋内空间较小，感觉带孩子不太适合。宾馆临街，过车声音比较吵，睡觉轻的慎重考虑，', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '京东预订酒店有时价格比携程更实惠', '短评打分': 5}
{'短评内容': '从东风广场地铁站F口出来一直往前走走到天桥前应该都能看到酒店在哪的。入住这酒店性价比不错，我住的最便宜的标间灯光特别暖，但是卫生间的排气扇风力很小，电视机没有看过，其他方面还不错。酒店周围吃的东西不建议去消费，不如直接走去南屏街那儿了。', '短评打分': 4}
{'短评内容': '还行，就是在携程上闪住感觉像是没显示一样被问了好几次，卫生间较小但住着还行', '短评打分': 4}
{'短评内容': '酒店属于小巧经济型，环境不错，整体看着很干净，酒店员工态度很好，没有普通单间，一个人住的普通标间，还是很不错的。建议在房间里注明wifi密码或提前告知密码是前台座机号码，这样体验就更好了，在房间里找了好久，才打电话问的前台，前台也很礼貌的告知！整体来说是不错的了，经济实惠的酒店。', '短评打分': 5}
{'短评内容': '还是京东价格实惠还是京东价格实惠', '短评打分': 5}
{'短评内容': '房间有点小，没有注明要押金，感觉一般般！', '短评打分': 5}
{'短评内容': '环境可以', '短评打分': 4}
{'短评内容': '不错哦', '短评打分': 5}
{'短评内容': '一般', '短评打分': 3}
{'短评内容': '房间小，适合单身旅行，房间中规中矩，对面是马路，有些吵，房间隔音效果不好，毕竟是快捷酒店，性价比可以的', '短评打分': 3}
{'短评内容': '一般', '短评打分': 4}
{'短评内容': '酒店很好，设施很棒，最重要的是我东西忘了，酒店小哥还帮我寄送回来，非常感谢！以后来昆明就住这家。谢谢', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '酒店不错，地理位置方便，周边环境还好，打车容易', '短评打分': 4}
{'短评内容': '地段非常好，靠近机场快线2号线的站点，边上吃饭的地方不多，离地铁得走十来分钟。', '短评打分': 3}
{'短评内容': '酒店处于市中心附近，这个价格还是很不错的', '短评打分': 4}
{'短评内容': '进屋有股尿骚味…床还比较舒服…反正就半夜睡一觉，忍了', '短评打分': 2}
{'短评内容': 'good and i enjoyed staying there ', '短评打分': 5}
{'短评内容': '环境、设施都还不错；交通也还便利、旁边就是金格汇都百货。性价比不错。', '短评打分': 5}
