{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '性价比不错 房间空间大 功能区域划分明晰', '短评打分': 4}
{'短评内容': '环境总体还行', '短评打分': 5}
{'短评内容': '房间竟然都没有一个桌子，要吃饭、写字什么的都非常麻烦。房间的除味做得不是很到位，有个奇怪的味道。价格比较实惠。', '短评打分': 4}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '红包了，', '短评打分': 5}
{'短评内容': '可以', '短评打分': 5}
{'短评内容': '挺好的。。', '短评打分': 5}
{'短评内容': '挺好的。。', '短评打分': 5}
{'短评内容': '挺好的。。', '短评打分': 5}
{'短评内容': '多次入住了，还没照相片', '短评打分': 5}
{'短评内容': '无窗就是有点味道', '短评打分': 4}
{'短评内容': '位置好找环境不错 价钱也适中 推荐', '短评打分': 5}
{'短评内容': '这个价钱就这样了', '短评打分': 3}
{'短评内容': '房间较小，贵，服务和设施一般，提升空间很大', '短评打分': 3}
{'短评内容': '感觉比以前差了很多', '短评打分': 4}
{'短评内容': '邻居般的招待所，三亲六故来了，是一个很不错的选择！停车也方便！', '短评打分': 5}
