{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '環境衛生，服務週到！', '短评打分': 5}
{'短评内容': '老牌酒店，周围很热闹，就是正在装修', '短评打分': 5}
{'短评内容': '很好，地点方便，房间大', '短评打分': 5}
{'短评内容': '还好还好?', '短评打分': 5}
{'短评内容': '环境好，服务也不错', '短评打分': 4}
{'短评内容': '很好的酒店 中规中矩', '短评打分': 4}
{'短评内容': '性价比还可以', '短评打分': 5}
{'短评内容': '大床房是两张床拼一起的，整体还可以', '短评打分': 5}
{'短评内容': '应该是新装修的，还有味儿，整体比较新。', '短评打分': 5}
{'短评内容': '性价比高，干净卫生', '短评打分': 5}
{'短评内容': '酒店位置好，交通便利，下次还会入住的。', '短评打分': 5}
{'短评内容': '酒店位置好，交通便利，下次还会入住的。', '短评打分': 5}
{'短评内容': '酒店位置好，交通便利，下次还会入住的。', '短评打分': 5}
{'短评内容': '酒店位置好，交通便利，下次还会入住的。', '短评打分': 5}
{'短评内容': '位置比较偏，房间不错，没有冲凉鞋，赤脚踩在地板上很冰，房间没有放袋子，一般的酒店都有在抽屉或衣柜放袋子的，其他都相对满意，早餐也还不错', '短评打分': 4}
{'短评内容': ' 比较安静 早餐比同等级酒店要好', '短评打分': 3}
{'短评内容': '整体还不错，就是房间的暖气没有，问过服务员要晚上12点开始才有，美中不足。', '短评打分': 5}
{'短评内容': '环境不错，在市区里，出行很方便，值得推荐。', '短评打分': 5}
{'短评内容': '已入住佛山皇帝酒店，位置很好，交通也很方便，酒店的设施很不错，卫生间超大。早餐还可以，种类略少，用餐环境还行。酒店需要加强管理，提高服务水平。我是经当地朋友介绍，早就订了这家酒店。后来，临时增加了一个同伴，在入住的头一天早上，致电酒店前台，提出加床。10分钟后，收到回电，确认可以加床，并承诺会提前搞好。入住时，前台服务人员却说不知道，临时安排，等了半个多小时，让人很不舒服。', '短评打分': 5}
{'短评内容': '酒店有早餐吃，还可以，交通也方便，就是酒店略显老旧.', '短评打分': 1}
{'短评内容': '设施老了点，住得倒还舒服，以后还是住东城酒店了！', '短评打分': 1}
{'短评内容': '干净卫生，性价比高，值得推荐，下次还会选择。现在的早餐是自助餐，还是比较好的', '短评打分': 5}
{'短评内容': '去佛山大良伦教一直都住在这里，很方便。价格也合理，酒店的中餐厅价格也合理。', '短评打分': 5}
{'短评内容': '酒店房间小，日用品太差，早餐差，选择不多。差差差！', '短评打分': 1}
{'短评内容': '酒店虽然不是在闹市区，但是晚上还是很热闹的，旁边的市场和水果铺等等。\n酒店设施有点旧了，但是整体气氛还是不错的。', '短评打分': 5}
{'短评内容': '我们经常带日本客户到处走，客户对酒店很挑剔，但是在佛山一直都对皇帝酒店很满意。酒店的古董车，高级劳斯，法拉利都很有意思。', '短评打分': 5}
{'短评内容': '服务态度很好，对于我个人来说，粤语没有问题，但是对不懂广东话的朋友也会有情切感。很热情，不愧是20年的老店了。', '短评打分': 5}
{'短评内容': '住的是290的大床，服务不错，环境很好，就是大床是由2张单人床拼的，睡的时候有点不舒服，如果去清晖园的话距离较远。', '短评打分': 5}
{'短评内容': '团友中有人去年住过该酒店，感觉不错，这次极力推荐入住，果然不错。', '短评打分': 5}
{'短评内容': '房间够大，虽然是春节期间入住，豪华间也不到300元，性价比高，值得入住。', '短评打分': 5}
{'短评内容': '不错的一家酒店，值得推荐，另外，旁边是蛮大的一个市场，买东西也很方便的。', '短评打分': 5}
{'短评内容': '酒店的总体服务还是不错，性价比也是蛮高的，本来只打算住两天，后来又加了一天。', '短评打分': 5}
{'短评内容': '我们住的是7楼的709房间，新装修的房间还是蛮不错的，房间的硬件设备也是不错，液晶电视，漂亮舒适的洗手间，24小时的热水，热水的温度足够，同时房间不知道是否是楼房拐角的缘故，709房显得特别大，床也够大，我们住的是豪华大床房，290元的价格性价比还是不错的。美中不足的是，附赠的早餐卷只能点一杯热饮，一份主食，一份粥，显得小气了，不知道是否是春节的缘故。', '短评打分': 5}
{'短评内容': ' 房间干净服务很好，就是早餐种类太少，总之不错值得推荐', '短评打分': 3}
{'短评内容': '房间还算整洁宽敞，虽然设施有点陈旧。\r\n早餐物超所值，有好多不同选择。', '短评打分': 5}
{'短评内容': '房间很大，布置的很有品位，设施也比较齐全，住的很舒适。', '短评打分': 5}
{'短评内容': '整体还算不错，早餐简单了一点\r\n', '短评打分': 5}
{'短评内容': '装修很新，觉得卫生间不错，就是房间稍微有点挤，总体感觉不错，下次去顺德还会住这', '短评打分': 5}
{'短评内容': '我是10号晚上入住的，整体感觉不错，可以免费泊车，就是设施有点陈旧， 还有就是当客人提出要加被褥等设备时，酒店会收费，让人感觉挺别扭的， 本人我就是你们的客人呀！还有就是位置不是太好找，绕来绕去的挺麻烦的， ', '短评打分': 5}
{'短评内容': '入住后感觉酒店房间有点旧，其他的服务，位置都还不错，价位也比较合理，住的蛮舒服的。', '短评打分': 3}
{'短评内容': '设施有点旧', '短评打分': 1}
{'短评内容': '我是1/7入住的住兩晚,感覺上還可以,下次還是會去住', '短评打分': 5}
{'短评内容': '房间有些陈旧，菜肴口味不错。', '短评打分': 5}
{'短评内容': '早餐能够让你吃得很饱，不过房间有点旧。', '短评打分': 5}
{'短评内容': '酒店还算是不错的，因为他的位置比较方便，而且价格适中，在这个价格上来说他们酒店条件算是比较不错的。', '短评打分': 5}
