{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '舒服 很好', '短评打分': 5}
{'短评内容': '酒店的早餐有多種選擇，只能從中挑選一種，但已經足夠了，最起碼出餐速度快，對趕時間的我而言，已經可以了', '短评打分': 5}
{'短评内容': '這個酒店就是還好，CP值還不錯，房間裏多了台電腦，稱許的是一些服務，像是火車站接送等，如果到瓊海還會住', '短评打分': 5}
{'短评内容': '感觉不错，环境很好，晚上很安静，服务也很好。提供的早餐挺丰富的。还免费提供泡脚的桶和料包，免费送到火车站，很贴心。', '短评打分': 5}
{'短评内容': '酒店带有接站服务，接站的女师傅也很健谈，房间不错！早餐九选一，蛮好的！只是二楼的餐厅服务员真的不是太靠谱，客人点菜也不拿笔记一下，点完了服务员不知道点的啥...，希望让服务员尽快熟悉业务！', '短评打分': 5}
{'短评内容': '以前结婚的时候和父母住在这个酒店，这次家人过来还是安排在这里。阳光万豪改成了亿壕，房间还是很干净的。觉得性价比不错。', '短评打分': 5}
{'短评内容': '挺好的！谢谢', '短评打分': 5}
{'短评内容': '服务意识很好', '短评打分': 5}
{'短评内容': '很好的地方，所以才会经常选择这里，交通，购物……都很方便，是市中心！！！！！！！！！下次还会住这里的。', '短评打分': 5}
{'短评内容': '真的是很不错！', '短评打分': 5}
{'短评内容': '住了两天 热水器出问题了两天 香菇', '短评打分': 4}
{'短评内容': '一个不错的酒店——朴实而不失豪华，素雅而不失温馨，中西早点点缀了你浪漫的清晨，专车送迎迎来了你归家的心， 若旅游配套服务跟得上将更加完美！', '短评打分': 5}
{'短评内容': '很不错，很很很好，房间大．', '短评打分': 4}
{'短评内容': '环境还可以，免费送站业务人性化，赞一个。', '短评打分': 4}
{'短评内容': '代爸妈预定的，第二次入住了，老人家说满意。酒店有火车站接送', '短评打分': 4}
{'短评内容': '服务周到，值得推荐', '短评打分': 5}
{'短评内容': '不错', '短评打分': 4}
{'短评内容': '酒店住宿环境挺好，值得推荐，餐厅价格合理，味道不错，只是餐厅服务还差点', '短评打分': 4}
