{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '出差住了一次，感觉还不错，白条支付方便', '短评打分': 5}
{'短评内容': '吃饭方便，房间还不错', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '酒店很干净', '短评打分': 5}
{'短评内容': '每次订完去了就说没房，接不了订单，好几次了，下次再也不去', '短评打分': 1}
{'短评内容': '酒店周边饭馆较多，内部环境较好，房间宽敞（订了大床房）服务好', '短评打分': 4}
{'短评内容': '房屋干净卫生，就是很小，设施都没问题，前台人太少，早上就一个人忙活', '短评打分': 4}
{'短评内容': '早餐很简单', '短评打分': 4}
{'短评内容': '请怀有善意，因为你不知道另一个人经历了什么。不妄自评价，因为每个人的生活方式都自有其理由。', '短评打分': 5}
{'短评内容': '舒服，服务态度很好？他们对你的信任非常感动，没想到这么好，真的非常感谢', '短评打分': 5}
{'短评内容': '让我很满意，出差前预定的，房间令我满意的没有话说了！只是希望继续下次入住，而且希望以后的服务水平会越来越好，太棒了', '短评打分': 5}
{'短评内容': '周围连个超市都没有 想买点零食和生活用品硬是走了两条街！', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '还可以，经济实惠，独自旅行的首选，就是离市中心有点远，可能是乌鲁木齐比较大', '短评打分': 4}
{'短评内容': '位置较好，价格适中，值得推荐', '短评打分': 5}
{'短评内容': '房间很舒适。', '短评打分': 5}
{'短评内容': '房间空间设置不合理', '短评打分': 3}
{'短评内容': '环境不太好，不好找，希望调整网上地扯提示', '短评打分': 3}
{'短评内容': '到店时间比较晚，忘记拍照片了，房间卫生很干净，住的很舒心。', '短评打分': 5}
{'短评内容': '不错很好', '短评打分': 5}
{'短评内容': '水够热，水量够大，住的也很舒服，就是不太隔音，有些吵，最不给力的是网速，比龟速还慢！！！', '短评打分': 5}
{'短评内容': '服务不错，房间条件也很好！！！！！！！！！！！！！！！', '短评打分': 5}
{'短评内容': '总的来说是乌鲁木齐性价比非常高的一家如家酒店了 首先交通很方便 然后是卫生条件也不错 我们从机场坐51路在油运司站换乘59路 下车就是酒店了 去红山公园 国际大巴扎 都很方便 公交车就可以直达 周围购物 就餐 也都可以 但是去火车站不太方便 如果打不到车 就要特别早去乘坐BRT(酒店门口就有) 酒店高管人员非常有素质 及时解决了我们的麻烦 在这里深表感谢 前台的如家微笑大使 业务和态度都特别好 但', '短评打分': 5}
{'短评内容': '酒店还行，不过还是难找了一点，害我们找到南湖西路店去了，唉！酒店环境还可以，总的来说还行。', '短评打分': 5}
{'短评内容': '相比乌鲁木齐其他如家价格更加便宜，不过交通很便利，周围环境也很好，吃饭的话著名的新疆第一盘和小尕子距离非常非常近。位置在市政府边上，去市内各个景点都比较便捷。尽管酒店入口在一条巷子里，不过在街上很容易看到招牌。\n', '短评打分': 5}
{'短评内容': '很不错 如家一如既往的好 经济实惠 适合年轻人订购 很有家的感觉哦 好温馨 很喜欢 以后还会选择这里入住的', '短评打分': 5}
{'短评内容': '位置不错，旁边就是武警部队和公安局，对面有小吃，旁边是南湖路，有BRT公交', '短评打分': 5}
{'短评内容': '感觉挺不错的。交通方便，而且接近市区。环境也可以，合乎我的要求', '短评打分': 5}
{'短评内容': '只能说还凑合了。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '性价比还不错，就是房间有点小，总的来说挺好的！', '短评打分': 5}
{'短评内容': '＋我第一次住如家酒店（南湖北路店）让我非常满意，房间的布局很合理，最主要的就是晚上没有人往房间打电话，让我很满意', '短评打分': 3}
{'短评内容': '干净。舒服。服务也很周到。总之，很不错。', '短评打分': 5}
{'短评内容': '这个酒店是我喜欢的，我也推荐和力挺这个酒店，北路店加油', '短评打分': 5}
{'短评内容': '酒店干净卫生，值得推荐，我在这里住的很好', '短评打分': 5}
{'短评内容': '酒店干净卫生，我喜欢，我也推荐给各位朋友', '短评打分': 5}
{'短评内容': '路边施工有点吵，服务态度还行，比较热情。总之还行吧', '短评打分': 5}
{'短评内容': '一如既往的好，干净整洁，服务周到，要是去早了，就是必须早上10点以后才能办理入住有点小遗憾。', '短评打分': 5}
{'短评内容': '很不错，安静，整洁，服务周到，下次还来这里入住！', '短评打分': 5}
{'短评内容': '如家快捷酒店（乌鲁木齐南湖北路店）605房间', '短评打分': 3}
{'短评内容': '第二次在这儿住了，这次和朋友一起来的。发现同样是单人间不同房间的房型和大小差的挺大的', '短评打分': 5}
{'短评内容': '算是乌鲁木齐性价比较高的酒店之一了，卫生条件不错，也很安静', '短评打分': 5}
