{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '很不错的酒店', '短评打分': 5}
{'短评内容': '入住顺利 干净', '短评打分': 5}
{'短评内容': '满意', '短评打分': 5}
{'短评内容': '服务很好  位置也不错  还有', '短评打分': 5}
{'短评内容': '酒店环境不错，古色古香，非常安静，房间配的小东西也都比较贴心，还配有几本书，处处体现出书香世家的雅致，前台服务很好，下次还会选择。', '短评打分': 5}
{'短评内容': '服务很好', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '环境非常好，舒适，有意境', '短评打分': 5}
{'短评内容': '酒店人员服务态度很好，酒店很干净，好评！', '短评打分': 5}
{'短评内容': '很棒酒店', '短评打分': 5}
{'短评内容': '经济实惠，楼下餐厅菜系符合我的口味。奥灶面的量有点少', '短评打分': 5}
{'短评内容': '非常感谢李经理的服务，很耐心并且热情，帮我选择好的房间，酒店环境很雅致，早餐有古乐演奏，还有茶艺', '短评打分': 5}
{'短评内容': '酒店前台李潇波服务很热情，介绍的很详细，大堂还有古乐演奏，可以练习书法，花架也很漂亮', '短评打分': 5}
{'短评内容': '干净整洁，性价比高', '短评打分': 5}
{'短评内容': '服务满意', '短评打分': 5}
{'短评内容': '非常好，值', '短评打分': 5}
{'短评内容': '非常好', '短评打分': 5}
{'短评内容': '好好好', '短评打分': 5}
{'短评内容': '房间比较有特色，书香气息、中式古典家具不错', '短评打分': 4}
{'短评内容': '环境服务都挺好，下次还入住，好好好', '短评打分': 5}
{'短评内容': '不错的酒店，前台服务很棒，对张庆超，王彪两位员工提出表扬。早餐非常丰富，口味也不错，尤其进口饮品区的牛奶及鲜榨果汁感觉很棒!服务员也比较热情主动，较之前有所提升。', '短评打分': 5}
{'短评内容': 'Very good', '短评打分': 5}
{'短评内容': '帮朋友订的，评价很好', '短评打分': 5}
{'短评内容': '房秀圆、李潇波，服务很好，很热情热心', '短评打分': 5}
{'短评内容': '因为是苏州人，所以选择的是这家苏州书香门第酒店投资的这家酒店，又看到其他住客的评价，好的多，就在网上预订了。喜欢酒店的古色古香的气息，很有江南和苏州的风味，温文儒雅。酒店服务态度也很好，很满意，住的很舒服。唯一不足的要算那个吃龙虾的餐厅有点小，我18点去吃晚餐的时候，已经没有位子了。', '短评打分': 5}
{'短评内容': '正如大家说的，住的非常舒服，酒店很干净。\n不过尤其值得一提的就是服务，我住酒店的第一天夜里突然生病，给前台打电话，\n前台的王小姐立刻决定带我去医院，整个晚上在医院一直陪着我，\n作为一个外国人，在国外生病感觉非常的不安，多亏她，病状也好多了。\n真的非常感谢。\n客服的服务也非常周到。\n下次要来济南出差，我也一定会选择这家酒店住^^', '短评打分': 5}
{'短评内容': '非常不错的一个酒店，住着非常舒服。尤其要提的就是服务，特别贴心。', '短评打分': 5}
{'短评内容': '酒店环境很好，很有书香气息，让人感觉轻松，服务很贴心。', '短评打分': 5}
{'短评内容': '设施较新。服务不错。\n不过早餐一般，临街的房间较小。', '短评打分': 5}
{'短评内容': '非常干净  富有中国特色  环境优雅 安静 ~~ 很好很好', '短评打分': 5}
{'短评内容': '儒家风格，感觉相当舒服！各个环节，岗位都能看出是在非常用心的在开一个饭店。。。舒适的大床，很用心的细节，细节决定成败！幽静的环境，没有吵闹，当然还有美味的半价麻辣小龙虾，早餐的蛋糕不是一般的美味！做工和用料赶超好多的五星酒店！加油！', '短评打分': 5}
{'短评内容': '酒店员工的服务非常好，酒店位置也ok！酒店装修也不错。', '短评打分': 5}
{'短评内容': '整体住宿环境还不错，只是房间点餐比较差，三两水饺只给了九个。', '短评打分': 5}
{'短评内容': '装修很典雅 很安静 客户说还不错 很有中国特色', '短评打分': 5}
{'短评内容': '离济青高速距离很近，酒店设施和服务非常不错，让人印象深刻。', '短评打分': 5}
{'短评内容': '酒店设施齐全，干净整洁，服务到位，值得推荐。', '短评打分': 5}
{'短评内容': '很有书香气氛的酒店，设施也很新，床超舒适还有熏香，酒店服务很人性化，入住时刚好我生日，酒店还送了礼物，总之很满意的一个酒店', '短评打分': 3}
{'短评内容': '非常好的酒店    服务周到  配套齐全   床和枕头很舒服    房间干净又大   总之性价比高', '短评打分': 5}
{'短评内容': '环境不错，设施也很新，就是床垫太厚搞得很热，本来可以环保不开空调的，', '短评打分': 5}
{'短评内容': '设施齐全卫生干净，较宣传有一定差距，早点丰盛！', '短评打分': 5}
{'短评内容': '酒店很不错，去机场还算方便！就是找这个酒店有点麻烦。', '短评打分': 5}
{'短评内容': '书香酒店内的装饰风格应该说名符其实，房间内能找到很多古香古色的元素。但酒店只有3层喜欢观景的朋友就不是很方便了。', '短评打分': 3}
{'短评内容': '不错,房间干净,服务较好,还送水果,下次再来.', '短评打分': 5}
{'短评内容': '还不错\n所有服务人员都很有礼貌和素质\n如果住高新区的话，这个是不错的选择', '短评打分': 5}
{'短评内容': '酒店设施很新、很好、很满意。喜欢中式且比较幽静的，该酒店是不错的选择。', '短评打分': 5}
