{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '不错，就在夫子庙大门对面，旁边三家商超，来旅游购物都非常方便，性价比高', '短评打分': 5}
{'短评内容': '好温馨', '短评打分': 5}
{'短评内容': '环境还不错，感觉有点不太安全。空调室外机的声音实在太响了，好不容易睡着了。大半夜房间里座机又响了，接起来又没声音。朋友还说听到晚上有人开我们房间的门。感觉吓人到怪的。', '短评打分': 5}
{'短评内容': '能提前入住吗', '短评打分': 5}
{'短评内容': '非常干净，设施很新。', '短评打分': 5}
{'短评内容': '非常满意  好', '短评打分': 5}
{'短评内容': '非常不错', '短评打分': 5}
{'短评内容': '每次都会选择的酒店，不管是服务还是酒店环境都是相当的好！', '短评打分': 5}
{'短评内容': '看', '短评打分': 5}
{'短评内容': '房间可以，挺不错的', '短评打分': 5}
{'短评内容': '真的好舒服超级喜欢喜欢到睡不着', '短评打分': 5}
{'短评内容': '房间环境很好，很大，就是隔音差一点，还是很满意的', '短评打分': 5}
{'短评内容': '挺好的，唯一的不足是隔音不太好，可能是墙壁太博了，但客服都挺好的。离夫子庙很近，来南京玩住这儿挺方便的，旁边就是一个商场。', '短评打分': 5}
{'短评内容': '酒店很先进，房间上档次。前台服务很好，不错，下次还来入住。', '短评打分': 5}
{'短评内容': '酒店位置很好 就在夫子庙边上 房间有点小 没有对外的窗户味道有点大 还提供了早餐 除了房间太小其他都OK', '短评打分': 5}
{'短评内容': '环境不错 值得入住', '短评打分': 5}
{'短评内容': '蟑螂有不少', '短评打分': 4}
{'短评内容': '智能化设施，影视大床房的投影仪不错，看电影效果很好', '短评打分': 4}
{'短评内容': '很不错，隔音效果差点', '短评打分': 5}
{'短评内容': '很好。。。。', '短评打分': 5}
{'短评内容': '离夫子庙很近，对面就是。隔壁还有南京大排档。离地铁站不是很远，五分钟路程吧。房间不是很大，很干净，就是窗户不是对外的，对着一个内部的通道，这点不是很满意。对了，带了宝宝，还专门给了小拖鞋，很贴心', '短评打分': 5}
{'短评内容': '还不错吧 离游玩景点近 所以贵咯', '短评打分': 5}
{'短评内容': '交通方便，酒店房间大小适中，不错呀', '短评打分': 5}
{'短评内容': '我一直以为布丁的房间超级小没有沐浴露，住了这家才发现原来布丁有大房子，比之前住过的大两三倍，房间很宽敞，厕所有沐浴露洗发水，酒店位置也很棒，斜对面就是夫子庙，楼层刚刚好，一点也不吵，推荐想住夫子庙附近的驴友们住这家！！！', '短评打分': 5}
{'短评内容': '位置很好，就在夫子庙边上啊，卫生也还行的。网上订票很方便，就是在柜台办理入住时花了好长时间的。', '短评打分': 4}
{'短评内容': '实在是不敢恭维，wifi信号很差，酒店房间设施也比较陈旧，价格也不便宜，真是没地方住才选择这，不过好在离夫子庙比较近，附近吃的比较多，还算勉强。', '短评打分': 4}
{'短评内容': '地段确实不错，但房间陈旧简陋，晚上很吵。', '短评打分': 4}
{'短评内容': '地理位置很方便，去哪都很近，房间设施有点久，但住起来不错。', '短评打分': 4}
{'短评内容': '地理位置很方便，去哪都很近，房间设施有点久，但住起来不错。', '短评打分': 4}
{'短评内容': '酒店在夫子庙对面很方便，周边小吃很多，地理位置很好', '短评打分': 5}
{'短评内容': '如果我没看错，实际上这是一家旅店，而不是酒店，而且真的是一家很老很老的旅店，房间空间很可以，就是卫生间的门挺破的，还是那种浴缸式的，里面的洗簌台和马桶虽然洗得很干净，但是已经黄了，不是白的，电视机也很古老，最大的好处就是在夫子庙对面，离中华门也很近，到总统府也就四个站，如果不介意住宿环境的话，还是可以住的。', '短评打分': 5}
{'短评内容': '就在夫子庙旁边，交通非常便利，唯一不好的地方就是酒店设施比较陈旧。', '短评打分': 5}
{'短评内容': '离火车站很近、很方便。\n如果朋友来南京会推荐这家酒店。\n', '短评打分': 5}
{'短评内容': '房间宽敞，下次还住。', '短评打分': 3}
{'短评内容': '酒店还不错，和图上的一致', '短评打分': 3}
{'短评内容': '就在夫子庙对面,离景点近,服务态度还可以,价格还可以', '短评打分': 5}
{'短评内容': '位置好，干净，离夫子庙很近，下次还会选择', '短评打分': 5}
{'短评内容': '挺干净的，位置也方便，离夫子庙比较近，周围吃的也比较多', '短评打分': 5}
{'短评内容': '地理位置特别好服务态度特别好，特别卫生，会经常光顾的，', '短评打分': 5}
{'短评内容': '很满意~酒店服务员态度很好，而且夫子庙就在马路斜对面，吃东西很方便。从三山街地铁站出来向右拐一直走大概7分钟就能到酒店，地理位置不错啦~', '短评打分': 5}
{'短评内容': '非常方便，出门就是夫子庙，最重要是干净，还大，还便宜', '短评打分': 5}
{'短评内容': '商务房 就是标间并床 太假~真的 有点欺骗消费者的意思', '短评打分': 1}
{'短评内容': '环境不错，价格实惠，干净便捷，就是楼梯好高啊，没有电梯。。', '短评打分': 5}
{'短评内容': '酒店环境不错，干净，离景区很近。。走不远就到夫子庙。', '短评打分': 5}
{'短评内容': '套间有点浪费了…隔音效果不是非常好…离夫子庙很近啊…总体还不错…', '短评打分': 3}
{'短评内容': '位置超好，对面就是夫子庙，房间也挺大的，就是旧了点', '短评打分': 5}
{'短评内容': '再也不会住金一村了，设施陈旧，味道难闻，隔音特别差，半夜被游客吵醒好久才睡着，搞不清清晨几点钟又被服务员和游客吵醒两次，大早上服务员说话都是用喊的！门卡打不开门，住了两晚一共进出五次，四次是跑了两趟叫服务员帮忙打开的，直到退房才修好！被搞的差点没有玩的心情！', '短评打分': 1}
{'短评内容': '在夫子庙不行街北门，距离近，位置好，房间卫生干净，空间特大，服务热情，性价比很高', '短评打分': 5}
{'短评内容': '酒店地理位置好，就在夫子庙门口。这点还是很欣慰啦！就是房间旧了些，洗手间里尤其觉得旧。', '短评打分': 5}
{'短评内容': '靠近夫子庙商业区，位置很好，酒店设施一般', '短评打分': 5}
{'短评内容': '地理位置相当好~环境还算满意吧，就是床真的是太硬了，大床房还是两个小床拼起来的', '短评打分': 5}
{'短评内容': '最近夜间有施工，很吵，也很影响睡眠。酒店设施如之前网友评论一般，很普通。选择前，请审慎考虑。', '短评打分': 1}
{'短评内容': '地理位置很不错，通过房间的窗户就可以看到夫子庙，隔条街而已。', '短评打分': 5}
{'短评内容': '房间非常脏，特别是卫生间。', '短评打分': 3}
{'短评内容': '交通很方便，还有早餐，不错。交通很方便，还有早餐，不错。', '短评打分': 5}
{'短评内容': '定的家庭房，房间挺大，但设施过于简单，墙皮脱落，卫生间太差，洗脸盆弯水管漏水，清晨酒店外面声音嘈杂，影响睡眠。', '短评打分': 1}
{'短评内容': '＋还不错哦！就是在马路旁边，有点吵。服务态度也还行啊！建议入住。', '短评打分': 3}
{'短评内容': '性价比很高，位置和卫生都不错，如果六点后到最好要提前电话确认', '短评打分': 3}
{'短评内容': '大床是两个小床拼一起的，不是非常舒服，房间很大，但是感觉有点空落落的', '短评打分': 5}
{'短评内容': '酒店房间还是蛮大的，周边娱乐场所很容易找，内部的设施齐全，但是可能因为房间大的缘故，感觉房间有点简陋', '短评打分': 5}
{'短评内容': '位置不错，出游方便，酒店设施比较落后，比较干净，价格还算可以，就是在住期间边上有施工很吵，想睡个懒觉都不行。没停车位对自驾的朋友来说很不方便，还有酒店位于单行道的地方，自驾的朋友一定要注意，总体来说还是可以的。', '短评打分': 5}
{'短评内容': '地势好，吃住行方便，服务态度好，对客户的要求反应及时', '短评打分': 3}
{'短评内容': '酒店就在夫子庙北门牌坊对面，地理位置很好，交通也很方便，比较适合旅游居住。房间很大，还算舒适，不过大床房是两张床拼的，水龙头和电视机等设施比较旧，有待改进。', '短评打分': 5}
{'短评内容': '挺好的，就是大床是两个小床拼在一起的。。。', '短评打分': 5}
{'短评内容': '夫子庙对面，地段非常好，下次还会去这家。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '环境不错，很安静。不过洗浴间的设施有点陈旧了，但不影响休息，离秦淮河也近，晚上可以去参观一下', '短评打分': 5}
{'短评内容': '住的是家庭房。。还可以。就是比较旧了厕所不够干净', '短评打分': 5}
{'短评内容': '酒店卧室装修风格很好，不过卫生间的感觉不是很好啊', '短评打分': 3}
{'短评内容': '房间大 价格实惠 地段好 就是早上水有些冷 不过还是很推荐大家的 ', '短评打分': 5}
{'短评内容': '不错，离夫子庙很近，也很干净，只是设施偏旧些，交通也方便，而且紧邻水游城，购物休闲都不错，', '短评打分': 5}
{'短评内容': '房间很大，就是设施很老！总体还好，位置不错！', '短评打分': 3}
{'短评内容': '房间大,设施很旧,没有中央空调,很冷,卫生间小,热水小,感觉一般.', '短评打分': 3}
{'短评内容': '酒店位置不错 离夫子庙很近  其他一般 。酒店有地下停车场 但要收费40元一晚。只有是该店的会员才有早餐 并只有一份。房间还算干净 只是有些旧了。', '短评打分': 5}
{'短评内容': '房间蛮大的，设备有点简单，和房价符合。地理位置不错，出门就是夫子庙门牌。', '短评打分': 5}
{'短评内容': '非常好的酒店，位置好，房间大。南京住过好多酒店，这次带家人游南京。比较适合第一次到南京的朋友住，出去就是夫子庙，对面就是状元楼。下次还会来。', '短评打分': 5}
{'短评内容': '非常好的酒店，位置好，南京住过好多酒店，这次带家人游南京。比较适合第一次到南京的朋友住，出去就是夫子庙，对面就是状元楼。下次还会来。', '短评打分': 5}
{'短评内容': '酒店蛮干净的，很不错哦', '短评打分': 3}
{'短评内容': '不错，很满意，虽然装修有点老旧，但是房间够大，光线够好，洗澡水也很好，最重要的是位置好出行方便。', '短评打分': 3}
{'短评内容': '就在夫子庙的对面超级方便，房间超级大而且有浴缸', '短评打分': 5}
{'短评内容': '酒店太旧，墙上都掉墙皮了，设施太简陋，没有连锁酒店的感觉，像大旅店。', '短评打分': 1}
{'短评内容': '离夫子庙很近，性价比较高，装修比较老，卫生尚可。', '短评打分': 5}
