{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '房间很大，高档酒店应有的设施都齐全，酒店也很气派的，房间有单独的净水器可以直饮水，很方便哦。性价比很高，值得推荐。', '短评打分': 5}
{'短评内容': '应该是商洛最大的酒店了，因为临时出差到商洛，到酒店已经夜里12点了。酒店房间很大，淋雨间很宽敞，有单独的净水器可以直饮水，确实很棒，值得推荐。', '短评打分': 5}
{'短评内容': '酒店的房间很大，淋浴间很宽敞。高端酒店应有的设施齐全。性价比很高，应该是商洛最大的酒店了。值得入住。', '短评打分': 5}
{'短评内容': '好环境好好', '短评打分': 5}
{'短评内容': '早餐不行，除了粥是热乎的，其他主食、菜都是冰凉的！', '短评打分': 4}
{'短评内容': '好好好好好好好好好好好', '短评打分': 5}
{'短评内容': '好好好好好好好好好好好好', '短评打分': 5}
{'短评内容': '好好好好好好好好好', '短评打分': 5}
{'短评内容': '好好好好好好好好好好好好', '短评打分': 5}
{'短评内容': '好好好好好好好好好', '短评打分': 5}
{'短评内容': '好好好好好好好好好', '短评打分': 5}
{'短评内容': '&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;', '短评打分': 5}
{'短评内容': '&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;', '短评打分': 5}
{'短评内容': '经常在这住，环境非常好', '短评打分': 5}
{'短评内容': '环境很好，服务很好，就是晚上找不到服务员，没水喝', '短评打分': 5}
{'短评内容': '环境挺好，服务不行', '短评打分': 5}
{'短评内容': '酒店装修环境很不错。规模大，早点丰富。价格便宜。很棒哟', '短评打分': 4}
{'短评内容': '不错的地方下次还来 商务出差的不错的选择  觉得还是这里的设施比较新一些 床品舒适度较高推荐 房间也很宽敞', '短评打分': 4}
{'短评内容': '非常好的酒店', '短评打分': 5}
{'短评内容': '已经多次入住了，服务很好，周边环境不错，早晨也可以，就是设施老旧了，。', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '性价比非常高的酒店！强烈推荐！', '短评打分': 5}
{'短评内容': '酒店房间整洁，设施完善，餐厅味道也不错哦，服务人员态度很好，对于出行来说也很方便，周边用餐购物很方便，酒店环境卫生也很好，值得推荐！下次还会选择入住的！  ', '短评打分': 4}
{'短评内容': '酒店房间整洁，设施完善，餐厅味道也不错哦，服务人员态度很好，对于出行来说也很方便，周边用餐购物很方便，酒店环境卫生也很好，值得推荐！下次还会选择入住的！  ', '短评打分': 4}
{'短评内容': '酒店房间整洁，设施完善，餐厅味道也不错哦，服务人员态度很好，对于出行来说也很方便，周边用餐购物很方便，酒店环境卫生也很好，值得推荐！下次还会选择入住的！', '短评打分': 4}
{'短评内容': '酒店还是很不错的，早餐也比较的丰盛；酒店地理位置不错，设施齐全，环境挺好的，服务也不错的；性价比还是可以的房间干净整洁，值得推荐', '短评打分': 4}
{'短评内容': '酒店条件非常好.干净卫生环境美!下次还会去住!', '短评打分': 3}
{'短评内容': '一个非常有个性设计的酒店，如评为五星级宾馆我认为绝对不过分，就是以后能在员工培训上再做好点那性价比真的很高。', '短评打分': 5}
{'短评内容': '酒店硬件设施没的说，绝对5星级的标准。一切都是新的。由于开车入住，没有觉得不方便。但是话说回来。前台服务人员的素质需要提高，说话老是很不客气的样子。虽然这样，也有比较感动的，由于下小雨，车开到停车场，负责接待的小伙子马上打着雨伞给我遮雨。这个在商洛这样的地方的确很让人感动。\n另外，房间必须12点退房。这个比较窝火。（而且服务口气很不舒服）。', '短评打分': 5}
{'短评内容': '商洛最好的酒店，晚上有小蛋糕赠送，是个比较新的酒店', '短评打分': 3}
{'短评内容': '十分不错的酒店，设施很好，就是地理位置有点偏··', '短评打分': 5}
{'短评内容': '硬件条件在商洛算是最好的，但是服务水平真的难以恭维。对于散客如果不是自驾的话不太适合，宾馆位置有点偏，周围基本上没什么配套。餐厅中餐只有包间，西餐难吃无比，点了个Pizza说10分钟做好，缺等了半个小时，咸得要死。前一天送洗的衣服第二天竟然还在库房里放着没有处理。以后再也不住了。', '短评打分': 1}
{'短评内容': '干净、整洁、性价比高，去西安前不错的中转站，遗憾未去市内转转，酒店就在高速附件。', '短评打分': 5}
{'短评内容': '不错', '短评打分': 3}
{'短评内容': '饭店设施和服务都很好，早餐有改善的空间。\n附近买东西不方便，吃饭得打的出门去餐馆。', '短评打分': 5}
{'短评内容': '酒店很新，服务也很好，算是商洛市区装修最好的酒店！可惜周遭环境尚未配套，打的不是很方便～', '短评打分': 5}
{'短评内容': '新酒店，裝修好、服務好，希望酒店設施能趕緊增加就更像五星標準了！', '短评打分': 5}
{'短评内容': '商洛最好的酒店。位置太偏，周边没有餐厅和商店。估计以后会好起来。', '短评打分': 5}
