{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '和朋友出来玩，挺好的', '短评打分': 5}
{'短评内容': '酒店很干净，服务很好，早餐不错，酒店很干净，服务很好，早餐不错，酒店很干净，服务很好，早餐不错，酒店很干净，服务很好，早餐不错，酒店很干净，服务很好，早餐不错，', '短评打分': 5}
{'短评内容': '房间不错，锦江的床还是一如既往的睡起来那么舒服，旁边的小海鲜饭店人气很旺，味道不错。就是地段稍微冷清些', '短评打分': 5}
{'短评内容': '环境不错，设施齐备', '短评打分': 5}
{'短评内容': '干净卫生，不错。', '短评打分': 5}
{'短评内容': '还行', '短评打分': 4}
{'短评内容': '离小干岛很近的酒店。适合去船厂工作的人住宿。', '短评打分': 4}
{'短评内容': '总体评价可以很满意', '短评打分': 5}
{'短评内容': '住宿舒适，服务热情', '短评打分': 5}
{'短评内容': '非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好非常好', '短评打分': 5}
{'短评内容': '房间挺干净', '短评打分': 4}
{'短评内容': '服务好，床铺舒适，干净', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '还不错', '短评打分': 5}
{'短评内容': '离码头近，随便住一晚，主要是有专门的停车场', '短评打分': 4}
{'短评内容': '比较舒适,也很卫生,距离去桃花岛的墩头码头很近,走路只要6-7分钟。离沈家门码头门前附近就有公交车。', '短评打分': 3}
{'短评内容': '定了7间房，其中有几间是有窗户的，有几间是没有窗户的，没窗户的房间不好，比较小。酒店比较干净，服务也很不错，就是靠街的那边早上有些吵。早餐需要买，18元1位，品种不多。有停车位，自驾去比较方便。', '短评打分': 5}
{'短评内容': '酒店位置不错，靠近沈家门车站不远，到办事的地方也很方便，就是卫生间的马桶比起“汉庭”有点小，其他都可以，下次来舟山还住。', '短评打分': 3}
{'短评内容': '十住宿满意，服务还不错。', '短评打分': 3}
{'短评内容': '舟山普陀锦江之星非常干净舒适', '短评打分': 3}
{'短评内容': '经济型酒店，价格实惠，卫生状况好，到墩头码头近，所以住这。', '短评打分': 3}
{'短评内容': '在这个酒店住了两晚，整体感觉还不错，从酒店去桃花岛走路就行了。', '短评打分': 5}
{'短评内容': '酒店环境还好!不错的地方!!!', '短评打分': 3}
{'短评内容': '还算干净，住的是特价无窗房，感觉不是很舒服，其他都还好。', '短评打分': 5}
{'短评内容': '不错，帮我表弟定的，去普陀玩住这里不错呀~~~~', '短评打分': 5}
{'短评内容': '很好！交通便利，环境优美，很好！真的很好，很强大，OK！', '短评打分': 5}
{'短评内容': '交通略有不便，房间无窗且很小，不是很惬意。总体还行。', '短评打分': 1}
{'短评内容': '环境很好，室内摆设都很不错，很干净，下次出行还是会选择锦江之星！', '短评打分': 5}
{'短评内容': '还不错，去桃花岛方便，去普陀就远了点，总体不错', '短评打分': 5}
{'短评内容': '酒店满安静的，也满干净，就是地段有点偏了', '短评打分': 5}
{'短评内容': '还不错，离半升洞码头不近，但坐公交挺方便，也很好找，里面整体挺干净的，服务态度也不错，下回还会住的～', '短评打分': 5}
{'短评内容': '第一次入住锦江之星，房间卫生很差，而且厕所堵塞，洗澡的地方下水道也不去水。以后再不会入住锦江之星了。', '短评打分': 1}
{'短评内容': '住的很舒服，屋里的环境也很温馨，推荐下', '短评打分': 3}
{'短评内容': '房间很干净，我喜欢无窗的，大床房179性价比超高，强烈推荐！', '短评打分': 3}
{'短评内容': '环境很好！！旅游事宜', '短评打分': 3}
{'短评内容': '还不错,卫生间滑阿,还有位置离沈家门还有段距离,晚上八九点周围基本都没人了', '短评打分': 5}
{'短评内容': '中规中矩，就是离着码头远点儿了，要是能代购船票就完美了.', '短评打分': 5}
{'短评内容': '房间环境不错 很干净  有吹风机  刚预定时是无窗房，后来加钱换了有窗的。房价周末三天会调高，我们是周四入住。这里离码头很近。', '短评打分': 3}
{'短评内容': '房间很干净 设施比较齐全，挺温馨的，而且空调和热水器的适合度都挺到位 性价比高 下次还住锦江之星！', '短评打分': 5}
{'短评内容': '房间挺干净，关门不紧会执着的叫buting，空调超热，隔音一般', '短评打分': 5}
{'短评内容': '舟山锦江之星房间虽然不大但是很干净，服务也不错，和价格成正比！', '短评打分': 3}
{'短评内容': '确实不错，标间有个1.5的，适合以家三口住。', '短评打分': 3}
{'短评内容': '很干净，很满意', '短评打分': 3}
{'短评内容': '？宾馆很干净，服务也挺好，非常满意', '短评打分': 3}
{'短评内容': '酒店不错，性价比很高，临街也不吵，酒店用的是一次性的纸杯，卫生也很干净，下次还会入住。', '短评打分': 5}
{'短评内容': '不错的九点，卫生很好，早餐也可以', '短评打分': 3}
{'短评内容': '非常不错的一家酒店,干净,必需物品齐全,非常舒适,以后去舟山还会选择他家!', '短评打分': 5}
