{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '5分好评', '短评打分': 5}
{'短评内容': '5分好评，家的感觉', '短评打分': 5}
{'短评内容': '环境不错哦', '短评打分': 5}
{'短评内容': '好', '短评打分': 4}
{'短评内容': '还可以', '短评打分': 4}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '挺好', '短评打分': 5}
{'短评内容': '子错', '短评打分': 5}
{'短评内容': '6666666', '短评打分': 5}
{'短评内容': '还可以，还有厨房', '短评打分': 5}
{'短评内容': '酒体价格便宜，房间味道太大，住着不舒服', '短评打分': 4}
{'短评内容': '还好吧，感觉挺不错的。最近用在外面跑业务，顺便看看那个酒店好！', '短评打分': 5}
{'短评内容': '周末涨价这事是个梗不爽', '短评打分': 5}
{'短评内容': '环境好，服务态度好，出行方便', '短评打分': 3}
{'短评内容': '好，非常好，干净卫生，廖砸了，没撒说的，跟你屋一样，', '短评打分': 3}
{'短评内容': '带有独立卫生间，衣柜，还有类似厨房的地方，有办公桌，床很干净也很舒服，大小适中，很喜欢，交通很方便，沙井村和西斜七路的公交站很近，去城北有直达车，很喜欢的酒店。', '短评打分': 4}
{'短评内容': '环境好干净卫生', '短评打分': 5}
{'短评内容': '好', '短评打分': 4}
{'短评内容': '酒店挺家庭化的，基本生活用品都有，有宽带能上网，整体感觉挺不错。', '短评打分': 5}
{'短评内容': '干净卫生，设施完善，出行方便，住的挺满意。', '短评打分': 3}
{'短评内容': '位置还好，出行挺方便，周边也有超市，购物也挺方便的。', '短评打分': 3}
{'短评内容': '公寓形式，设施挺齐全，卫生做得也不错，挺适合出差人士入住。', '短评打分': 3}
{'短评内容': '房间不大，装修的挺好，看着挺干净整洁的，洗衣机冰箱等设施都有，用着也挺方便。', '短评打分': 5}
