{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '一般吧', '短评打分': 3}
{'短评内容': '房间干净、安静，员工有礼貌', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '酒店位置比较好，安静，距离大明湖步行二十分钟就可以，做公交也方便。房间不是很大（要的还是豪华大床房）进门后就是床。还有就是房间里的设施都有些旧了，电视不大（大点的电脑显示屏）。如果想要好的环境的话，最好再考虑一下，如果想安静且便宜的可以选（国庆小长假要到二百多RMB）。', '短评打分': 4}
{'短评内容': '位置不错，环境设施一般般', '短评打分': 4}
{'短评内容': '服务不错，感觉挺好的，下次还要入住！', '短评打分': 5}
{'短评内容': '还可以，不错，经济实惠，房间挺大，下次来还会住', '短评打分': 5}
{'短评内容': '很好不错可以', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '一般', '短评打分': 4}
{'短评内容': '价格还行', '短评打分': 4}
{'短评内容': '酒店位置在胡同内，不太好早，前台帅哥服务不错', '短评打分': 5}
{'短评内容': '位置好找，房间没有暖气，有点冷。', '短评打分': 4}
{'短评内容': '房间比较小，卫生条件一般', '短评打分': 3}
{'短评内容': '环境很好，位置很方便', '短评打分': 3}
{'短评内容': '房间太小了，这个价位太不值了', '短评打分': 3}
{'短评内容': '很方便  很方便很方便  很方便很方便  很方便很方便  很方便', '短评打分': 4}
{'短评内容': '还可以吧！', '短评打分': 4}
{'短评内容': '住了一楼的特价房，基本满意。\n离BRT很近，交通便利。', '短评打分': 5}
{'短评内容': '地脚很方便  但是不太好找  房间不大   还算干净整洁', '短评打分': 5}
{'短评内容': '宾馆位置交通很方便。环境不错。', '短评打分': 3}
{'短评内容': '房间情况还行，中规中矩。附近交通和购物都还好，离家乐福一站路', '短评打分': 5}
{'短评内容': '还不错。服务挺好的。值得推荐。就是旁边晚上挺吵的。', '短评打分': 5}
{'短评内容': '还可以吧。一般。说不上好，但也不坏。硬件和其他的汉庭差不多，就是位置不好找。', '短评打分': 5}
{'短评内容': '比较干净，挺好的，就是位置不好找，房间小点，其他都还不错', '短评打分': 5}
{'短评内容': '空调噪音大升温慢··并且淋浴坏了 附近没有什么饭店·', '短评打分': 1}
{'短评内容': '很好  枕头有三个!', '短评打分': 3}
{'短评内容': ' 还算满意，就是隔音效果不是很好。', '短评打分': 3}
{'短评内容': '房间环境很好，不临街是最好的条件，只是一定要标清楚是原国防宾馆呀，要不然在百度地图上不显示，让我找了好长时间', '短评打分': 5}
{'短评内容': ' 还不错 安静舒适 交通也便捷', '短评打分': 3}
{'短评内容': '第一次入住，定的是大床房，房间里有味道，床上的卫生一般情况，房间也比较小，在六楼淋浴时水量很小。电视还是那种老电视。', '短评打分': 1}
{'短评内容': '很好，很安静。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '环境相当不错,房间的设施与隔音都中规中矩，入住很愉快。', '短评打分': 5}
{'短评内容': '＋还好，服务挺不错的，', '短评打分': 3}
{'短评内容': '地理位置有点隐蔽，不太好找，条件不错，服务也很好', '短评打分': 3}
{'短评内容': '相当不错的酒店，特价房还是物有所值的！各方面物品设置都很周到，给人很特别的感觉！', '短评打分': 5}
{'短评内容': '房间不错，周围坏境挺清净的，酒店服务也挺好的', '短评打分': 5}
{'短评内容': '房间不错', '短评打分': 3}
{'短评内容': '环境舒适，停车方便，价位合理。周边吃东西方便，对面一家小摊炒菜非常好吃', '短评打分': 5}
{'短评内容': '位置还不错，一如既往的汉庭品质，特价房房间太小了，悲催…担心什么来什么…呵呵', '短评打分': 3}
{'短评内容': '还好,就是热水不是很大', '短评打分': 3}
{'短评内容': '前台小姑娘服务很好!笑容很温暖', '短评打分': 3}
{'短评内容': '环境很好,有窗,很舒适.', '短评打分': 3}
{'短评内容': '市中心地段，离景区也比较近，酒店环境也还行，价格稍稍高了点', '短评打分': 5}
