{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '没有早餐，房间被褥消毒水味儿太大了', '短评打分': 5}
{'短评内容': '预订成功却不能入住，还要预订干嘛？！酒店和携程没有信息沟通吗？为什么去入住说网上预订不算了？1分差劲', '短评打分': 1}
{'短评内容': '酒店位置，喜欢安静的朋友可以住的。酒店在黄河路与卫生街交叉口向东50米，不是主要街道，所以比较适合休息。交通比较方便，公交车的话火车站坐91路，不是站点，但很近了。', '短评打分': 5}
{'短评内容': '棒棒的。', '短评打分': 5}
{'短评内容': '还不错', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '位置不错，挺安静，下次还会住。', '短评打分': 5}
{'短评内容': '好啊擦擦擦擦擦擦擦擦擦擦擦擦啊不错的', '短评打分': 5}
{'短评内容': '好啊擦擦擦擦擦擦擦擦擦擦擦擦啊不错的', '短评打分': 5}
{'短评内容': '房间干净，就是临近马路，略有些吵', '短评打分': 5}
{'短评内容': '房间还不错，干净卫生，价格也合理，在京东订酒店还是挺好的', '短评打分': 5}
{'短评内容': '房间还不错，干净卫生，价格也合理，在京东订酒店还是挺好的', '短评打分': 5}
{'短评内容': '周边方便 但门口修路 白天有点堵', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 5}
{'短评内容': '挺好的酒店', '短评打分': 5}
{'短评内容': '很好。', '短评打分': 5}
{'短评内容': '还可以，就是靠着马路，有点吵', '短评打分': 4}
{'短评内容': '酒店卫生环境都还不错 就是空调开始一直是凉风 不要求太高的话可以选择这家 价格比较便宜 卫生', '短评打分': 3}
{'短评内容': '环境还好，价格公道，房间设施齐全，服务态度还算可以，住这挺舒服的，下次还来这住', '短评打分': 5}
{'短评内容': '一般', '短评打分': 3}
{'短评内容': '不错 离考试地点近 几分钟就到', '短评打分': 3}
{'短评内容': '酒店很好，干净卫生。就是停车不方便。住了一晚还被贴个罚单，我也是醉了。', '短评打分': 5}
{'短评内容': '住的单人房，房间大，干净。附近吃饭地方方便。交通还可以。', '短评打分': 5}
{'短评内容': '隔音效果不是太好，晚上隔壁说话听的很清楚', '短评打分': 5}
{'短评内容': '各方面都很好，就是洗澡的龙头水太少。', '短评打分': 3}
{'短评内容': '房间空调漏水，个别前台服务员服务态度不好。', '短评打分': 1}
{'短评内容': '环境很好，很干净！', '短评打分': 3}
{'短评内容': '初次入住，感觉房间干净整洁，温馨。洗澡时发现淋浴龙头出水不匀，应检修。', '短评打分': 3}
{'短评内容': '如家，一如既往的服务好。不用多做评价，，大家都知道的', '短评打分': 5}
{'短评内容': '如家，一如既往的服务好。不用多做评价，，大家都知道的', '短评打分': 5}
{'短评内容': '感觉不错，就是打车不方便。早餐还可以，其他的好评。黄河路堵车很牛', '短评打分': 5}
{'短评内容': '大家都说这家很不错。房间很好。交通很方便。打车有点少。', '短评打分': 5}
{'短评内容': '大家的意见都是不错。房间也不错。交通很方便。', '短评打分': 5}
{'短评内容': '还可以吧  就是附近的公交太少  去商业区比较麻烦', '短评打分': 5}
{'短评内容': '服务很不错，房间也挺干净亮堂 物有所值 很不错', '短评打分': 5}
{'短评内容': '视觉感觉挺不错的，卫生挺干净的。服务周到。', '短评打分': 3}
{'短评内容': '前台服务态度很好，我找不到路的时候打了好几个电话给她们，都很耐心友好~！\n环境也很好！冷气很足，房间内部卫生干净，我觉得性价比还是很高的~装潢也比一般快捷有特色~~还送了好几张优惠券~', '短评打分': 5}
{'短评内容': '环境很好，公交也很方便，服务很满意，附近有很多的美食和买衣服的小店，还会再来。', '短评打分': 5}
