{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '总体还是很不错的，对得起这个价位。交通比较方便，吃饭、水果都挺多的。服务非常好，热情、周到。', '短评打分': 4}
{'短评内容': '', '短评打分': 2}
{'短评内容': '', '短评打分': 2}
{'短评内容': '', '短评打分': 2}
{'短评内容': '真心不怎么好！', '短评打分': 2}
{'短评内容': '环境不错，还给免费升级换了大套房', '短评打分': 5}
{'短评内容': '汉庭以前就经常住，再京东上预定更方便了', '短评打分': 5}
{'短评内容': '很满意的一次购物', '短评打分': 5}
{'短评内容': 'ok', '短评打分': 5}
{'短评内容': '一般般', '短评打分': 4}
{'短评内容': '一般般', '短评打分': 4}
{'短评内容': '好好好好好', '短评打分': 5}
{'短评内容': '还可以，价格很便宜，也比较安静，环境也不错，卫生状况也可以，床还是比较舒服的，出差白天跑一天，晚上能休息好最关键', '短评打分': 4}
{'短评内容': '还是很干净，热水很好，性价比不错', '短评打分': 4}
{'短评内容': '床很大，不知道早上为什么有很大的水声，早上房间很冷。', '短评打分': 3}
{'短评内容': '挺好的，入住非常方便，离店不用查房！非常贴心', '短评打分': 4}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '挺好的', '短评打分': 5}
{'短评内容': '干净整洁', '短评打分': 5}
