{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '继续续住了！', '短评打分': 5}
{'短评内容': '挺好的特别是暖气', '短评打分': 5}
{'短评内容': '停车很方便', '短评打分': 5}
{'短评内容': '周边很方便，房间也蛮干净，晚上也安静，很适合出差。就是门锁有点儿旧，反应太慢', '短评打分': 5}
{'短评内容': '这家宾馆的条件不错 属于老宾馆酒店中翻新使用的 酒店服务人员工作热情服务态度好是一家性价比很高的酒店', '短评打分': 5}
{'短评内容': '不错，！！！！！！！！！！！！！！', '短评打分': 5}
{'短评内容': '地理位置优越，停车方便，硬件设施太落后，感觉主要精力放在餐饮和洗浴上了。', '短评打分': 3}
{'短评内容': '酒店环境不错，服务员态度很好，房间比较整洁。', '短评打分': 5}
{'短评内容': '很舒服，下次还要来包头宾馆住', '短评打分': 5}
{'短评内容': '不好', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '还不错', '短评打分': 5}
{'短评内容': '性价比高', '短评打分': 5}
{'短评内容': '房间比较旧 正对着对面施工的万豪 到夜里还是很吵', '短评打分': 4}
{'短评内容': '房间环境很差', '短评打分': 1}
{'短评内容': '一般', '短评打分': 5}
{'短评内容': '应该不错', '短评打分': 5}
{'短评内容': '方便出行～', '短评打分': 4}
{'短评内容': '卫生比较差，房间有下水道的味道，太难闻了。交通出行比较便利。', '短评打分': 2}
{'短评内容': '交通便利，环境一般，卫生一般，设施齐全但比较陈旧。价格低廉。', '短评打分': 3}
{'短评内容': '第一次住感觉还是不错的 可以。', '短评打分': 5}
{'短评内容': '多次来住啦，只是洗手间太不给力啦，五十块的小旅社洗手间比这个还要好', '短评打分': 5}
{'短评内容': '位置好，服务也不错。早晨比较一般，餐厅很小。', '短评打分': 5}
{'短评内容': '不错，位置，环境，清洁，而且我比较喜欢它的大堂。下次有机会去还会住的。', '短评打分': 5}
{'短评内容': '位置不错，离火车站也近！这样的价位总体来说还可以！', '短评打分': 5}
{'短评内容': '房间不错 安静 澡水足', '短评打分': 3}
{'短评内容': '性价比不错，就是设备有些陈旧，但卫生不错，房间略带潮气，总体感觉不错', '短评打分': 5}
{'短评内容': '条件一般,比较旧', '短评打分': 3}
{'短评内容': '酒店设施有点旧，房间的卫生间马桶漏水，换了一间。服务态度还可以。', '短评打分': 3}
{'短评内容': '位置较好，价格还不错，电脑很不错。就是装修有点老，其他甚好！ \n', '短评打分': 5}
{'短评内容': '入住包头宾馆贵宾楼酒店后，感觉房间很干净卫生，服务热情周到，早餐很丰盛，以后到包头还要入住这个酒店。', '短评打分': 3}
{'短评内容': '位置较好，但设施比较陈旧，毛巾比较旧，网速非常快，有一定的性价比。\n\n', '短评打分': 5}
{'短评内容': '位置较好，价格还不错，就是装修有点老，前台服务质量需要提高，其他甚好！', '短评打分': 5}
{'短评内容': '酒店不错，值得下次居住，就是早餐真的是太太有点简单了。', '短评打分': 5}
{'短评内容': '洗澡水不太热', '短评打分': 3}
{'短评内容': '环境位置都好，服务很好，但最好要订豪华标准间，普通标准间很旧，但也可住。', '短评打分': 5}
{'短评内容': '价格合理，早餐一般，房间还是不错的！同等级别的经济酒店里算good的！ ', '短评打分': 5}
{'短评内容': '价格合理，早餐一般，房间还是不错的！同等级别的经济酒店里算一般的！', '短评打分': 5}
{'短评内容': '设施有点老，性价比一般。交通便利。整体设施有星级标准，干净卫生', '短评打分': 5}
{'短评内容': '   环境好,干净.', '短评打分': 3}
{'短评内容': '旅店服务较差', '短评打分': 3}
{'短评内容': '房间设施太老太旧，但做机场大巴比较方便，就在院子里。', '短评打分': 1}
{'短评内容': '很差劲，价格太高了，下次不会入住。234626地氏族', '短评打分': 1}
{'短评内容': '交通方面管理规范', '短评打分': 3}
{'短评内容': '位置好，停车服务好。可惜老住不上朝阳的房间。', '短评打分': 3}
{'短评内容': '挺不错，挺干净，就是旧了点，服务态度还是蛮不错的', '短评打分': 5}
{'短评内容': '设施环境总的来说还可以。不错，下次来再住一会。', '短评打分': 5}
{'短评内容': '酒店非常干净，交通便利，值得推荐。', '短评打分': 3}
{'短评内容': '位于巿中心，交通便捷，很安静，冬季感觉非常温暖。', '短评打分': 5}
{'短评内容': '还不错，卫生状况挺好。就是网络时好时坏。', '短评打分': 5}
{'短评内容': '宾馆位置较好,离我办事地点近。不过房间设施较旧。房间比较安静。', '短评打分': 5}
{'短评内容': '设施比较陈旧，但毛巾被褥都非常干净。网速非常快，下载速度能到4M。性价比很高。', '短评打分': 5}
{'短评内容': '己入住', '短评打分': 3}
{'短评内容': '四五年前住过一次，当时住的是套房，感觉装修实在不怎么样。现在貌似被海德收购了，重新装修过的，感觉还真不错。', '短评打分': 5}
{'短评内容': '总的环境还不错，跟前的商业环境也可以，交通也非常方便，价格相对合理，房间虽然旧了些，但很干净整洁，服务可以打80分吧，网线不错，市话不收费，。', '短评打分': 5}
{'短评内容': '这家酒店总体来说还不错，地段很好，很方便。尽管房间比较干净，设施也比较齐全，但是房间设施比较陈旧，隔音效果很差，希望大家有心理准备。', '短评打分': 5}
{'短评内容': '酒店性价比不错，位置也很好，一直都是住这里，以后还会住。', '短评打分': 5}
{'短评内容': '地理位置不错，很容易找，环境不错，下次还会入住', '短评打分': 5}
{'短评内容': '很好，住酒店就图它干净，这个最重要！服务态度也不错。', '短评打分': 5}
{'短评内容': '住了两次，性价比可以，钢铁大道，临近政府，治安好，办事方便，提供早餐就好了', '短评打分': 5}
{'短评内容': '服务很好!谢谢!', '短评打分': 3}
{'短评内容': '房间整修后，干净，设施健全，唯一遗憾的餐厅正在装修，只能到附近就餐，估计装修后会有改观。', '短评打分': 5}
{'短评内容': '前厅装修不太方便 其他都还好前厅装修不太方便 其他都还好', '短评打分': 5}
{'短评内容': '包头宾馆,干净,清静,有停车服务,性价好', '短评打分': 3}
{'短评内容': '酒店正在装修中，下楼要经过洗浴中心的通道，很乱。房间门经常打不开，服务员态度还行', '短评打分': 1}
{'短评内容': '酒店服务不错 但是近期装修 白天噪音很大 另外进出不是很方便得从海德浴场大门进 房间虽然时间长了些 但是相对还算满意 网速很快很方便 有深井热水使用 空调有些老化3档时候异响很大 入住期间赠送当日包头日报 门口停车场的保安很负责任态度较好 问询有关本地事宜热心解答！', '短评打分': 5}
{'短评内容': '性价比非常好的酒店 地理位置很不错 下次仍会入住', '短评打分': 5}
{'短评内容': '地理位置非常便利, 前台接待非常热情, 下次仍会入住此酒店.', '短评打分': 5}
{'短评内容': '交通方便，环境满意，离商业中心很近，卫生也好，性价比合适。', '短评打分': 5}
{'短评内容': '包头宾馆位置好，闹中取静，性价比高。就是暖气不给力。还有，装修时间太长了吧。', '短评打分': 3}
{'短评内容': '干净，方便，快捷，地理位置优越，很好的，推荐大家来这里入住。', '短评打分': 5}
{'短评内容': '在装修，进出不太方便，楼层服务员少，其他还好。', '短评打分': 5}
{'短评内容': '与周边的酒店相比设施落后了，应尽快改进。', '短评打分': 5}
{'短评内容': '交通方便,价格尚可,只是服务水平差,房间内连第二天的早餐卷都得自己要!', '短评打分': 5}
{'短评内容': '己入住，条件，服务一般，价格便宜。', '短评打分': 3}
{'短评内容': '还不错', '短评打分': 3}
{'短评内容': '设施较陈旧，大床房条件更差些，前台态度很好，楼层服务员差', '短评打分': 1}
{'短评内容': '非常陈旧的老酒店，而且大厅装修，要从旁边的洗浴中心绕来绕去才能进房间。\n半天也喊不到一个服务员，给人感觉住着不踏实', '短评打分': 1}
{'短评内容': '包头宾馆酒店設備新,干淨舒適，服務到位,早餐也不错，交通便利！', '短评打分': 5}
{'短评内容': '位置不错，其余一般，尤其是早餐很差。不过这个价格在包头估计也就能住这样的了。', '短评打分': 5}
{'短评内容': ' 已入住 硬件老化 服务一般', '短评打分': 3}
{'短评内容': '目前正在装修大堂，是很不错的一家酒店，价位很合适，早餐很好。', '短评打分': 5}
{'短评内容': '包头宾馆的地段很好、服务热情、设施一般、早餐还可以、性价比挺好！', '短评打分': 5}
{'短评内容': '普通单间的装修和家具都比较老，同样价格不如住快捷酒店。\n高级商务套房比较宽敞，采光很好，家具比较新，推荐！', '短评打分': 3}
{'短评内容': '+商务套房的采光很好，推荐！', '短评打分': 5}
{'短评内容': '在包头算是可以的宾馆了，性价比还不错。交通比较方便。', '短评打分': 5}
{'短评内容': '+包头宾馆位置好，交通方便，闹中取静，性价比高，值得常住。', '短评打分': 5}
{'短评内容': '位置很好，设施旧了点，性价比一般，早餐还好吧，总体评价一般', '短评打分': 1}
{'短评内容': '硬件与服务都跟不上，价格高了一点，像现在这种情最多只能在一百多元。在别的城市这个价格是四星水平了！', '短评打分': 1}
{'短评内容': '包头市中心，不远处就是小肥羊全国总店，房间设施老旧，唯一优点就是知名度较高。', '短评打分': 1}
{'短评内容': '位置优越，停车场大，但房间面积小，设施陈旧。性价比还可以', '短评打分': 5}
{'短评内容': '设施很陈旧，有些味道。位置还算可以，打车不太方便，不过早餐的烧麦很好吃。', '短评打分': 3}
{'短评内容': '设施较为陈旧，不过还算齐全，服务员态度很好。交通便利，性价比还算不错', '短评打分': 5}
{'短评内容': '酒店设施，服务尚好。麻', '短评打分': 5}
{'短评内容': '太老了，卫生间有很多小虫虫，看的难受', '短评打分': 1}
{'短评内容': '酒店不错。早餐超丰富。位于市政府边上。床铺舒服', '短评打分': 5}
{'短评内容': '设施越来越陈旧了，房价竞比5.1前涨了60元，虽然是老顾客，也决心不再入住啦！！！', '短评打分': 1}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '设备陈旧，但是性价比还可以。', '短评打分': 3}
{'短评内容': '性价比不错的酒店。给来去匆匆的人们一个温馨的居住心情。', '短评打分': 3}
{'短评内容': '有好的性价比和位置。早餐也很好。很值得选择', '短评打分': 5}
{'短评内容': '各方面都好！就是价格有点贵，呵呵！', '短评打分': 5}
{'短评内容': '包头的这家宾馆位置很不错，周边也比较方便，宾馆的大堂看起来很气派，房间的布置也还算舒适，可能是北方的天气比较干燥，所以感觉房间里面有点干，总的来说住的还是比较舒服，值得推荐。', '短评打分': 5}
{'短评内容': '原订的是豪华标间，为双大床，28平米，价格238元/天。但到店入住后感觉面积较小，床也不大，感觉与宣传的有出入。望能够修正网上信息，以免误导他人。', '短评打分': 5}
{'短评内容': '性价比很好。早餐多样，位置好。值得居住。', '短评打分': 5}
{'短评内容': ' 早餐太差了，房间设施很陈旧。', '短评打分': 1}
{'短评内容': '还好吧~``凑合了\r\n', '短评打分': 3}
{'短评内容': '酒店设施陈旧了~``', '短评打分': 5}
{'短评内容': '设备比较老，总体环境还行，服务态度也不错', '短评打分': 3}
{'短评内容': '三星级的标准，但是部分设备比较旧，床不舒服；不过早餐不错，总体环境还行。', '短评打分': 5}
{'短评内容': '总体还可以。和对面的海德酒店合并了，设施比对面老一些。不过马上就要装修了。不知道装修完了是不是要涨价了。', '短评打分': 3}
{'短评内容': '酒店暖气很不错，早餐简单了些，地段很不错，可以到附近的广场转转。', '短评打分': 3}
{'短评内容': '好象是携程订的才有果盘。2楼早餐重新开放了，虽然菜很少。', '短评打分': 3}
{'短评内容': '入住率不高。希望装修后设备能全面更新。床垫太薄。向对面的学习吧。', '短评打分': 5}
{'短评内容': '酒店位置很好，周末可以看到广场上面放烟花。装修有点旧了，不过服务人员的态度很不错。早餐不是自助餐，由酒店送至房间。', '短评打分': 5}
{'短评内容': '酒店的位置不错，可惜装修已经有些年头了，干净还是蛮干净，早餐一般，据服务员讲3月中就要重新装修了，装修大约一年。但愿一年后酒店会有大的改观。', '短评打分': 5}
{'短评内容': '老酒店 什么都老化了 包括服务', '短评打分': 1}
{'短评内容': '可以点菜，水果还是比较方便的。就是设施比较。', '短评打分': 5}
{'短评内容': '位置好', '短评打分': 3}
{'短评内容': '位置好', '短评打分': 5}
{'短评内容': '酒店位置不错，服务很好，性价比比较高，还有果盘赠送，很是意外，酒店的服务大婶很勤快，再次表示感谢！', '短评打分': 5}
{'短评内容': '位置尚可，卫生太差，服务尚可，设施太旧', '短评打分': 5}
{'短评内容': '酒店的环境硬件设施都比较不错，卫生服务也很好，价格合理适中，出行交通出行也很方便，值得推荐入住的酒店。', '短评打分': 3}
{'短评内容': '位置可以，地毯太脏', '短评打分': 5}
{'短评内容': '服务各方面都可以.下次有机会还会住.', '短评打分': 5}
{'短评内容': '唯一值得我高兴得就是酒店离我想去的地方近，没有我想象的贵宾楼那么好，洗澡水也不是很好，服务一般了', '短评打分': 1}
{'短评内容': '地毯地毯太脏啦！房间内控制柜换换吧', '短评打分': 5}
{'短评内容': '确实是老酒店，但是能看到星级酒店的风范。早餐比较实在。遗憾的是卫生间冲淋冷热水反了。放了一池冷水，再放掉，可惜了。', '短评打分': 5}
{'短评内容': '酒店的海德洗浴中心,我认为是全中国服务最差的了,乱收费,而且强行收费,不给就和你玩黑涩会,强烈建议封沙,更不能去!!原因是本人空调着凉想拔火罐,一共标价应收69元,结帐却收了180元,原因是必须消费满180,可笑吧.酒店前台的态度很好,10楼以下由于满房,很自然就安排在了11楼.条件自然比10楼好多了.', '短评打分': 5}
