{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '冬天哈尔滨的宾馆简直是天价', '短评打分': 5}
{'短评内容': '挺好的，经常来住，价格实惠，环境也不错，关键是位置好找，只是隔音差点。', '短评打分': 5}
{'短评内容': '挺好的，经常来住，价格实惠，环境也不错，关键是位置好找，只是隔音差点。', '短评打分': 5}
{'短评内容': '还挺不错的，经常来住，价格实惠，环境也可以。', '短评打分': 5}
{'短评内容': '很好，位置很佳。', '短评打分': 5}
{'短评内容': '地理位置很好', '短评打分': 5}
{'短评内容': '无早餐', '短评打分': 5}
{'短评内容': '房间很干净，噪音也比较小，东西食品也比较全，各项服务设施也比较全，洗漱方面也可以。住了好几回了，相比较都市快捷旅店来说，各项服务也比较速度，价格方面也较之之前的有优势，下次我还会选择这家酒店', '短评打分': 5}
{'短评内容': '性价比很高，隔音效果差，Wi-Fi信号慢。其他还OK', '短评打分': 4}
{'短评内容': '经常在这住，除了隔音不好，别的没什么可挑剔的。', '短评打分': 5}
{'短评内容': '房间小.干净.淋浴室没有门.', '短评打分': 4}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '总体来说很好，又便宜又干净，就是隔音效果一点都不好，隔壁说句话都能听得清。', '短评打分': 5}
{'短评内容': '酒店环境特别差，墙都是用石膏板隔的，隔音效果非常不好，别的房间人聊天时特别影响休息，还有淋雨都是坏的，喷头不往下喷，往四周喷，根本洗不了澡。地点是非常不错，但是这个地点开这种环境的酒店真是白瞎了，太影响哈尔滨对外地人的形象了，预定了三天就住一天我就换地了，以后再也不会去了。', '短评打分': 2}
{'短评内容': '棒棒的！还有窗！！！！！', '短评打分': 5}
{'短评内容': '很好', '短评打分': 4}
{'短评内容': '环境好，设备齐全，很好', '短评打分': 5}
{'短评内容': '环境不错，比较干净，周围交通方便', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
