{'短评内容': '还行。。房间空调声音大', '短评打分': 4}
{'短评内容': '酒店的服务很好，干净卫生，房间很干净，睡床很舒服，床上用品很干净，淋雨很好，封包浴巾干净，WIFI很好用，设施齐全，照明灯很好。酒店的服务很好，干净卫生，房间很干净，睡床很舒服，床上用品很干净，淋雨很好，封包浴巾干净，WIFI很好用，设施齐全，照明灯很好。', '短评打分': 5}
{'短评内容': '酒店的服务很好，干净卫生，房间很干净，睡床很舒服，床上用品很干净，淋雨很好，封包浴巾干净，WIFI很好用，设施齐全，照明灯很好。酒店的服务很好，干净卫生，房间很干净，睡床很舒服，床上用品很干净，淋雨很好，封包浴巾干净，WIFI很好用，设施齐全，照明灯很好。', '短评打分': 5}
{'短评内容': '酒店的服务很好，干净卫生，房间很干净，睡床很舒服，床上用品很干净，淋雨很好，封包浴巾干净，WIFI很好用，设施齐全，照明灯很好。酒店的服务很好，干净卫生，房间很干净，睡床很舒服，床上用品很干净，淋雨很好，封包浴巾干净，WIFI很好用，设施齐全，照明灯很好。', '短评打分': 5}
{'短评内容': '酒店大床99这个价格还是可以的，位置也很好呢，离金鸡碧马坊距离还可以的，还有去机场也很方便，机场大巴乘车点挺近的，坐地铁去机场也很方便，早上不想等大巴就打车去了东部客运站坐地铁，也才30块，加上地铁票6块，还是可以的，以后机场线延过来都不用换乘，离昆明站也很近，前台两个小菇凉很热情，酸奶也还蛮用心的，屋内设施也还好，总之很值票钱。', '短评打分': 5}
{'短评内容': '很不错', '短评打分': 5}
{'短评内容': '酒店位置不错，价格合理，环境优美', '短评打分': 5}
{'短评内容': '还行', '短评打分': 5}
{'短评内容': '市中心，安静，环境不错_服务态度很好_下次还来', '短评打分': 5}
{'短评内容': '市中心，安静，环境不错_服务态度很好_下次还来', '短评打分': 5}
{'短评内容': '市中心，安静，环境不错_服务态度很好_下次还来', '短评打分': 5}
{'短评内容': '市中心，安静，环境不错_服务态度很好_下次还来', '短评打分': 5}
{'短评内容': '市中心，安静，环境不错_服务态度很好_下次还来', '短评打分': 5}
{'短评内容': '毛巾那些好大的漂白粉的味道。。而且硬的不得了。', '短评打分': 5}
{'短评内容': '闹市中的宁静之所，安全卫生', '短评打分': 3}
{'短评内容': '来住了多次了，卫生干净整洁，价格实惠。', '短评打分': 5}
{'短评内容': '比较久旧，周边还可以', '短评打分': 4}
{'短评内容': '离火车站近，交通便利，干净卫生，已经住了多次了。', '短评打分': 5}
{'短评内容': '交通方便，服务可以。', '短评打分': 5}
