{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '房間干净，宽敞舒適，下次會再去', '短评打分': 5}
{'短评内容': '吾错，交通方便，环境舒适。', '短评打分': 5}
{'短评内容': '跟朋友一起四人入住，单人床都觉得好宽呢，就是设备有些旧，不过挺舒适！房间挺大，唯一问题就是最多可以入住四人的，为嘛只给三瓶饮用水，浴室也只给三只刷牙杯子？', '短评打分': 4}
{'短评内容': '还可以', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 5}
{'短评内容': '房间没电脑，没刮胡刀，没小吃，但是环境还不错', '短评打分': 3}
{'短评内容': '停车方便、楼下有大型酒楼', '短评打分': 4}
{'短评内容': '已经享用，的确方便，多个选择', '短评打分': 5}
{'短评内容': '家庭房三个大床，还不错', '短评打分': 5}
{'短评内容': '很好非常只好，，', '短评打分': 5}
{'短评内容': '很好(✪▽✪)非常好', '短评打分': 5}
{'短评内容': '很好⊙▽⊙非常好。', '短评打分': 5}
{'短评内容': '双人房挺好的，很宽敞', '短评打分': 5}
{'短评内容': '还行吧，虽然房间不太大', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '房间很大，靠近江边，楼下一层就是酒楼，服务不错，下次再来', '短评打分': 5}
{'短评内容': '还是很不错', '短评打分': 5}
{'短评内容': '好好好好好', '短评打分': 5}
{'短评内容': '真的很不错', '短评打分': 5}
{'短评内容': '临时被定的酒店，地段不行，环境还不错，周围比较荒凉，休息的时候很安静', '短评打分': 5}
{'短评内容': '这种价格，不错', '短评打分': 5}
{'短评内容': '周边很幽静，楼下可以吃早茶！房价150元性价比高！', '短评打分': 4}
{'短评内容': '房间卫生，设施新，好用！', '短评打分': 4}
{'短评内容': '还可以，第二次入住.....', '短评打分': 3}
{'短评内容': '酒店算是较新，保安负责！我的车玻璃门没关好，帮我看到天亮，赞一个。前台态度生硬。房间内很多东西都标有价钱，但水是没价钱的，喝了4瓶，最后结束共20元。不是钱的问题，主要是给人一种欺骗的感觉，如果水要收费，为什么不要水瓶上标上价钱呢？现要很多酒店都是提供2瓶水的，如果标价了，收多少钱一瓶我都很乐意，因为是我自己选择的。', '短评打分': 1}
{'短评内容': '性价比极高的酒店，周围吃饭的地方多，美中不足的是空调噪音大，下次到肇庆还会入住', '短评打分': 5}
{'短评内容': '位置一般，但是条件不错。楼下的早茶很好！', '短评打分': 5}
{'短评内容': '昨晚入住，开始见到正面的马路有些破烂，周边显荒凉，正在郁闷。入房间后发现装修雅致，洗手间宽敞温馨，卧具干净舒适，窗户双层铝合金，很好䣓音，可见店家用心周到。记得要挑高点的楼层5一6一7。最开心的是一楼的茶楼，早午夜茶，店堂环境也不错。下次还来。', '短评打分': 5}
{'短评内容': '挺不错的一间酒店，价廉物美，楼下还有喝茶的，房间非常大，符合四星标准。赞一个', '短评打分': 5}
{'短评内容': '这间酒店交通方便，服务周到，环境良好，休息环境相对安静。酒店配有餐厅可供三餐及午茶，早茶等。不足之处为酒店与餐厅独立核算不能提供订餐服务，需要自行与餐厅联系。', '短评打分': 5}
{'短评内容': '中秋节回肇庆，入住该酒店，感觉不错。酒店虽然偏了点，但整体蛮干净的，房间够宽敞，服务员态度也不错，有问题都会尽力解决。', '短评打分': 5}
{'短评内容': '酒店很新，标双的房间很宽敞，格调不错，小孩可以在房间里面跑步，配置也很好，价格合理，值得推荐。就是所在的二塔路相对景区，稍偏了一点，不过城市小，问题不大。', '短评打分': 5}
