{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '干净卫生，环境不错', '短评打分': 5}
{'短评内容': '还是不错的', '短评打分': 4}
{'短评内容': '没有停车场，门口随便停', '短评打分': 4}
{'短评内容': '挺好.还挺方便', '短评打分': 5}
{'短评内容': '室内空间大。卫生间一般。', '短评打分': 4}
{'短评内容': '非常满意，方便。不用再大街找宾馆了', '短评打分': 5}
{'短评内容': '还不错', '短评打分': 5}
{'短评内容': '条件很好', '短评打分': 5}
{'短评内容': '不错的店 前台也很有礼貌', '短评打分': 5}
{'短评内容': '很好啊，很好啊，很好啊，很好啊 很好啊，很好啊，很好啊，很好啊 很好啊，很好啊，很好啊，很好啊 很好啊，很好啊，很好啊，很好啊', '短评打分': 5}
{'短评内容': '很好啊，很好啊，很好啊，很好啊 很好啊，很好啊，很好啊，很好啊 很好啊，很好啊，很好啊，很好啊 很好啊，很好啊，很好啊，很好啊', '短评打分': 5}
{'短评内容': '比较冷，太冷，将就凑合，设施比较简单。', '短评打分': 3}
{'短评内容': '帮朋友定的，朋友说性价比不错，挺好。携程订房付款都非常方便，已经用了很多次了。以后还会再来。给个赞！！', '短评打分': 5}
{'短评内容': '帮朋友定的，朋友说性价比不错，挺好。携程订房付款都非常方便，已经用了很多次了。以后还会再来。给个赞！！', '短评打分': 5}
{'短评内容': '很一般   一楼有噪音 卫生不是很干净', '短评打分': 3}
{'短评内容': '还行', '短评打分': 4}
{'短评内容': '住宿环境整洁干净，设施完善。但早餐种类非常少，口味偏咸。', '短评打分': 3}
{'短评内容': '怎么还不给结账？这也太慢了？投诉多少次了？\n', '短评打分': 1}
{'短评内容': '设施不错,整洁卫生,交通便利,就是新装修的,有些味道.', '短评打分': 5}
{'短评内容': '服务很好，环境很好。很舒适，电脑上网速度很快，很意外。', '短评打分': 5}
{'短评内容': '酒店挺新的，服务实在太烂！没人打扫房间，导致晚上浴巾毛巾都没有！0', '短评打分': 5}
{'短评内容': '十酒店还行，蛮宽敞的，就是地毯有点味', '短评打分': 3}
