{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '还可以，连续住了三五天在林格酒店。', '短评打分': 5}
{'短评内容': '房间有味', '短评打分': 2}
{'短评内容': '前台的服务也很热情，很喜欢，而且价格实惠，房间又大又安静，环境很好，比较干净卫生，Wifi很快，打游戏都没掉过线，太棒了，很满意得一家酒店，推荐大家入住，赞一个，会常来的', '短评打分': 5}
{'短评内容': '宾馆位置还可以，价格实惠。', '短评打分': 4}
{'短评内容': '酒店价位便宜，房间一般，网络还可以。', '短评打分': 5}
{'短评内容': '做为商务出差还可以', '短评打分': 3}
{'短评内容': '1', '短评打分': 5}
{'短评内容': '很吵', '短评打分': 5}
{'短评内容': '位置比较方便，房间不错，设施比较完善，卫生环境不错，价位比较便宜，这个价位住这样的房间就不错啦，以后还会来住。', '短评打分': 5}
{'短评内容': '凑合把', '短评打分': 5}
{'短评内容': '服务态度好恶劣啊。房间卫生也不好', '短评打分': 2}
{'短评内容': '蛮不错的 价格也实惠 就是在马路边 有点吵 隔音不怎么好 其他的都蛮不错 ', '短评打分': 5}
{'短评内容': '性价比还可以～～～～', '短评打分': 4}
{'短评内容': '性价比还可以～～～', '短评打分': 4}
{'短评内容': '除了设施陈旧，进去的时候一股奇怪的味道，别的还好了', '短评打分': 5}
{'短评内容': '住过几次了。地角比较好，对面就是商场。去哪里都方便。', '短评打分': 3}
{'短评内容': '还挺好的，每次都来的', '短评打分': 3}
{'短评内容': '交通方便，市中心位置，位置好，价格也可以，但性价比不高', '短评打分': 5}
{'短评内容': '比较干净，卫生，也相对安静，交通方便，市中心不错的选择，性价比不高', '短评打分': 5}
{'短评内容': '交通方便，位置比较好，就是房间陈旧，房间有点脏', '短评打分': 5}
{'短评内容': '比较干净，性价比还可以，浴室的防滑垫放的不太显眼', '短评打分': 5}
{'短评内容': '性价比还可以。相比潍坊其他的酒店来说。我会在考虑范围之内', '短评打分': 5}
{'短评内容': '位置很好，对面是商城，处于闹市区，购物和吃饭都很方便', '短评打分': 5}
{'短评内容': '感觉还算不错，就是房间有点小', '短评打分': 3}
{'短评内容': '还可以吧，隔音不好。设施陈旧了点，主要是太吵了..', '短评打分': 5}
{'短评内容': '每次都会住这里，主要原因是房间有饮水机。就是房间的床有点陈旧坑坑哇哇的。', '短评打分': 5}
{'短评内容': '服务很到位，价格很实惠', '短评打分': 3}
{'短评内容': '卫生还可以服务也行就是不让开空调热的睡不着。', '短评打分': 3}
{'短评内容': '酒店很好，不差事。', '短评打分': 3}
{'短评内容': '床很舒服，卫生也不错，电视频道有点少，晚上有点吵。', '短评打分': 5}
{'短评内容': '挺好的，性价比很高的。', '短评打分': 3}
{'短评内容': '房间有点小。隔音效果不错', '短评打分': 3}
