{'短评内容': '很好', '短评打分': 4}
{'短评内容': '环境很一般、逛街方便、房间光线充足、灯光如昼、但马桶与洗澡共用一扇玻璃推拉门不太雅！房间与卫生间透视不方便。', '短评打分': 4}
{'短评内容': '不错，', '短评打分': 5}
{'短评内容': '在商业中心地带，位置好找，酒店服务员态度较好，房间卫生比较干净，房间设施一般，洗漱用品不全，可能是忘记发了，电视是坏的，看不了', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '舒适安静，环境优美、服务态度很好&hellip;&hellip;还可以看风景&hellip;&hellip;', '短评打分': 5}
{'短评内容': '舒适安静，环境优美、服务态度很好&hellip;&hellip;还可以看风景&hellip;&hellip;', '短评打分': 5}
{'短评内容': '环境很差，门也有点问题。上一个客人的东西都还在房间里，卫生太差了', '短评打分': 1}
{'短评内容': '酒店位置特别好，就在步行街里。吃玩都特方便。关键是房间环境也也别好。', '短评打分': 5}
{'短评内容': '在市中心，去景点方便，条件较好', '短评打分': 5}
{'短评内容': '酒店挺好的，离市中心逛街的地方也挺近的', '短评打分': 5}
{'短评内容': '非常方便的地点，卫生也好', '短评打分': 5}
{'短评内容': '旅游非常方便的住处 也是昆明最繁华地段 步行街临近 步行街的小吃 没呀美', '短评打分': 5}
{'短评内容': '早上5点多到达酒店，前台服务员是客房已满，要等到9点客人退房后才能入住，无奈只好在酒店又黑又冷的前厅等待。7点中，前台服务员睡醒（趴桌子睡）后问我们酒店预定情况，说有房间可以入住（期间我们一直在前厅等待未离开）。不知这是什么情况？？？？下午房间因楼上装修漏水，马上为我们换了房间。', '短评打分': 4}
{'短评内容': '环境很好，卫生好，没有空调有取暖器，服务很好，可以免费寄存行李，很方便', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '酒店交通便利，周边的环境很好，各类设施齐全，居住、休息很舒服，特别适合旅游短期居住，酒店服务也很好，方便旅客。', '短评打分': 5}
{'短评内容': '在昆百大楼上，坐地铁到东风广场H出口走10分钟到，步行街很热闹，电视信号不好，床头有破洞，房间大，没有空调有取暖器。', '短评打分': 4}
{'短评内容': '还可以，离步行街比较近~', '短评打分': 4}
{'短评内容': '地理位置绝佳，步行街正中间。吃的超多，有空看看电影也不错。', '短评打分': 5}
{'短评内容': '：很不错，交通方便', '短评打分': 3}
