{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '第一次在京东上订，的确不错，有赶超的趋势啊', '短评打分': 3}
{'短评内容': '很合适，特别是去空总看病。', '短评打分': 5}
{'短评内容': '酒店不错，就是开票麻烦', '短评打分': 5}
{'短评内容': '挺好，很不错没，每次都住他家！', '短评打分': 5}
{'短评内容': '干净，服务周到，交通便利。早餐丰盛，营养均衡。', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '非常的好的，服务态度好', '短评打分': 5}
{'短评内容': '环境好，服务周到，好评', '短评打分': 5}
{'短评内容': '交通方便，环境很好', '短评打分': 5}
{'短评内容': '帮朋友预定的，朋友告诉我。离肿瘤医院非常近，溜达着就过去了，房间也很干净，舒适。非常满意！', '短评打分': 5}
{'短评内容': '帮朋友预定的，朋友告诉我。离肿瘤医院非常近，溜达着就过去了，房间也很干净，舒适。非常满意！', '短评打分': 5}
{'短评内容': '酒店整体环境可以，周边吃饭的地方挺多！', '短评打分': 5}
{'短评内容': '好好！下次再来。', '短评打分': 5}
{'短评内容': '好', '短评打分': 3}
{'短评内容': '性价比一般吧，该更新装修和设备了', '短评打分': 3}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '还不错！设备比较陈旧，但是交通便利。中规中矩啦，', '短评打分': 5}
{'短评内容': '酒店免费升级了好的房间，而且是无烟层，叫酒店送餐非常的方便，也不会很贵！', '短评打分': 5}
{'短评内容': '性价比一般的一家酒店，一切都平淡无奇。', '短评打分': 4}
{'短评内容': '一切都很一般的一家酒店，性价比不是很高。', '短评打分': 4}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '好', '短评打分': 5}
{'短评内容': '不错，空间很大，很安静，', '短评打分': 5}
{'短评内容': '老酒店，里面的设施设备有点旧了。位置很好，比较方便找得到。', '短评打分': 5}
{'短评内容': '还不错！', '短评打分': 3}
{'短评内容': '酒店环境和条件都很好。只是不含早点，这点和同价位的酒店相比就差一点。', '短评打分': 5}
{'短评内容': '房间真的好大啊！有点看不到电视。可以隔成2间。空的地方完全可以作成一个书房。', '短评打分': 5}
{'短评内容': '很安静，打车也方便，定的大床房，后来没有了，给我免费换的豪华间。服务还不错，就是退房时速度太慢', '短评打分': 5}
{'短评内容': '每次都住~~~~~~~~~~~~~~~~~~~~~', '短评打分': 5}
{'短评内容': '太旧', '短评打分': 3}
{'短评内容': '不错的酒店，各项设施符合4星标准，以后还会入住', '短评打分': 5}
{'短评内容': '不错的选择~~~~~~~~~~~~~~~~~~~~', '短评打分': 5}
{'短评内容': '房间干净，服务好。', '短评打分': 3}
{'短评内容': 'DP09＋酒店地理位置佳，房间大而且干静。价格实惠。下次还来这家酒店！', '短评打分': 5}
{'短评内容': 'DP09＋酒店地理位置佳，房间大而且干静。价格实惠。下次还来这家酒店！', '短评打分': 5}
{'短评内容': 'DP09＋酒店地理位置佳，房间大而且干静。价格实惠。下次还来这家酒店！', '短评打分': 5}
{'短评内容': '价格实惠，房间也不错，地理位置极好。下次还要住啊！', '短评打分': 5}
{'短评内容': ',服务尚好。房间有些需要维护漏水,房卡不灵敏。自助餐很好,环境不错', '短评打分': 3}
{'短评内容': '酒店还可以，就是出去打车比较困难.。。。。。。。。。。。。。', '短评打分': 5}
{'短评内容': '十服务周到', '短评打分': 3}
{'短评内容': '酒店环境很好，交通方便', '短评打分': 3}
{'短评内容': '酒店地理位置很好，环境很舒适，房间布局很合理，卫生很干净，客人很享受！', '短评打分': 5}
{'短评内容': '酒店离旁边的医院非常近，去看病很方便么，条件一般，希望以后能有所改进', '短评打分': 5}
{'短评内容': '地方够大 停车方便 有些房间的设施不错 在北京这地方这个价位算好的了', '短评打分': 5}
{'短评内容': '十服务周到', '短评打分': 3}
{'短评内容': '非常不错，特别是床品，睡眠很是舒适，如果在去北京，还希望住在这里。', '短评打分': 5}
{'短评内容': '住过两次，房间够大，地理位置较偏 适合开会', '短评打分': 5}
{'短评内容': '酒店档次高，周边交通方便，吃饭方便！', '短评打分': 3}
{'短评内容': '：酒店性价比较高', '短评打分': 3}
{'短评内容': '酒店环境不错，交通便利，周围有购物场所 很方便 服务员态度良好 下次还会入住', '短评打分': 5}
