{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '酒店太差，洗澡限定10分钟，我住过很多宾馆，这还是第一次。', '短评打分': 1}
{'短评内容': '挺舒服的一晚   以后还会预订', '短评打分': 5}
{'短评内容': '。。。。。。', '短评打分': 5}
{'短评内容': '还行，价格便宜', '短评打分': 4}
{'短评内容': '环境好好的～只不过洗漱用品都是自助的～服务～卫生都很满意', '短评打分': 5}
{'短评内容': '还行。', '短评打分': 4}
{'短评内容': '周边环境不错，房间卫生装修有点差', '短评打分': 4}
{'短评内容': '好好好好好', '短评打分': 3}
{'短评内容': '没有餐厅！', '短评打分': 5}
{'短评内容': '酒店的位置离火车站非常近，交通的确便利，买东西，吃饭都很方便', '短评打分': 4}
{'短评内容': '一般，不推荐', '短评打分': 3}
{'短评内容': '房间很干净，很舒服。离火车想也很近……', '短评打分': 5}
{'短评内容': '位置非常方便，就在热闹的市场内，早上喝羊汤，晚上吃烧烤特别方便。卫生条件也很好，值得向朋友多推荐的实惠住处', '短评打分': 5}
