{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '前台服务热情，房间一如即往的干净，床单被套也蛮干净，非常喜欢这样的装修风格，简洁大方。一进房间有一股淡淡的香味，门口和酒店24小时都有保安，非常安全。每个房间都有路由器，wifi信号强。电视都是网络电视，看电影很快很流畅。24小时都有热水，热水出水很快，很好的一家店。值得推荐', '短评打分': 5}
{'短评内容': '前台服务热情，房间一如即往的干净，床单被套也蛮干净，非常喜欢这样的装修风格，简洁大方。一进房间有一股淡淡的香味，门口和酒店24小时都有保安，非常安全。每个房间都有路由器，wifi信号强。电视都是网络电视，看电影很快很流畅。24小时都有热水，热水出水很快，很好的一家店。值得推荐', '短评打分': 5}
{'短评内容': '前台服务热情，房间一如即往的干净，床单被套也蛮干净，非常喜欢这样的装修风格，简洁大方。一进房间有一股淡淡的香味，门口和酒店24小时都有保安，非常安全，每个房间都有路由器，Wi-Fi信号强，电视都是网络电视，看电影很快很流畅，24小时都有热水，热水出水很快，很好的一家店，值得推荐。', '短评打分': 5}
{'短评内容': '住住还可以', '短评打分': 5}
{'短评内容': '还可以', '短评打分': 5}
{'短评内容': '我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品', '短评打分': 5}
{'短评内容': '我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品', '短评打分': 5}
{'短评内容': '一直都喜欢住七天  干净又便宜', '短评打分': 5}
{'短评内容': '我的人都有一', '短评打分': 5}
{'短评内容': '房间装修太久了   地板都坏了    卫生也不是很好   宾馆的条件酒店的价格', '短评打分': 5}
{'短评内容': '嗯嗯嗯', '短评打分': 5}
{'短评内容': '不错，酒店服务没看出来，总的里说可以。 这个酒店位置不错，交通方便，停车场比较大，商务出行什么的可以了', '短评打分': 4}
{'短评内容': '很好，经济实惠，非常好。很实用。', '短评打分': 5}
{'短评内容': '服务与卫生都值得肯定', '短评打分': 5}
{'短评内容': '一般般吧', '短评打分': 3}
{'短评内容': '好评，环境安静，交通便利', '短评打分': 5}
{'短评内容': '11.14，下午六点左右，今天又去住，一个男前台对用携程预定的人态度很差，有房间也不开，只有办他们的会员才有房间开。我很清楚的问他：是不是不办会员就开不了房，他跟我说是。对这样的七天很失望', '短评打分': 3}
{'短评内容': '还不错。有点小贵其他都好。', '短评打分': 5}
{'短评内容': '七天的房间全国都一样，主要还是服务的差别，交通还是很方便的，从高铁站坐二号线到底', '短评打分': 3}
{'短评内容': '还行吧', '短评打分': 5}
{'短评内容': '酒店很差!房间很小，前台服务人员不好！不建议入住！', '短评打分': 1}
{'短评内容': '出行快捷方便，房间大，但显陈旧', '短评打分': 3}
