{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '作为京东忠实用户，生活中所用到的都在京东购买，货真，价格也挺好！我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多很多未评价的订单，浪费不少积分。 所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，极少数也有买到比较差的产品，如果我用这段话来评价，说明被评论的产品没问题，至少可以90分以上。', '短评打分': 5}
{'短评内容': '这个锦江房间宽敞，布草洁净，到每个城市住快捷酒店首选锦江之星真不后悔', '短评打分': 5}
{'短评内容': '去了两次青岛，住过三家锦江之星，还是这家好，位置好，房间宽敞，饭菜还可以', '短评打分': 5}
{'短评内容': '我信赖的酒店', '短评打分': 5}
{'短评内容': '这家店门前好打车，房间也较大，还有阳台，服务也不错，还是推荐的', '短评打分': 5}
{'短评内容': '交通方便 标准间不错', '短评打分': 5}
{'短评内容': '地理位置不错 周边交通很方便 出门公交 去哪儿都有 还很便宜', '短评打分': 5}
{'短评内容': '内部设施还不错，自助早餐18元一个可以吃的比较饱，交通比较方便，附近吃饭的地方比较方便，但最好不要到劈柴院有点坑人。', '短评打分': 5}
{'短评内容': '只是给的房间几乎是没有窗户的，运气不好，但是很干净，每天都打扫。位置不错离火车站，中山路，栈桥都非常近，附近有居民区吃饭很方便，坐车去其他地方也不远。', '短评打分': 4}
{'短评内容': '酒店位置不错，中山路附近，尤其早上自助餐很值。唯一不足就是卫生间台盆和淋浴水有点小~', '短评打分': 5}
{'短评内容': '酒店距离火车站很近，走路10多分钟就到了。\n环境很好，干净温馨，性价比很高。下次还会来这里。', '短评打分': 5}
{'短评内容': '房间很干净 一开始给安排的房间在2-3层的夹层 一进屋很大一股潮味 要求前台换成了4层的阳面房间以后就好多了 不过可能还是海滨城市的原因 被子总是潮乎乎的 服务一般', '短评打分': 5}
{'短评内容': '周边不太好打车，酒店采光很好，但是漱口和饮水都提供的纸杯，太不环保了。', '短评打分': 3}
{'短评内容': '服务满意,房间很干净,自助早餐不贵,值得一住,属于物美价廉型,下次是首选', '短评打分': 3}
{'短评内容': '干净卫生，如果是年轻人的话，出行很方便，因为几百米的距离能找到旅行需要的一切，车站，超市，以及一些景点，比如：劈柴院，但是不是很推荐那里的吃的，感觉海鲜不是很新鲜，价格也偏高，可能来得都是游客，大多是一次性的生意吧。但是去了青岛还是应该去逛逛的。', '短评打分': 5}
{'短评内容': '去火车站，栈桥很方便，步行即可。房间很干净，就是小了些，下次去青岛还会选择入住的。', '短评打分': 5}
{'短评内容': '七月初去的青岛，住在该酒店。位置还是可以的，离火车站走路10多分钟，打车起步价，离劈柴院很近走几分钟就到了。酒店的房间不是很大，卫生间太小了。我住的是商务A，房间还算是干净，值得一提的是热水很舒服。不过换洗的被罩和床单洗得不是很干净。早餐18元/位，倒是不贵，吃的花样不是很多，还算能接受！要是去金沙滩玩就方便了，出门就是隧道车！', '短评打分': 5}
{'短评内容': ' 酒店房间舒适', '短评打分': 3}
{'短评内容': '酒店的位置挺好的,就在德国风情街旁边,也比较安静,房间干净整洁', '短评打分': 5}
{'短评内容': '交通很方便，还靠着海，出门不远就是劈柴院。房间安静，不过价格稍贵。', '短评打分': 3}
{'短评内容': '优点：地处大窑沟，交通便捷，很安静，餐厅的口味也很不错。\n不足：部分房间的采光稍微差了些。', '短评打分': 5}
{'短评内容': '还不错', '短评打分': 3}
{'短评内容': '很好 服务也很好 位置也很好 网络不给力', '短评打分': 5}
{'短评内容': '  窗户好大哦  一眼望去好舒服  还能看到好多船哦  呵呵', '短评打分': 3}
{'短评内容': '房间宽敞、干净、水量大，有个露台很赞！价格实惠，附近美食很方便，公交车也很方便。中午时分前台比较忙，须耐心等候。服务态度还可以。不过实习生多了点。。。', '短评打分': 5}
{'短评内容': '锦江之星很不错，房间隔音效果好，距离海边很近，地处中山路，吃饭和游玩都非常方便，下此来青岛还会选择这里。', '短评打分': 3}
{'短评内容': '酒店不错，挺干净，第一天和第二天都住的商务a没有阳台，后来第三天才给换的有阳台房间，送了双早，唯一缺点是窗户只能开一点小缝，太憋！！！！', '短评打分': 5}
{'短评内容': '位置很方便，房间也还可以。只是隔音很差，晚上很吵。', '短评打分': 3}
{'短评内容': '中山路店交通还算方便，特别安排了带阳台的房间。就是房间的隔音有点差，隔壁房间的客人在房门口讲话，都能听见。其他都挺不错的。', '短评打分': 5}
{'短评内容': '设施，卫生，服务都好，就是网络太差，有线不通，无线太慢了，旅游旺季到了，快整整吧。', '短评打分': 5}
{'短评内容': '非常的干净，这个价格还是很值的。位置在中山路走到底，从栈桥走大约15分钟，逛累了还能坐8路公交到小港站下，很方便。', '短评打分': 5}
{'短评内容': '这个地理位置还是真的还不错的，离火车站很近的。而且也不是很难找。如果在去青岛还是会住在这里的，不知道是不是离海边有些近，总是觉得屋里面有些潮。', '短评打分': 5}
{'短评内容': '交通方便，离火车站很近，环境还不错，在同类酒店内比较偏向锦江之星的。', '短评打分': 5}
{'短评内容': '房间很干净，服务很好，周边吃饭地饭少。离公路和火车道近。', '短评打分': 3}
{'短评内容': '出行方便，茶餐厅能滿足基本要求，房间淸潔度需必须提高', '短评打分': 5}
{'短评内容': '地理位置很不错，离火车站、轮渡站都是起步价，离栈桥、劈柴院都是步行可达，算是闹中取静，方便旅游路线规划。房间比较干净，就是毛巾有点旧了，貌似该换一批，或者至少洗完用柔顺剂泡一下，别那么硬。房间比照片上看起来小，我们订的商务A并没有照片中的阳台或落地窗，只有一个面对墙的小窗户，完全不通风不透光，大白天也要开灯。这些其实都不是问题，只是隔音效果差的有点严重，后半夜还能听到隔壁人说话、走廊里有人敲门、或', '短评打分': 5}
{'短评内容': '住的话还是别要临街的房间，比较吵，挨着火车道和公路，\n以后这样的海景房我觉得还是不住为好，房间里也没有免费的矿泉水。。', '短评打分': 5}
{'短评内容': '推荐!!!这是第2次入住该酒店了,虽然第一次是在遥远的2008年, 但时隔4年后,酒店还是那么整洁,赞一个', '短评打分': 5}
{'短评内容': '酒店位置非常好。去哪都方便。环境也很好。很安静。', '短评打分': 5}
{'短评内容': 'very nice hotel,thanks', '短评打分': 5}
{'短评内容': '环境优雅，地理位置优越，服务到位，很温馨。下次去青岛还会入住。', '短评打分': 5}
{'短评内容': '酒店位置很好，交通方便，房间带阳台，干净，住着很舒服。', '短评打分': 3}
{'短评内容': '位置不错服务好，就是隔音稍差', '短评打分': 3}
{'短评内容': '酒店很好，房间很大很干净，唯一缺点就是不带早餐。', '短评打分': 5}
{'短评内容': '青岛老城区，便于游览青岛历史。', '短评打分': 3}
{'短评内容': '酒店地理位置优越，出行方便。卫生整洁，服务热情。就是价格略微高了些，如能调控在200元/间就稍显合理些。', '短评打分': 5}
{'短评内容': '离车站有点远，不是很方便，而且空间还是有点显少，219的房与其他快捷相比还是贵了些，但是没有得到应有的感觉。', '短评打分': 1}
{'短评内容': '酒店挺好的，离劈材院很近,吃饭不愁，逛中山路很方便，离火车站也不远。总之比较满意。', '短评打分': 3}
{'短评内容': '去栈桥比较方便，可能是靠海的原因，房间有点霉味！不提供叫车服务。', '短评打分': 5}
