{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '很不错很不错', '短评打分': 5}
{'短评内容': '房间安排在了楼头上，晚上有杂音。', '短评打分': 4}
{'短评内容': '很不错的地方', '短评打分': 5}
{'短评内容': '酒店服务人员非常好，干净卫生，游玩位置方便，网络信号稳定，还能寄存行李，总之非常满意，以后有机会来济南还会选择!', '短评打分': 5}
{'短评内容': '没有衣柜，好遗憾', '短评打分': 5}
{'短评内容': '服务很好，酒店也很干净，热水出水也很快', '短评打分': 5}
{'短评内容': '房间很干净，但是设施很一般，位置确实好，出去玩很方便，以上内容为真实评价，下面，我要开始凑字数了，，，', '短评打分': 4}
{'短评内容': '位置不错，服务也挺好的，房间整洁，总体挺满意的。', '短评打分': 5}
{'短评内容': '第一次在京东上订旅店，总体感觉挺好的。位置不错，也很整洁，服务人员态度很好，挺满意的。', '短评打分': 5}
{'短评内容': '服务很好，环境不错，交通也很便利', '短评打分': 5}
{'短评内容': '就在泉城广场边上，位置很好。设施完备，卫生还不错。只是门口停车位不很多，旺季估计停车不容易。也许酒店还有其它位置可供停车。整体很满意！', '短评打分': 5}
{'短评内容': '服务态度好98分', '短评打分': 4}
{'短评内容': '隔音太差太差！', '短评打分': 5}
{'短评内容': '我一直很喜欢住如家，习惯了这种很舒适的感觉，而且如家的早餐也不错，总得来说在快捷酒店中算物美价廉类型的', '短评打分': 5}
{'短评内容': '好。。。。。', '短评打分': 5}
{'短评内容': '一如既往的好', '短评打分': 5}
{'短评内容': '很干净去哪里也很方便', '短评打分': 5}
{'短评内容': '不错', '短评打分': 5}
{'短评内容': '位置不错 逛街买东西很便利 暖气很暖和 不错', '短评打分': 4}
{'短评内容': '很好的住宿体验…', '短评打分': 5}
{'短评内容': '环境还不错，就是房间小了点。', '短评打分': 5}
{'短评内容': '位置超好', '短评打分': 5}
{'短评内容': '位置超好', '短评打分': 5}
