{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '房间很不错，很大，而且在市中心。服务也很好', '短评打分': 5}
{'短评内容': '地理位置很好，出行方便。房间较大，设施齐全，干净整洁，服务态度很好。旁边就是天河城，还有正佳广场等大型购物商场。不错，下次出行还会选择入住。', '短评打分': 5}
{'短评内容': '自助餐好吃', '短评打分': 4}
{'短评内容': '帮朋友预定 挺好的', '短评打分': 5}
{'短评内容': '品牌好', '短评打分': 5}
{'短评内容': '大床房能睡两大两小。地铁就在附近，出行方便。附近很多购物广场，买东西方便。附近有许多小食店，吃东西方便。', '短评打分': 5}
{'短评内容': '早餐很好吃', '短评打分': 5}
{'短评内容': '很不错，一直都在使用，很划算！', '短评打分': 5}
{'短评内容': '酒店位置地处繁华，购物饮食都比较方便，服务很好，房间还不错，小朋友喜欢酒店泳池，整体不错。（唯一不足就是入住时间安排的太晚正常说要到三点半才能入住，太晚了）', '短评打分': 4}
{'短评内容': '地理位置优越 楼下就是天河城', '短评打分': 5}
{'短评内容': '不错～～～～～～～～～～～～～', '短评打分': 5}
{'短评内容': '很好很好很好', '短评打分': 5}
{'短评内容': '很好很好很好', '短评打分': 5}
{'短评内容': '多定一晚要求取消，酒店同意退款的情况下代理商不同意，我电话酒店和代理反复联系了一周给我退了90%的款，结果还算满意，就是都是我自己联系的，京东什么忙也没帮啊', '短评打分': 3}
{'短评内容': '前台服务不错，房间床头无法充电，不方便，入住排队时间较长，其它的都不错，会再次选择', '短评打分': 5}
{'短评内容': '真的好好好哦', '短评打分': 5}
{'短评内容': '位置挨着体育馆,旁边就是大商场,吃饭购物都方便,,房间不如想象中大,床也小,中规中矩的星级酒店', '短评打分': 4}
{'短评内容': '不错，住的挺满意，交通方便', '短评打分': 5}
{'短评内容': '测试测试测测试测试测试', '短评打分': 5}
{'短评内容': '房间很干净，入住前台很不错，又快又好。就是房间电话服务接线生要响很久才接电话。毛巾很粗糙，不够软。还有，门口没有门童值班，拿的行李又多，所以很不方便。', '短评打分': 5}
{'短评内容': '入住期间刚好小孩生日，酒店送了一个6寸大的生日蛋糕，小孩很高兴。我们也很高兴！感谢酒店的安排！下次还会入住。', '短评打分': 5}
{'短评内容': '游泳池超棒!', '短评打分': 5}
{'短评内容': '一直入住的酒店，出行很方便', '短评打分': 5}
{'短评内容': '服务很好', '短评打分': 3}
{'短评内容': '五星级酒店的服务态度没得说，非常非常好，酒店很舒适，房价也不贵，超值！', '短评打分': 5}
{'短评内容': '不错 帮朋友预订的 符合预期', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '去广州都会选择这里', '短评打分': 5}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '房间很棒，市中心什么都方便，旁边就是地铁口。非常好！', '短评打分': 5}
{'短评内容': '酒店位置非常方便，环境也不错，值得推荐。', '短评打分': 5}
{'短评内容': '给老板定的，很满意。', '短评打分': 5}
{'短评内容': '魏饴已达广州喜来登', '短评打分': 3}
{'短评内容': '酒店装修豪华，卫生干净！住起来感觉很舒适！', '短评打分': 5}
{'短评内容': '卓越外资管理，悠闲生活比邻！喜来登！哈哈', '短评打分': 5}
{'短评内容': '服务员很好！', '短评打分': 3}
{'短评内容': '房间还可以 可是两千多不太值得', '短评打分': 3}
{'短评内容': '房间风格清新，很安静，赞一个！就是不送报纸，有点失望。', '短评打分': 5}
{'短评内容': '不错！比前台价格便宜！', '短评打分': 3}
{'短评内容': '这家酒店还是不错的 直接到达天河城 早餐一般 午餐品种也少', '短评打分': 5}
{'短评内容': '位置不错 就在天河城 酒店里面有通道直接到达天河城  就是早餐一般 ', '短评打分': 5}
{'短评内容': '不错的酒店，很新，房间也很宽敞。还给了升级', '短评打分': 5}
{'短评内容': '在广交会期间订到特价房不到1000/晚,超值!酒店很新，典型的喜来登风格，不足之处是大堂稍小。', '短评打分': 5}
{'短评内容': '地理位置很好 中心 地铁 的士 商场都有 酒店设备也很好 就是服务员态度不是很热情   ', '短评打分': 5}
{'短评内容': '我喜欢喜达屋集团名下的酒店，这里也是其中之一，感觉很好', '短评打分': 5}
{'短评内容': '一家很不错的酒店，我喜欢！喜达屋名下的酒店都还是不错的！', '短评打分': 5}
{'短评内容': '酒店地处天河广场旁边 一贯保持联系喜来登酒店的风格 前台服务态度不错 设施也蛮新的 方便购物和娱乐 ', '短评打分': 5}
{'短评内容': '硬件一流, 物有所值.  但服务明显跟不上, 前台效率很慢, 礼賓部沒有笑容, 沒有待客的熱情. 昨晚对面体育中心有个歌曲頒獎礼, 很多歌星入住, 他们竟然把酒店门口圍起來, 让那些歌星先行出入, 把住客拒于门外, 簡直混帳.\n\n早歺连稅大約RMB 200 一位左右, 以这个价格, 提供如此檔次的食物.  酒店賺得太深了. 台椅亦排得水洩不通.  原本打算4月广交会, 推介給几位外国客人入住的, ', '短评打分': 5}
{'短评内容': '不错的酒店，离公司近，附近吃饭也方便', '短评打分': 3}
{'短评内容': '五星级硬件没话说，套房可能住的人少有点味儿，主要是地理位置很好，逛街出行极其方便。总体满意！', '短评打分': 5}
{'短评内容': '房间与洗手间非常大比索菲特要大，，，与圣丰索菲特相比是两种风格，，，索菲特是浪漫有格调的，，这里就比较温馨一点，，总的来说，，我还是比较喜欢索菲特，，索菲特适合年轻人住，，这里适合上了年纪一点的住！', '短评打分': 5}
{'短评内容': '推荐 非常好的酒店 去哪都挺方便的 旁边就是天河城 对面吃东西也挺方便。', '短评打分': 5}
{'短评内容': '交通非常方便 很干净 很安静 非常推荐 大堂很干净', '短评打分': 5}
{'短评内容': '装修没问题，附近很繁华，离天河体育中心咫尺之遥，确认是不错的选择！', '短评打分': 3}
{'短评内容': '酒店地点很好，很方便，酒店很新，非常舒服。直得推荐', '短评打分': 5}
{'短评内容': '喜来登酒店大床房800多一间很划算,房间很不差,服务很到位,不愧是五星级酒店', '短评打分': 3}
{'短评内容': '很方便的位置，酒店很舒适，下次还会住这里', '短评打分': 5}
{'短评内容': '＋酒店很好，处于中心商业地带，吃喝玩乐都方便，特别是地铁体育西路站就在楼下，出行特方便。', '短评打分': 3}
{'短评内容': '一如既往的喜来登风格，大气，商务入住首选。唯一的缺点就是BOSS到店的时候，套房还在打扫，未能提前准备好，算是一个小插曲吧', '短评打分': 5}
{'短评内容': '真的非常棒！购物一级方便，酒店服务也非常好，以后去广州天河区就非他莫住了。一定会向朋友极力推荐。', '短评打分': 5}
{'短评内容': '酒店卫生服务均好，符合五星级标准,以后还会住', '短评打分': 5}
{'短评内容': '地理位置不错，买东西很方便，地铁就在旁边。只是作为一家五星级的酒店，管理上还是有欠缺的，很多地方都没有为客户考虑，需要完善。', '短评打分': 5}
{'短评内容': '很新，床很舒服，地段也好，价格不算太贵，但前台不够专业和热情', '短评打分': 3}
{'短评内容': 'SHERATON,五星,没有什么太多好说的, 与天河城连体', '短评打分': 5}
{'短评内容': '新酒店，隔壁就是购物广场，游泳池还没完工，遗憾', '短评打分': 5}
{'短评内容': '酒店地理位置真的很好，附近都是吃饭地方和商场，离地铁口也近1分钟地铁站，去哪里都方便一号线和三号线。酒店免费给房间升级，由豪华大床升房间升成28层尊享大床，还延时退房，很人性化的。早餐还是离5星酒店的标准有点差距，员工很热情。电梯有很强大的静电，我和我老婆女儿三人都被电了，吓人的。。。。。。我发现有其他客人也被电了，可能是冬天穿毛衣--酒店工作人员跟我这样解释的，有点可笑，我在家和单位天天乘电梯的', '短评打分': 5}
{'短评内容': '酒店舒适环境优美值得推荐', '短评打分': 3}
{'短评内容': '大堂漂亮，房间也很好，挺新的，不错，推荐', '短评打分': 5}
{'短评内容': '酒店非常好，面积很大，很干净，很喜欢。地点很好，打车不方便，但地铁很方便。', '短评打分': 5}
{'短评内容': '因为要到粤海办事所以选择了这个酒店，酒店硬件设施都很好，就是有点店大欺客的感觉，订的房间不能退，还要扣钱，提前说也不行，最后没办法让广州的朋友去住了一晚。真郁闷。', '短评打分': 5}
{'短评内容': '这家酒店的服务真的不错，相对于它的价钱还是物有所值的，值得推荐。而且地段位于广州的CBD区域，购物、办事一应俱全。', '短评打分': 5}
{'短评内容': '大骗子！介绍说有条件非常好的室外恒温泳池，哪知还没搞好。没搞好你就不能宣传，否则不就是欺骗吗？1700多一晚五星级酒店，连泳池都没有', '短评打分': 1}
{'短评内容': '门卡失效，不得不回到前台重做。室内无限上网非常快', '短评打分': 5}
{'短评内容': '位于天河城购物休闲楼群，购物聚会都很方便。新酒店服务佳。不过，迎廊不够大，从地下车库进入酒店的标识不够清晰', '短评打分': 5}
{'短评内容': '住宿条件及地理位置非常好，值得推荐和入住', '短评打分': 5}
{'短评内容': '感觉非常不错  就是门童工作不够积极  其他都比较满意  房间内饰很人性化', '短评打分': 5}
