{'短评内容': '此用户未填写评价内容', '短评打分': 5}
{'短评内容': '距离南油服装市场超级近', '短评打分': 4}
{'短评内容': '很好', '短评打分': 5}
{'短评内容': '酒店的位置挺好的，也是比较干净，酒店离市场也近，附近的吃喝都没有问题。还有美食一条街。里面东西挺多的。', '短评打分': 4}
{'短评内容': '整洁干净，出行方便………………', '短评打分': 5}
{'短评内容': '出行方便，服务热情。', '短评打分': 5}
{'短评内容': '就是快捷酒店的样子，其实就是很一般。', '短评打分': 5}
{'短评内容': '地点方便，停车发方便，总体方便。', '短评打分': 5}
{'短评内容': '强烈推荐 很不错 干净卫生 很有感觉 价格划算 提前订购比较划算', '短评打分': 5}
{'短评内容': '好好好好好好', '短评打分': 5}
{'短评内容': '好好好好好好', '短评打分': 5}
{'短评内容': '京东订房，价格实惠，确定比较快，推荐。', '短评打分': 5}
{'短评内容': '基本的快捷酒店，房间不大，这次没有烟味，停车还是比较方便。', '短评打分': 5}
{'短评内容': '还不错的 网络也不错 环境比较安静', '短评打分': 5}
{'短评内容': '一般。环境不错，偏贵。', '短评打分': 5}
{'短评内容': '简洁方便，地理位置好', '短评打分': 5}
{'短评内容': '位置很好 来批发服装的可以来住在这里', '短评打分': 5}
{'短评内容': '一般般吧！也没有什么多说的', '短评打分': 4}
{'短评内容': '一如既往的好', '短评打分': 5}
{'短评内容': '感觉一般', '短评打分': 4}
{'短评内容': '在南油商圈，性价比挺高', '短评打分': 4}
{'短评内容': '算干净便捷', '短评打分': 5}
{'短评内容': '一直住这里，还不错。房东涨价，酒店也跟着小涨了一点。', '短评打分': 5}
{'短评内容': '在南山能找到一个200块的酒店，这个价钱算很不错了。总体是满意的。', '短评打分': 4}
